,id,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
398,398,33.83,-73.97330474853516,40.756385803222656,-73.87244415283203,40.77430725097656,1
399,399,25.7,-73.991729,40.760501,-73.861246,40.767619,1
400,400,13.7,-73.99212800000002,40.739535,-73.95814,40.768797,3
401,401,10.5,-73.997265,40.719963,-73.994268,40.754212,1
402,402,5.7,-73.95387099999998,40.766331,-73.96246500000002,40.774757,1
403,403,9.0,-73.993372,40.73617700000001,-73.978277,40.75786,2
404,404,22.5,-73.98071,40.782635,-74.00204000000002,40.719425,1
405,405,7.5,-73.954463,40.769887,-73.96162700000002,40.77936,1
406,406,14.1,-73.992131,40.724066,-73.98057,40.762877,1
407,407,9.3,-73.97210799999998,40.759308000000004,-73.999263,40.761322,1
408,408,4.0,-73.99036600000002,40.757343,-73.985373,40.760604,1
409,409,5.5,-73.99223,40.725887,-73.993782,40.735277,1
410,410,9.3,-73.975782,40.74727,-73.96611,40.762933000000004,1
411,411,7.3,-73.999627,40.743547,-73.98926999999998,40.756862,2
412,412,4.5,-73.988446,40.770843,-73.985985,40.777708000000004,1
413,413,13.0,-73.98206,40.772705,-73.956213,40.771777,1
414,414,5.7,-73.966422,40.767587,-73.973363,40.75827,2
415,415,8.0,-74.005382,40.749044,-73.99412,40.761185,1
416,416,20.5,-74.0115966796875,40.70290756225585,-73.97222900390625,40.763145446777344,2
417,417,9.3,-73.9927,40.7372,-73.9683,40.7624,1
418,418,8.5,-73.990387,40.73118,-74.0021,40.70805,2
419,419,8.1,-73.990138,40.740232,-73.99523,40.718407,1
420,420,5.0,-73.98061700000002,40.74487,-73.98711,40.749577,5
421,421,5.3,-73.99201,40.755538,-73.99795999999998,40.755995,5
422,422,5.3,-73.988323,40.722913,-74.002315,40.729572,1
423,423,6.9,-73.982628,40.771032,-73.984127,40.748062,2
424,424,8.5,-73.948403,40.782579999999996,-73.968905,40.787675,1
425,425,6.5,-73.975256,40.756147,-73.960543,40.775509,1
426,426,29.0,-74.00324,40.733577000000004,-73.94855,40.723341999999995,1
427,427,21.0,-73.978553,40.766717,-74.016195,40.711052,6
428,428,14.5,-73.94704300000002,40.780107,-73.989034,40.751587,2
429,429,32.9,-73.982762,40.76900300000001,-73.87262,40.774533,1
430,430,6.1,-73.97829200000002,40.782962,-73.961085,40.806684000000004,1
431,431,13.0,-73.985802,40.77747700000001,-73.987414,40.754369,1
432,432,15.0,-73.9942,40.751005,-73.97559,40.759188,1
433,433,4.9,-73.968848,40.759128999999994,-73.976118,40.765747,1
434,434,8.9,-73.981872,40.760252,-74.00223199999998,40.740567,5
435,435,8.1,-73.993127,40.736777000000004,-74.010699,40.720116,1
436,436,6.0,-73.986575,40.75505,-73.980971,40.765857000000004,1
437,437,57.33,-73.79025,40.643705,-74.00227,40.734542,1
438,438,8.0,-73.974292,40.793455,-73.978205,40.778271999999994,1
439,439,8.5,-73.959937,40.780397,-73.974948,40.798193,1
440,440,8.9,-73.976061,40.758179999999996,-73.948436,40.78255,1
441,441,10.5,-73.96500999999998,40.769925,-73.968125,40.778048,5
442,442,10.1,-74.010347,40.720153,-73.99492,40.769032,2
443,443,49.8,-73.983851,40.761851,-73.783129,40.643785,3
444,444,5.0,-73.98371124267578,40.74961853027344,-73.99261474609375,40.74286651611328,1
445,445,6.0,-73.9576187133789,40.76677322387695,-73.95582580566406,40.77876663208008,1
446,446,13.3,-73.99771,40.756485,-73.98751800000002,40.721337,1
447,447,7.0,-73.9783477783203,40.76491165161133,-73.98352813720702,40.76810836791992,1
448,448,10.5,-73.99973299999998,40.73322,-73.985659,40.759156,2
449,449,56.8,-73.978817,40.761517,-73.78925500000003,40.642677,1
450,450,14.5,-73.984045,40.748432,-74.00975799999998,40.722695,1
451,451,11.3,-74.005448,40.725823,-74.005942,40.725048,2
452,452,6.5,-73.970799,40.751642,-73.980333,40.748303,1
453,453,5.7,-73.99171,40.73190200000001,-73.97907,40.745213,1
454,454,13.0,-73.961407,40.716362,-73.994242,40.694846999999996,1
455,455,22.0,-73.968087,40.755140000000004,-73.95262199999998,40.823312,5
456,456,18.5,-73.980992,40.744531,-73.94847800000002,40.778086,1
457,457,14.1,-73.957312,40.776963,-73.990408,40.751271,2
458,458,4.5,-73.952804,40.782491,-73.961038,40.774978000000004,2
459,459,24.0,-73.874483,40.774095,-73.967098,40.711603000000004,1
460,460,25.7,-73.979952,40.726656,-73.951914,40.813041,1
461,461,3.3,-73.998082,40.741128,-73.993909,40.739391999999995,1
462,462,8.5,-73.954353,40.779059000000004,-73.985525,40.755313,1
463,463,5.3,-74.003192,40.732796,-73.999881,40.719227000000004,1
464,464,4.5,-73.982442,40.742135,-73.99249499999998,40.738278,1
465,465,3.7,-73.987127,40.733377000000004,-73.98135500000002,40.74125,2
466,466,8.1,-73.976809,40.775044,-73.96797600000002,40.762807,1
467,467,16.1,-74.00461,40.716322,-74.003732,40.658428,2
468,468,12.9,-73.97974599999998,40.78100900000001,-73.980523,40.738271999999995,1
469,469,8.1,-73.989393,40.726380999999996,-73.997417,40.714365,2
470,470,9.5,-73.957788,40.781995,-73.96262,40.764742,1
471,471,23.5,-73.94414499999998,40.702737,-73.913985,40.778459999999995,2
472,472,2.5,0.0,0.0,-74.005433,40.726684999999996,2
473,473,11.0,-73.95822,40.768716999999995,-73.98931400000002,40.739968,1
474,474,6.1,-73.984847,40.761632,-73.965846,40.754548,2
475,475,28.0,-73.87093,40.773787,-73.966003,40.755425,1
476,476,10.0,-73.99276,40.751162,-73.98098,40.752827,1
477,477,10.1,-73.987997,40.737871999999996,-73.98858299999998,40.757525,1
478,478,7.7,-73.982377,40.739743,-73.959688,40.758598,5
479,479,8.0,-73.976248,40.760884999999995,-73.991236,40.750376,1
480,480,6.1,-73.95343199999998,40.766765,-73.968447,40.7649,1
481,481,20.5,-73.98646,40.751527,-73.95373199999997,40.787725,1
482,482,9.5,-74.003197,40.744075,-74.00067,40.726062,1
483,483,7.0,-73.95893000000002,40.763626,-73.973753,40.759813,1
484,484,8.5,-73.98732,40.738957,-74.004458,40.707322,1
485,485,7.5,-73.964127,40.792640999999996,-73.979984,40.782037,2
486,486,11.5,-73.95744323730467,40.76170349121094,-73.97323608398438,40.78707885742188,1
487,487,7.7,-73.998418,40.735471999999994,-74.01432,40.713072,1
488,488,6.1,-73.978192,40.745775,-73.975422,40.73007,2
489,489,38.5,-73.977473,40.746538,-73.851405,40.689473,2
490,490,11.5,-73.9819564819336,40.767921447753906,-73.97608947753906,40.795188903808594,2
491,491,6.0,-73.980914,40.779513,-73.970524,40.796703,1
492,492,17.0,-74.016361,40.71285200000001,-73.984364,40.729531,1
493,493,7.5,-73.988477,40.739202,-74.001812,40.740582,1
494,494,5.5,-73.97361755371094,40.78464126586913,-73.97045135498048,40.796119689941406,1
495,495,6.9,-73.979605,40.752025,-73.993742,40.756685,1
496,496,3.0,-73.994313,40.735362,-73.997212,40.73681,1
497,497,12.5,-73.99888100000003,40.734511,-73.97134100000002,40.760929,1
498,498,17.0,0.0,0.0,0.0,0.0,1
499,499,38.8,-73.97462,40.756921999999996,-73.864002,40.767872,1
500,500,6.0,-74.000405,40.71857,-74.00004,40.726592,1
501,501,6.5,-73.980695,40.742047,-73.97293,40.759006,1
502,502,14.5,-73.97756700000002,40.778957,-73.991272,40.72782,1
503,503,2.5,-73.99871999999998,40.624708,-73.99871999999998,40.624708,1
504,504,4.1,-73.993962,40.735152,-74.00358,40.732207,1
505,505,13.3,-74.005752,40.717735,-73.962639,40.766952,2
506,506,6.0,-74.003502,40.738745,-73.993317,40.752022,3
507,507,6.5,-73.987437,40.738262,-73.975865,40.745940000000004,1
508,508,12.5,-74.00654499999997,40.716519,-73.993427,40.752308,1
509,509,21.5,-73.965747,40.771209999999996,-74.005188,40.729157,1
510,510,49.57,-73.78221500000002,40.644271999999994,-73.782217,40.64427,2
511,511,38.1,-74.00761,40.725875,-73.867393,40.859275,1
512,512,10.1,-73.993027,40.725563,-73.958591,40.717069,1
513,513,4.5,-73.966902,40.76209,-73.972658,40.761098,1
514,514,5.3,-73.98788499999998,40.749152,-73.975165,40.759095,3
515,515,8.0,-74.00497800000002,40.719012,-74.006807,40.706832,1
516,516,7.7,-73.99955600000001,40.738662,-73.97940899999998,40.727603,1
517,517,7.5,-73.986717,40.761520000000004,-73.968675,40.796662,2
518,518,5.5,-73.95622253417969,40.78130722045898,-73.95951080322266,40.77655029296875,1
519,519,7.7,-73.99763100000001,40.724238,-74.009196,40.710869,1
520,520,8.1,-73.978894,40.763859000000004,-73.946947,40.779657,1
521,521,5.5,-73.976995,40.763962,-73.978033,40.757489,1
522,522,6.5,-73.98194122314453,40.74060821533203,-73.99118041992188,40.74890899658203,1
523,523,4.5,-73.99758,40.729132,-73.991998,40.725226,1
524,524,7.0,-73.945542,40.774462,-73.957452,40.783008,1
525,525,17.5,-73.96175699999998,40.762809999999995,-73.999328,40.7493,1
526,526,4.9,-73.96498000000003,40.759943,-73.971154,40.764252,2
527,527,6.0,-73.96396700000003,40.808232000000004,-73.972693,40.793455,1
528,528,4.5,-73.99303,40.762935,-73.99059,40.757643,5
529,529,10.5,-73.97248,40.784842,-73.954747,40.775662,1
530,530,8.9,-74.005798,40.741246999999994,-74.01719,40.705187,1
531,531,6.1,-74.00186,40.737772,-74.009763,40.714795,5
532,532,14.5,-74.002285,40.73961,-73.95275699999998,40.779637,1
533,533,6.1,-73.993656,40.74735,-73.982864,40.742636,2
534,534,5.7,-73.954327,40.764005,-73.95615500000002,40.775967,1
535,535,8.0,-73.98964699999998,40.74729,-73.985648,40.735408,5
536,536,5.5,-73.963307,40.798379,-73.97504,40.782779999999995,1
537,537,52.0,-73.985722,40.749696,-73.973577,40.74901,1
538,538,49.8,-73.972822,40.793295,-73.782862,40.64395,2
539,539,49.8,-73.95403,40.74158,-73.995527,40.742962,1
540,540,16.0,0.0,0.0,0.0,0.0,1
541,541,16.5,-73.979962,40.759952,-73.99467,40.723662,1
542,542,4.5,0.0,0.0,0.0,0.0,1
543,543,11.3,-73.972412,40.78123,-73.989187,40.758375,5
544,544,10.0,-73.947073,40.779932,-73.96799,40.765642,2
545,545,16.5,-74.003815,40.743057,-73.948877,40.778277,1
546,546,8.9,-73.996439,40.725516999999996,-73.976375,40.751634,2
547,547,6.9,-73.971638,40.763382,-73.953767,40.783715,1
548,548,5.0,-73.921155,40.766861,-73.91318100000002,40.76518400000001,1
549,549,4.0,-73.99199200000002,40.714875,-73.997173,40.714412,1
550,550,5.7,-73.977655,40.748835,-73.991915,40.754222999999996,1
551,551,2.9,-73.964774,40.772788,-73.963266,40.774752,1
552,552,52.0,-73.789985,40.646382,-74.03497,40.611455,1
553,553,10.5,-73.959742,40.773777,-73.98817700000002,40.748771999999995,1
554,554,38.83,-73.97881,40.764146999999994,-73.86535,40.770732,3
555,555,4.5,-74.000125,40.747762,-74.005557,40.73871,5
556,556,7.0,-73.99231800000003,40.724933,-73.981101,40.741954,1
557,557,12.9,-73.95419100000002,40.764029,-73.91804300000003,40.766876,1
558,558,7.3,-73.978279,40.724843,-74.00277,40.723674,2
559,559,4.9,-73.985125,40.74187,-73.996269,40.73797800000001,1
560,560,5.5,-73.983752,40.737981,-73.975042,40.748834,1
561,561,13.5,-73.963305,40.757785,-73.945842,40.781721999999995,1
562,562,22.0,-74.016847,40.704765,-73.975607,40.74896500000001,1
563,563,11.0,-73.873207,40.774149,-73.920299,40.764046,1
564,564,5.0,-73.995414,40.733265,-73.99147099999998,40.727619,1
565,565,9.7,-74.008163,40.73873,-73.9903,40.767205,1
566,566,4.9,-73.955322,40.78284,-73.955797,40.773672999999995,0
567,567,9.5,-74.004614,40.724284000000004,-73.977553,40.746468,1
568,568,6.5,0.0,0.0,0.0,0.0,1
569,569,8.5,-73.95664978027344,40.77500915527344,-73.96678924560547,40.76708221435547,6
570,570,5.5,-73.98101,40.78174,-73.989225,40.77622,1
571,571,10.5,-73.978015,40.75992700000001,-73.956005,40.768142,1
572,572,4.5,-73.998965,40.73831,-73.997162,40.747027,2
573,573,4.9,-73.99695799999998,40.722988,-74.00580699999998,40.726383,5
574,574,7.3,-73.978321,40.753844,-73.982309,40.777037,1
575,575,5.3,-74.006924,40.703967,-74.01299499999998,40.705742,1
576,576,14.1,-74.00360500000002,40.720436,-73.985766,40.759837,1
577,577,6.5,-73.966418,40.770348,-73.955528,40.76583,1
578,578,3.7,-73.99444799999998,40.690077,-73.98864300000002,40.693565,3
579,579,11.7,-73.95399599999998,40.770532,-73.986594,40.742354,1
580,580,9.0,-73.97764000000002,40.752347,-73.970392,40.768867,2
581,581,10.1,-73.97435300000002,40.763542,-73.990128,40.732237,1
582,582,49.8,-73.788127,40.647295,-73.978957,40.756305,5
583,583,8.1,-74.000338,40.717538,-74.00771,40.705213,1
584,584,7.3,-73.968412,40.786347,-73.952285,40.789819,1
585,585,5.7,-73.984797,40.763133,-73.975928,40.765276,2
586,586,10.5,-74.001972,40.734998,-73.981498,40.743742,1
587,587,8.1,-73.962563,40.79985,-73.98419,40.770171999999995,5
588,588,28.5,-73.952827,40.772524,-74.000287,40.75857,1
589,589,14.9,-73.982682,40.775085,-74.00731,40.741228,2
590,590,13.7,-73.96430699999998,40.773437,-73.989902,40.735977,1
591,591,7.3,-73.981596,40.769859000000004,-73.9746,40.760504,1
592,592,5.5,-73.968589,40.75909,-73.97673,40.759161,1
593,593,11.5,-73.982061,40.775128,-73.97495699999997,40.759715,1
594,594,8.0,-73.9760208129883,40.7550163269043,-73.99665069580078,40.76326370239258,1
595,595,4.9,-73.958259,40.768903,-73.95474399999998,40.779351,1
596,596,3.7,-73.987802,40.752183,-73.985067,40.747572,1
597,597,13.5,-73.973522,40.792336999999996,-73.942002,40.822752,5
598,598,10.5,-74.006277,40.733059999999995,-73.977088,40.771765,1
599,599,10.0,-73.962393,40.778807,-73.97950300000002,40.771361999999996,2
600,600,11.5,-74.00406,40.741953,-73.97998199999998,40.762617,2
601,601,16.0,-74.00695999999998,40.751490000000004,-74.00058,40.7211,1
602,602,8.9,-73.957668,40.77933,-73.983479,40.76042,2
603,603,4.5,-73.981177,40.779345,-73.973628,40.789612,1
604,604,9.5,-74.005328,40.721160999999995,-73.984595,40.742348,1
605,605,5.3,-74.010468,40.703142,-73.999873,40.71414,5
606,606,4.1,-73.961373,40.760496999999994,-73.954164,40.764078999999995,1
607,607,8.1,-74.007816,40.733536,-73.98655600000002,40.74004,1
608,608,18.1,-74.007673,40.705284999999996,-73.974562,40.763668,1
609,609,9.7,-73.991003,40.733332,-73.986998,40.747792,1
610,610,6.0,-73.96865799999998,40.77030300000001,-73.982578,40.77470200000001,1
611,611,5.0,-73.96656800000002,40.795888,-73.970033,40.787512,1
612,612,6.9,-73.983952,40.74928,-73.97778000000002,40.737878,2
613,613,14.5,-73.97986999999998,40.765709,-74.001389,40.73630900000001,1
614,614,14.1,-74.010005,40.771582,-74.003845,40.75982,1
615,615,6.9,-74.002667,40.734013,-73.988277,40.72334,1
616,616,16.0,-73.794116,40.657058,-73.79413199999998,40.65703900000001,1
617,617,6.5,-74.00007629394531,40.72861099243164,-73.98873138427734,40.72217178344727,6
618,618,3.3,-73.982188,40.776687,-73.97464699999998,40.784025,1
619,619,6.5,-73.976504,40.757149,-73.988537,40.759387,2
620,620,5.0,-73.99292,40.737055,-74.00156199999998,40.738412,2
621,621,6.1,-73.999728,40.733533,-73.984657,40.755913,1
622,622,57.33,-73.77672,40.645412,-73.978832,40.774932,1
623,623,5.3,-73.97712,40.759838,-73.981875,40.745338000000004,1
624,624,10.9,-73.99233199999998,40.748792,-73.966374,40.760099,3
625,625,4.1,-73.992253,40.763919,-73.99123,40.757765,1
626,626,11.3,-73.969548,40.800191999999996,-73.97999300000002,40.76463,5
627,627,5.5,-74.003637,40.747477,-73.99989000000002,40.740652000000004,1
628,628,10.0,-73.984235,40.75501,-73.955425,40.781094,1
629,629,4.0,-73.954767,40.78389,-73.958958,40.780905,1
630,630,2.9,-73.977417,40.75765300000001,-73.97460699999998,40.756757,1
631,631,6.9,-73.966327,40.761268,-73.98294,40.776795,1
632,632,8.9,-73.98913,40.756668,-73.96106999999998,40.757225,2
633,633,4.5,-73.990909,40.739948999999996,-73.99385600000002,40.732721999999995,1
634,634,4.5,-73.965037,40.761717,-73.96807700000002,40.763042,5
635,635,12.9,-73.966769,40.76412,-73.96497,40.806619,1
636,636,5.3,-73.977092,40.776832,-73.98598299999998,40.762642,2
637,637,6.9,-73.988254,40.74895,-73.98705,40.73367800000001,1
638,638,16.1,-73.98658499999998,40.725584999999995,-73.936913,40.793966999999995,5
639,639,26.9,-73.874558,40.774082,-73.96394000000002,40.766009999999994,1
640,640,6.0,-74.00241700000002,40.728325,-73.991863,40.744282,1
641,641,6.0,-73.995635,40.744386999999996,-74.002325,40.730406,1
642,642,14.5,-73.985221,40.763296000000004,-73.96557,40.760494,2
643,643,3.3,-74.004287,40.721940000000004,-73.998599,40.722939000000004,1
644,644,9.7,-73.99703199999998,40.722398,-73.98433,40.754394,1
645,645,4.5,-73.977092,40.75848,-73.968008,40.762297,2
646,646,15.5,-73.964517,40.767404,-74.003496,40.741095,1
647,647,15.5,-73.975655,40.792012,-73.951775,40.769527000000004,1
648,648,14.0,-73.94877624511719,40.782493591308594,-73.9822006225586,40.75661087036133,2
649,649,66.3,-74.438233,40.99326,-74.185996,40.693874,2
650,650,14.1,-74.00354499999997,40.707399,-73.981312,40.75007100000001,1
651,651,18.5,-73.98711800000002,40.73596,-73.95640999999998,40.78090200000001,2
652,652,12.1,-73.983423,40.7613,-74.009493,40.74775,1
653,653,11.7,-73.96669,40.765071999999996,-73.978243,40.791957000000004,1
654,654,3.5,-73.97093199999998,40.788492,-73.973835,40.79204,1
655,655,10.5,-74.00344,40.743553999999996,-73.974042,40.750274,3
656,656,20.5,-74.016064,40.711575,-73.983339,40.760979,1
657,657,2.5,-73.98640999999998,40.76335,-73.98640999999998,40.76335,1
658,658,21.0,-73.97720799999998,40.733786,-73.978238,40.686617,1
659,659,9.5,-73.969977,40.765471999999995,-73.95734,40.783072,6
660,660,13.3,0.0,0.0,0.0,0.0,5
661,661,8.9,-73.978465,40.758843,-74.004952,40.737495,2
662,662,10.5,-73.959055,40.814999,-73.95787800000002,40.778607,1
663,663,4.5,-74.008646,40.735048,-74.006229,40.725949,1
664,664,24.5,-73.97926899999999,40.761886,-74.002076,40.724702,1
665,665,27.0,-73.98755645751955,40.73367309570313,-73.95068359375,40.823066711425774,1
666,666,8.5,-73.978135,40.730740000000004,-73.977188,40.752542,1
667,667,9.0,-73.97786500000002,40.784273999999996,-73.962362,40.767125,2
668,668,9.5,-73.952838,40.786623,-73.957865,40.765458,1
669,669,6.5,-73.95888199999997,40.709567,-73.98527,40.718643,1
670,670,19.7,-73.987122,40.73655,-73.90265699999998,40.769042999999996,2
671,671,30.9,-73.978438,40.736999999999995,-73.86484200000002,40.770393,2
672,672,8.5,-73.983246,40.750915,-74.00603199999998,40.735215000000004,1
673,673,6.5,-73.994017,40.761638,-73.985845,40.744386999999996,1
674,674,14.9,-73.968212,40.762212,-73.919958,40.755086999999996,2
675,675,16.1,-73.97035699999998,40.789113,-74.01169499999997,40.707435,1
676,676,5.5,-73.789203,40.655194,-73.996509,40.737216,1
677,677,20.5,-73.989813,40.747355999999996,-73.92714699999998,40.762732,1
678,678,6.5,-73.983397,40.738183,-73.971395,40.758023,0
679,679,5.0,-73.977487,40.763365,-73.983377,40.7547,1
680,680,5.0,-73.98573,40.7681,-73.981444,40.778745,1
681,681,16.5,-74.006602,40.744234999999996,-73.979251,40.751236,1
682,682,16.0,-73.95174407958984,40.772056579589844,-73.94265747070312,40.74713516235352,5
683,683,10.9,-73.977385,40.758089,-74.001467,40.720059,4
684,684,16.5,-74.010894,40.714426,-73.98337,40.756248,1
685,685,20.5,-73.98441,40.716667,-73.92223800000002,40.767286999999996,6
686,686,7.3,-73.9594,40.7703,-73.9663,40.7606,1
687,687,9.0,-73.99384307861328,40.714691162109375,-73.9970703125,40.71773147583008,3
688,688,15.5,-73.997507,40.721777,-74.000732,40.676375,1
689,689,5.0,-73.995087,40.760146,-73.982215,40.763185,1
690,690,57.33,-74.00775,40.741277000000004,-73.79029200000002,40.64676,2
691,691,10.5,-73.97998199999998,40.762695,-73.96255699999998,40.804685,1
692,692,9.5,-74.008117,40.748635,-74.01037,40.718968,3
693,693,4.1,-73.99093,40.76560300000001,-73.982563,40.770270000000004,1
694,694,12.1,-73.959546,40.767462,-73.993107,40.75767000000001,2
695,695,7.0,-73.971542,40.750487,-73.988967,40.72994,1
696,696,4.9,-73.97855600000003,40.724624,-73.988157,40.722875,1
697,697,4.9,-73.97930699999998,40.752832,-73.978403,40.758903000000004,1
698,698,11.0,-73.979658,40.758764,-73.95657,40.76810800000001,1
699,699,5.5,-73.97800699999998,40.74581,-73.98425,40.73341,2
700,700,7.0,-73.9894,40.756855,-73.992802,40.768221999999994,1
701,701,3.7,-73.961353,40.765069,-73.96051999999997,40.769931,1
702,702,6.5,-74.0098,40.7205,-74.009,40.7408,4
703,703,15.3,-73.99217,40.76432,-73.96621400000002,40.762562,1
704,704,38.33,-73.977151,40.776857,-73.861551,40.768274,1
705,705,6.5,-73.98075899999998,40.680704999999996,-73.989813,40.690149,1
706,706,17.0,-74.001311,40.75699,-73.948801,40.797008,1
707,707,10.1,-74.00095999999998,40.731835,-73.97434200000002,40.751058,1
708,708,18.9,-74.010163,40.708902,-73.987847,40.749225,5
709,709,38.5,-73.86256800000002,40.76906500000001,-74.008287,40.705275,1
710,710,8.5,-73.983518,40.748146999999996,-73.98987,40.725757,1
711,711,7.0,-73.97173000000002,40.75715,-73.98541,40.747,1
712,712,8.5,-73.983267,40.741622,-74.001337,40.731072,1
713,713,7.7,-73.991197,40.751257,-73.975178,40.750687,1
714,714,5.7,-74.0029,40.760422,-73.988729,40.761702,2
715,715,4.5,-73.98384,40.72957,-73.989737,40.725755,2
716,716,7.7,-73.957788,40.761912,-73.97675699999998,40.752140000000004,1
717,717,45.0,-73.999081,40.754489,-73.863401,40.667613,1
718,718,8.0,-73.99563,40.720940999999996,-73.961689,40.709742999999996,2
719,719,4.5,-73.991315,40.75118300000001,-74.003637,40.753584000000004,1
720,720,5.7,-73.978617,40.748468,-73.97588499999998,40.75505,2
721,721,9.7,-74.00209699999998,40.734732,-73.972335,40.756477000000004,2
722,722,10.9,-74.005771,40.736004,-73.989396,40.718013,1
723,723,5.7,-74.00721999999998,40.727557,-73.994682,40.750242,1
724,724,4.0,-74.005432,40.736957000000004,-73.99864000000002,40.744997,1
725,725,4.9,-73.989897,40.750725,-73.988952,40.755345,3
726,726,31.2,-73.975427,40.757115999999996,-73.86509000000002,40.770561,1
727,727,13.3,-73.98769899999998,40.757444,-73.99664399999997,40.719542,1
728,728,11.7,0.0,0.0,0.0,0.0,1
729,729,8.9,-74.008557,40.72074,-73.981338,40.728984000000004,1
730,730,4.5,-73.926383,40.808057,-73.93513,40.814371,1
731,731,20.0,-73.996222,40.738397,-73.945933,40.792682,2
732,732,7.0,-73.9864273071289,40.72238540649415,-73.99151611328125,40.73523330688477,1
733,733,4.5,-73.995892,40.74389,-74.004377,40.73493300000001,5
734,734,16.5,-73.988522,40.737147,-73.986408,40.776832,1
735,735,12.9,-73.98138399999998,40.780105999999996,-73.97135300000002,40.758763,1
736,736,34.1,-73.873254,40.773998999999996,-73.983536,40.762902000000004,1
737,737,57.33,-73.776477,40.64629,-73.776477,40.64629,2
738,738,8.9,-73.788498,40.654579999999996,-73.752772,40.6617,1
739,739,13.0,-73.98571700000002,40.767798,-73.959253,40.80919,1
740,740,9.7,-73.98011,40.75182,-73.950907,40.775948,1
741,741,11.0,-73.987055,40.744762,-74.007825,40.716325,3
742,742,5.5,-73.96770500000002,40.75989000000001,-73.95623,40.768088,1
743,743,4.9,-73.975245,40.763207,-73.96342800000002,40.770759999999996,1
744,744,9.3,-73.966555,40.769954999999996,-73.97153,40.74431,3
745,745,8.5,-73.944602,40.815676,-73.917888,40.806313,1
746,746,4.5,-73.985247,40.727532000000004,-73.97957199999998,40.735312,1
747,747,11.3,-73.974097,40.759454999999996,-74.009692,40.722595,1
748,748,13.7,-73.977078,40.750085,-74.01442,40.716932,1
749,749,6.9,-73.990062,40.75663400000001,-73.971327,40.758445,1
750,750,8.1,-73.91848900000002,40.754256,-73.969701,40.748919,1
751,751,11.0,-73.97426999999998,40.756035,-73.96899,40.785887,1
752,752,6.9,-73.967169,40.756601,-73.980451,40.756584000000004,2
753,753,4.5,-73.958917,40.77215,-73.956942,40.780182,2
754,754,6.1,-73.983305,40.748403,-73.99111500000002,40.765688,1
755,755,7.7,-73.96902299999998,40.785718,-73.992152,40.769104999999996,5
756,756,12.9,-73.95235100000002,40.789832000000004,-73.97233299999998,40.745006,1
757,757,8.1,-73.993822,40.732997,-73.9847,40.742632,1
758,758,35.07,-73.994618,40.739409,-73.93643900000002,40.629948,1
759,759,12.1,-73.99786800000003,40.713628,-73.98944499999998,40.756853,4
760,760,9.3,-73.981206,40.757788,-73.99431700000002,40.754246,1
761,761,21.5,-74.00156199999998,40.741032000000004,-73.95868,40.719377,1
762,762,6.9,-73.992014,40.764244,-73.981024,40.781859000000004,2
763,763,10.0,-73.98205300000002,40.773309999999995,-73.955055,40.781017,1
764,764,8.5,-73.999112,40.72521,-74.007372,40.740927,1
765,765,26.5,-74.01361846923827,40.71653366088867,-73.94696807861328,40.77207565307617,1
766,766,4.5,-73.97586700000002,40.760282000000004,-73.980965,40.753368,5
767,767,6.9,-73.983855,40.744069,-74.005639,40.74008900000001,3
768,768,6.5,-73.973112,40.761903000000004,-73.952725,40.766447,1
769,769,4.9,-73.947062,40.784043,-73.951198,40.772092,1
770,770,13.3,-74.002185,40.719516999999996,-73.974876,40.756321,4
771,771,18.5,-73.99789200000002,40.724297,-73.97757800000002,40.786941,1
772,772,8.0,-73.972767,40.793496999999995,-73.95949499999998,40.780095,1
773,773,5.5,-73.989863,40.734053,-73.979853,40.744464,1
774,774,28.1,-73.863763,40.769938,-74.00032,40.71624,1
775,775,6.5,-73.976558,40.759555,-73.983238,40.766241,1
776,776,12.9,-73.98362,40.767035,-73.985725,40.727759999999996,1
777,777,4.1,-73.96954000000002,40.760876,-73.975164,40.752973,1
778,778,10.5,-73.964999,40.806719,-73.958495,40.784222,1
779,779,12.1,-73.98340300000002,40.726223,-73.999103,40.761795,1
780,780,13.7,-73.981527,40.724907,-73.949038,40.72631,1
781,781,16.1,-73.954942,40.789074,-73.984561,40.748882,1
782,782,3.0,-74.00747199999998,40.74088,-74.00895899999998,40.73823400000001,1
783,783,8.5,-73.985287,40.773551,-73.96431899999997,40.809258,1
784,784,13.5,-73.96198272705078,40.7636833190918,-73.99638366699219,40.73807907104492,1
785,785,4.9,-73.992414,40.74972,-73.995103,40.750485,1
786,786,4.9,-73.97164000000002,40.766172,-73.96069200000002,40.76807,1
787,787,27.0,-74.008827,40.710565,-73.92766,40.759892,1
788,788,6.0,-73.977032,40.750545,-73.990488,40.737204999999996,1
789,789,5.5,-73.9844970703125,40.728797912597656,-73.98408508300781,40.72538375854492,1
790,790,24.9,-73.99467299999998,40.750316999999995,-73.94584300000002,40.835722,2
791,791,22.5,-73.96234130859375,40.77907180786133,-74.00598907470702,40.70943832397461,4
792,792,15.0,-73.983491,40.734315,-73.956837,40.7042,1
793,793,13.0,-73.988382,40.764137,-73.99152,40.7502,1
794,794,14.5,-73.948872,40.807601,-73.937218,40.767365999999996,1
795,795,8.1,-73.99287700000002,40.742668,-73.983468,40.747479999999996,1
796,796,15.7,-74.00412800000002,40.733121000000004,-73.96611700000003,40.677112,1
