,id,date,store,item,sales
3707,103707,2017-11-18,4,13,105
3708,103708,2017-11-19,4,13,123
3709,103709,2017-11-20,4,13,92
3710,103710,2017-11-21,4,13,109
3711,103711,2017-11-22,4,13,92
3712,103712,2017-11-23,4,13,84
3713,103713,2017-11-24,4,13,105
3714,103714,2017-11-25,4,13,128
3715,103715,2017-11-26,4,13,122
3716,103716,2017-11-27,4,13,59
3717,103717,2017-11-28,4,13,88
3718,103718,2017-11-29,4,13,92
3719,103719,2017-11-30,4,13,94
3720,103720,2017-11-01,5,13,75
3721,103721,2017-11-02,5,13,83
3722,103722,2017-11-03,5,13,93
3723,103723,2017-11-04,5,13,89
3724,103724,2017-11-05,5,13,89
3725,103725,2017-11-06,5,13,66
3726,103726,2017-11-07,5,13,73
3727,103727,2017-11-08,5,13,55
3728,103728,2017-11-09,5,13,64
3729,103729,2017-11-10,5,13,90
3730,103730,2017-11-11,5,13,78
3731,103731,2017-11-12,5,13,95
3732,103732,2017-11-13,5,13,57
3733,103733,2017-11-14,5,13,52
3734,103734,2017-11-15,5,13,102
3735,103735,2017-11-16,5,13,79
3736,103736,2017-11-17,5,13,86
3737,103737,2017-11-18,5,13,99
3738,103738,2017-11-19,5,13,90
3739,103739,2017-11-20,5,13,56
3740,103740,2017-11-21,5,13,65
3741,103741,2017-11-22,5,13,78
3742,103742,2017-11-23,5,13,66
3743,103743,2017-11-24,5,13,70
3744,103744,2017-11-25,5,13,85
3745,103745,2017-11-26,5,13,87
3746,103746,2017-11-27,5,13,55
3747,103747,2017-11-28,5,13,77
3748,103748,2017-11-29,5,13,81
3749,103749,2017-11-30,5,13,84
3750,103750,2017-11-01,6,13,74
3751,103751,2017-11-02,6,13,73
3752,103752,2017-11-03,6,13,74
3753,103753,2017-11-04,6,13,94
3754,103754,2017-11-05,6,13,98
3755,103755,2017-11-06,6,13,60
3756,103756,2017-11-07,6,13,62
3757,103757,2017-11-08,6,13,75
3758,103758,2017-11-09,6,13,78
3759,103759,2017-11-10,6,13,76
3760,103760,2017-11-11,6,13,107
3761,103761,2017-11-12,6,13,82
3762,103762,2017-11-13,6,13,51
3763,103763,2017-11-14,6,13,88
3764,103764,2017-11-15,6,13,72
3765,103765,2017-11-16,6,13,87
3766,103766,2017-11-17,6,13,71
3767,103767,2017-11-18,6,13,98
3768,103768,2017-11-19,6,13,92
3769,103769,2017-11-20,6,13,68
3770,103770,2017-11-21,6,13,66
3771,103771,2017-11-22,6,13,92
3772,103772,2017-11-23,6,13,93
3773,103773,2017-11-24,6,13,85
3774,103774,2017-11-25,6,13,82
3775,103775,2017-11-26,6,13,96
3776,103776,2017-11-27,6,13,55
3777,103777,2017-11-28,6,13,68
3778,103778,2017-11-29,6,13,71
3779,103779,2017-11-30,6,13,69
3780,103780,2017-11-01,7,13,45
3781,103781,2017-11-02,7,13,75
3782,103782,2017-11-03,7,13,68
3783,103783,2017-11-04,7,13,69
3784,103784,2017-11-05,7,13,70
3785,103785,2017-11-06,7,13,53
3786,103786,2017-11-07,7,13,77
3787,103787,2017-11-08,7,13,74
3788,103788,2017-11-09,7,13,58
3789,103789,2017-11-10,7,13,74
3790,103790,2017-11-11,7,13,80
3791,103791,2017-11-12,7,13,75
3792,103792,2017-11-13,7,13,46
3793,103793,2017-11-14,7,13,60
3794,103794,2017-11-15,7,13,56
3795,103795,2017-11-16,7,13,60
3796,103796,2017-11-17,7,13,86
3797,103797,2017-11-18,7,13,63
3798,103798,2017-11-19,7,13,86
3799,103799,2017-11-20,7,13,51
3800,103800,2017-11-21,7,13,55
3801,103801,2017-11-22,7,13,54
3802,103802,2017-11-23,7,13,69
3803,103803,2017-11-24,7,13,68
3804,103804,2017-11-25,7,13,73
3805,103805,2017-11-26,7,13,81
3806,103806,2017-11-27,7,13,49
3807,103807,2017-11-28,7,13,56
3808,103808,2017-11-29,7,13,68
3809,103809,2017-11-30,7,13,82
3810,103810,2017-11-01,8,13,102
3811,103811,2017-11-02,8,13,121
3812,103812,2017-11-03,8,13,121
3813,103813,2017-11-04,8,13,147
3814,103814,2017-11-05,8,13,136
3815,103815,2017-11-06,8,13,88
3816,103816,2017-11-07,8,13,121
3817,103817,2017-11-08,8,13,130
3818,103818,2017-11-09,8,13,139
3819,103819,2017-11-10,8,13,137
3820,103820,2017-11-11,8,13,114
3821,103821,2017-11-12,8,13,155
3822,103822,2017-11-13,8,13,84
3823,103823,2017-11-14,8,13,129
3824,103824,2017-11-15,8,13,107
3825,103825,2017-11-16,8,13,124
3826,103826,2017-11-17,8,13,144
3827,103827,2017-11-18,8,13,136
3828,103828,2017-11-19,8,13,135
3829,103829,2017-11-20,8,13,111
3830,103830,2017-11-21,8,13,99
3831,103831,2017-11-22,8,13,120
3832,103832,2017-11-23,8,13,126
3833,103833,2017-11-24,8,13,130
3834,103834,2017-11-25,8,13,147
3835,103835,2017-11-26,8,13,146
3836,103836,2017-11-27,8,13,94
3837,103837,2017-11-28,8,13,105
3838,103838,2017-11-29,8,13,132
3839,103839,2017-11-30,8,13,114
3840,103840,2017-11-01,9,13,107
3841,103841,2017-11-02,9,13,93
3842,103842,2017-11-03,9,13,110
3843,103843,2017-11-04,9,13,126
3844,103844,2017-11-05,9,13,129
3845,103845,2017-11-06,9,13,74
3846,103846,2017-11-07,9,13,97
3847,103847,2017-11-08,9,13,114
3848,103848,2017-11-09,9,13,103
3849,103849,2017-11-10,9,13,99
3850,103850,2017-11-11,9,13,113
3851,103851,2017-11-12,9,13,128
3852,103852,2017-11-13,9,13,91
3853,103853,2017-11-14,9,13,91
3854,103854,2017-11-15,9,13,93
3855,103855,2017-11-16,9,13,99
3856,103856,2017-11-17,9,13,120
3857,103857,2017-11-18,9,13,102
3858,103858,2017-11-19,9,13,111
3859,103859,2017-11-20,9,13,77
3860,103860,2017-11-21,9,13,106
3861,103861,2017-11-22,9,13,85
3862,103862,2017-11-23,9,13,116
3863,103863,2017-11-24,9,13,116
3864,103864,2017-11-25,9,13,124
3865,103865,2017-11-26,9,13,120
3866,103866,2017-11-27,9,13,93
3867,103867,2017-11-28,9,13,80
3868,103868,2017-11-29,9,13,93
3869,103869,2017-11-30,9,13,111
3870,103870,2017-11-01,10,13,103
3871,103871,2017-11-02,10,13,116
3872,103872,2017-11-03,10,13,114
3873,103873,2017-11-04,10,13,143
3874,103874,2017-11-05,10,13,144
3875,103875,2017-11-06,10,13,98
3876,103876,2017-11-07,10,13,123
3877,103877,2017-11-08,10,13,86
3878,103878,2017-11-09,10,13,119
3879,103879,2017-11-10,10,13,132
3880,103880,2017-11-11,10,13,133
3881,103881,2017-11-12,10,13,123
3882,103882,2017-11-13,10,13,90
3883,103883,2017-11-14,10,13,94
3884,103884,2017-11-15,10,13,95
3885,103885,2017-11-16,10,13,113
3886,103886,2017-11-17,10,13,114
3887,103887,2017-11-18,10,13,134
3888,103888,2017-11-19,10,13,112
3889,103889,2017-11-20,10,13,106
3890,103890,2017-11-21,10,13,110
3891,103891,2017-11-22,10,13,103
3892,103892,2017-11-23,10,13,97
3893,103893,2017-11-24,10,13,115
3894,103894,2017-11-25,10,13,119
3895,103895,2017-11-26,10,13,148
3896,103896,2017-11-27,10,13,100
3897,103897,2017-11-28,10,13,115
3898,103898,2017-11-29,10,13,92
3899,103899,2017-11-30,10,13,97
3900,103900,2017-11-01,1,14,54
3901,103901,2017-11-02,1,14,75
3902,103902,2017-11-03,1,14,64
3903,103903,2017-11-04,1,14,58
3904,103904,2017-11-05,1,14,76
3905,103905,2017-11-06,1,14,49
3906,103906,2017-11-07,1,14,56
3907,103907,2017-11-08,1,14,60
3908,103908,2017-11-09,1,14,65
3909,103909,2017-11-10,1,14,60
3910,103910,2017-11-11,1,14,76
3911,103911,2017-11-12,1,14,76
3912,103912,2017-11-13,1,14,53
3913,103913,2017-11-14,1,14,61
3914,103914,2017-11-15,1,14,47
3915,103915,2017-11-16,1,14,74
3916,103916,2017-11-17,1,14,71
3917,103917,2017-11-18,1,14,61
3918,103918,2017-11-19,1,14,77
3919,103919,2017-11-20,1,14,49
3920,103920,2017-11-21,1,14,56
3921,103921,2017-11-22,1,14,66
3922,103922,2017-11-23,1,14,77
3923,103923,2017-11-24,1,14,64
3924,103924,2017-11-25,1,14,86
3925,103925,2017-11-26,1,14,79
3926,103926,2017-11-27,1,14,48
3927,103927,2017-11-28,1,14,72
3928,103928,2017-11-29,1,14,57
3929,103929,2017-11-30,1,14,66
3930,103930,2017-11-01,2,14,75
3931,103931,2017-11-02,2,14,104
3932,103932,2017-11-03,2,14,98
3933,103933,2017-11-04,2,14,102
3934,103934,2017-11-05,2,14,115
3935,103935,2017-11-06,2,14,65
3936,103936,2017-11-07,2,14,76
3937,103937,2017-11-08,2,14,85
3938,103938,2017-11-09,2,14,77
3939,103939,2017-11-10,2,14,103
3940,103940,2017-11-11,2,14,102
3941,103941,2017-11-12,2,14,114
3942,103942,2017-11-13,2,14,66
3943,103943,2017-11-14,2,14,68
3944,103944,2017-11-15,2,14,104
3945,103945,2017-11-16,2,14,72
3946,103946,2017-11-17,2,14,102
3947,103947,2017-11-18,2,14,104
3948,103948,2017-11-19,2,14,114
3949,103949,2017-11-20,2,14,81
3950,103950,2017-11-21,2,14,85
3951,103951,2017-11-22,2,14,84
3952,103952,2017-11-23,2,14,88
3953,103953,2017-11-24,2,14,96
3954,103954,2017-11-25,2,14,98
3955,103955,2017-11-26,2,14,102
3956,103956,2017-11-27,2,14,78
3957,103957,2017-11-28,2,14,73
3958,103958,2017-11-29,2,14,81
3959,103959,2017-11-30,2,14,86
3960,103960,2017-11-01,3,14,69
3961,103961,2017-11-02,3,14,83
3962,103962,2017-11-03,3,14,100
3963,103963,2017-11-04,3,14,93
3964,103964,2017-11-05,3,14,93
3965,103965,2017-11-06,3,14,53
3966,103966,2017-11-07,3,14,81
3967,103967,2017-11-08,3,14,73
3968,103968,2017-11-09,3,14,99
3969,103969,2017-11-10,3,14,87
3970,103970,2017-11-11,3,14,87
3971,103971,2017-11-12,3,14,87
3972,103972,2017-11-13,3,14,61
3973,103973,2017-11-14,3,14,75
3974,103974,2017-11-15,3,14,67
3975,103975,2017-11-16,3,14,80
3976,103976,2017-11-17,3,14,87
3977,103977,2017-11-18,3,14,86
3978,103978,2017-11-19,3,14,103
3979,103979,2017-11-20,3,14,54
3980,103980,2017-11-21,3,14,93
3981,103981,2017-11-22,3,14,63
3982,103982,2017-11-23,3,14,81
3983,103983,2017-11-24,3,14,91
3984,103984,2017-11-25,3,14,93
3985,103985,2017-11-26,3,14,91
3986,103986,2017-11-27,3,14,81
3987,103987,2017-11-28,3,14,68
3988,103988,2017-11-29,3,14,71
3989,103989,2017-11-30,3,14,79
3990,103990,2017-11-01,4,14,46
3991,103991,2017-11-02,4,14,69
3992,103992,2017-11-03,4,14,85
3993,103993,2017-11-04,4,14,63
3994,103994,2017-11-05,4,14,98
3995,103995,2017-11-06,4,14,57
3996,103996,2017-11-07,4,14,70
3997,103997,2017-11-08,4,14,79
3998,103998,2017-11-09,4,14,68
3999,103999,2017-11-10,4,14,81
4000,104000,2017-11-11,4,14,80
4001,104001,2017-11-12,4,14,75
4002,104002,2017-11-13,4,14,64
4003,104003,2017-11-14,4,14,58
4004,104004,2017-11-15,4,14,76
4005,104005,2017-11-16,4,14,77
4006,104006,2017-11-17,4,14,77
4007,104007,2017-11-18,4,14,81
4008,104008,2017-11-19,4,14,81
4009,104009,2017-11-20,4,14,62
4010,104010,2017-11-21,4,14,78
4011,104011,2017-11-22,4,14,68
4012,104012,2017-11-23,4,14,83
4013,104013,2017-11-24,4,14,96
4014,104014,2017-11-25,4,14,72
4015,104015,2017-11-26,4,14,83
4016,104016,2017-11-27,4,14,58
4017,104017,2017-11-28,4,14,68
4018,104018,2017-11-29,4,14,74
4019,104019,2017-11-30,4,14,65
4020,104020,2017-11-01,5,14,32
4021,104021,2017-11-02,5,14,53
4022,104022,2017-11-03,5,14,68
4023,104023,2017-11-04,5,14,63
4024,104024,2017-11-05,5,14,51
4025,104025,2017-11-06,5,14,56
4026,104026,2017-11-07,5,14,51
4027,104027,2017-11-08,5,14,58
4028,104028,2017-11-09,5,14,43
4029,104029,2017-11-10,5,14,45
4030,104030,2017-11-11,5,14,49
4031,104031,2017-11-12,5,14,64
4032,104032,2017-11-13,5,14,36
4033,104033,2017-11-14,5,14,49
4034,104034,2017-11-15,5,14,57
4035,104035,2017-11-16,5,14,60
4036,104036,2017-11-17,5,14,67
4037,104037,2017-11-18,5,14,69
4038,104038,2017-11-19,5,14,57
4039,104039,2017-11-20,5,14,48
4040,104040,2017-11-21,5,14,36
4041,104041,2017-11-22,5,14,37
4042,104042,2017-11-23,5,14,63
4043,104043,2017-11-24,5,14,53
4044,104044,2017-11-25,5,14,68
4045,104045,2017-11-26,5,14,68
4046,104046,2017-11-27,5,14,46
4047,104047,2017-11-28,5,14,47
4048,104048,2017-11-29,5,14,50
4049,104049,2017-11-30,5,14,49
4050,104050,2017-11-01,6,14,48
4051,104051,2017-11-02,6,14,51
4052,104052,2017-11-03,6,14,50
4053,104053,2017-11-04,6,14,62
4054,104054,2017-11-05,6,14,53
4055,104055,2017-11-06,6,14,47
4056,104056,2017-11-07,6,14,60
4057,104057,2017-11-08,6,14,38
4058,104058,2017-11-09,6,14,55
4059,104059,2017-11-10,6,14,52
4060,104060,2017-11-11,6,14,65
4061,104061,2017-11-12,6,14,59
4062,104062,2017-11-13,6,14,51
4063,104063,2017-11-14,6,14,48
4064,104064,2017-11-15,6,14,56
4065,104065,2017-11-16,6,14,41
4066,104066,2017-11-17,6,14,61
4067,104067,2017-11-18,6,14,77
4068,104068,2017-11-19,6,14,71
4069,104069,2017-11-20,6,14,37
4070,104070,2017-11-21,6,14,50
4071,104071,2017-11-22,6,14,50
4072,104072,2017-11-23,6,14,58
4073,104073,2017-11-24,6,14,62
4074,104074,2017-11-25,6,14,55
4075,104075,2017-11-26,6,14,59
4076,104076,2017-11-27,6,14,43
4077,104077,2017-11-28,6,14,42
4078,104078,2017-11-29,6,14,51
4079,104079,2017-11-30,6,14,56
4080,104080,2017-11-01,7,14,46
4081,104081,2017-11-02,7,14,50
4082,104082,2017-11-03,7,14,53
4083,104083,2017-11-04,7,14,53
4084,104084,2017-11-05,7,14,46
4085,104085,2017-11-06,7,14,40
4086,104086,2017-11-07,7,14,48
4087,104087,2017-11-08,7,14,47
4088,104088,2017-11-09,7,14,37
4089,104089,2017-11-10,7,14,62
4090,104090,2017-11-11,7,14,46
4091,104091,2017-11-12,7,14,62
4092,104092,2017-11-13,7,14,45
4093,104093,2017-11-14,7,14,44
4094,104094,2017-11-15,7,14,60
4095,104095,2017-11-16,7,14,48
4096,104096,2017-11-17,7,14,49
4097,104097,2017-11-18,7,14,57
4098,104098,2017-11-19,7,14,67
4099,104099,2017-11-20,7,14,29
4100,104100,2017-11-21,7,14,38
4101,104101,2017-11-22,7,14,41
4102,104102,2017-11-23,7,14,53
4103,104103,2017-11-24,7,14,56
4104,104104,2017-11-25,7,14,50
4105,104105,2017-11-26,7,14,66
4106,104106,2017-11-27,7,14,41
4107,104107,2017-11-28,7,14,38
4108,104108,2017-11-29,7,14,43
4109,104109,2017-11-30,7,14,54
4110,104110,2017-11-01,8,14,76
4111,104111,2017-11-02,8,14,96
4112,104112,2017-11-03,8,14,82
4113,104113,2017-11-04,8,14,110
4114,104114,2017-11-05,8,14,103
4115,104115,2017-11-06,8,14,83
4116,104116,2017-11-07,8,14,73
4117,104117,2017-11-08,8,14,81
4118,104118,2017-11-09,8,14,90
4119,104119,2017-11-10,8,14,105
4120,104120,2017-11-11,8,14,94
4121,104121,2017-11-12,8,14,99
4122,104122,2017-11-13,8,14,53
4123,104123,2017-11-14,8,14,82
4124,104124,2017-11-15,8,14,80
4125,104125,2017-11-16,8,14,77
4126,104126,2017-11-17,8,14,97
4127,104127,2017-11-18,8,14,99
4128,104128,2017-11-19,8,14,87
4129,104129,2017-11-20,8,14,73
4130,104130,2017-11-21,8,14,66
4131,104131,2017-11-22,8,14,81
4132,104132,2017-11-23,8,14,95
4133,104133,2017-11-24,8,14,116
4134,104134,2017-11-25,8,14,104
4135,104135,2017-11-26,8,14,103
4136,104136,2017-11-27,8,14,62
4137,104137,2017-11-28,8,14,80
4138,104138,2017-11-29,8,14,68
4139,104139,2017-11-30,8,14,93
4140,104140,2017-11-01,9,14,79
4141,104141,2017-11-02,9,14,54
4142,104142,2017-11-03,9,14,68
4143,104143,2017-11-04,9,14,86
4144,104144,2017-11-05,9,14,83
4145,104145,2017-11-06,9,14,71
4146,104146,2017-11-07,9,14,72
4147,104147,2017-11-08,9,14,68
4148,104148,2017-11-09,9,14,78
4149,104149,2017-11-10,9,14,73
4150,104150,2017-11-11,9,14,71
4151,104151,2017-11-12,9,14,81
4152,104152,2017-11-13,9,14,65
4153,104153,2017-11-14,9,14,72
4154,104154,2017-11-15,9,14,64
4155,104155,2017-11-16,9,14,77
4156,104156,2017-11-17,9,14,79
4157,104157,2017-11-18,9,14,67
4158,104158,2017-11-19,9,14,99
4159,104159,2017-11-20,9,14,65
4160,104160,2017-11-21,9,14,77
4161,104161,2017-11-22,9,14,63
4162,104162,2017-11-23,9,14,88
4163,104163,2017-11-24,9,14,68
4164,104164,2017-11-25,9,14,83
4165,104165,2017-11-26,9,14,85
4166,104166,2017-11-27,9,14,66
4167,104167,2017-11-28,9,14,65
4168,104168,2017-11-29,9,14,78
4169,104169,2017-11-30,9,14,76
4170,104170,2017-11-01,10,14,74
4171,104171,2017-11-02,10,14,88
4172,104172,2017-11-03,10,14,87
4173,104173,2017-11-04,10,14,87
4174,104174,2017-11-05,10,14,93
4175,104175,2017-11-06,10,14,47
4176,104176,2017-11-07,10,14,68
4177,104177,2017-11-08,10,14,67
4178,104178,2017-11-09,10,14,71
4179,104179,2017-11-10,10,14,91
4180,104180,2017-11-11,10,14,90
4181,104181,2017-11-12,10,14,103
4182,104182,2017-11-13,10,14,56
4183,104183,2017-11-14,10,14,71
4184,104184,2017-11-15,10,14,73
4185,104185,2017-11-16,10,14,61
4186,104186,2017-11-17,10,14,79
4187,104187,2017-11-18,10,14,75
4188,104188,2017-11-19,10,14,92
4189,104189,2017-11-20,10,14,78
4190,104190,2017-11-21,10,14,60
4191,104191,2017-11-22,10,14,78
4192,104192,2017-11-23,10,14,75
4193,104193,2017-11-24,10,14,72
4194,104194,2017-11-25,10,14,97
4195,104195,2017-11-26,10,14,84
4196,104196,2017-11-27,10,14,58
4197,104197,2017-11-28,10,14,75
4198,104198,2017-11-29,10,14,75
4199,104199,2017-11-30,10,14,88
4200,104200,2017-11-01,1,15,90
4201,104201,2017-11-02,1,15,103
4202,104202,2017-11-03,1,15,104
4203,104203,2017-11-04,1,15,107
4204,104204,2017-11-05,1,15,110
4205,104205,2017-11-06,1,15,62
4206,104206,2017-11-07,1,15,96
4207,104207,2017-11-08,1,15,103
4208,104208,2017-11-09,1,15,100
4209,104209,2017-11-10,1,15,86
4210,104210,2017-11-11,1,15,105
4211,104211,2017-11-12,1,15,133
4212,104212,2017-11-13,1,15,67
4213,104213,2017-11-14,1,15,78
4214,104214,2017-11-15,1,15,106
4215,104215,2017-11-16,1,15,101
4216,104216,2017-11-17,1,15,107
4217,104217,2017-11-18,1,15,101
4218,104218,2017-11-19,1,15,114
4219,104219,2017-11-20,1,15,82
4220,104220,2017-11-21,1,15,84
4221,104221,2017-11-22,1,15,86
4222,104222,2017-11-23,1,15,92
4223,104223,2017-11-24,1,15,107
4224,104224,2017-11-25,1,15,99
4225,104225,2017-11-26,1,15,114
4226,104226,2017-11-27,1,15,67
4227,104227,2017-11-28,1,15,76
4228,104228,2017-11-29,1,15,92
4229,104229,2017-11-30,1,15,93
4230,104230,2017-11-01,2,15,112
4231,104231,2017-11-02,2,15,132
4232,104232,2017-11-03,2,15,133
4233,104233,2017-11-04,2,15,148
4234,104234,2017-11-05,2,15,166
4235,104235,2017-11-06,2,15,96
4236,104236,2017-11-07,2,15,118
4237,104237,2017-11-08,2,15,113
4238,104238,2017-11-09,2,15,117
4239,104239,2017-11-10,2,15,146
4240,104240,2017-11-11,2,15,143
4241,104241,2017-11-12,2,15,174
4242,104242,2017-11-13,2,15,110
4243,104243,2017-11-14,2,15,132
4244,104244,2017-11-15,2,15,111
4245,104245,2017-11-16,2,15,137
4246,104246,2017-11-17,2,15,133
4247,104247,2017-11-18,2,15,127
4248,104248,2017-11-19,2,15,150
4249,104249,2017-11-20,2,15,109
4250,104250,2017-11-21,2,15,120
4251,104251,2017-11-22,2,15,132
4252,104252,2017-11-23,2,15,132
4253,104253,2017-11-24,2,15,168
4254,104254,2017-11-25,2,15,168
4255,104255,2017-11-26,2,15,143
4256,104256,2017-11-27,2,15,102
4257,104257,2017-11-28,2,15,125
4258,104258,2017-11-29,2,15,125
4259,104259,2017-11-30,2,15,124
4260,104260,2017-11-01,3,15,108
4261,104261,2017-11-02,3,15,117
4262,104262,2017-11-03,3,15,132
4263,104263,2017-11-04,3,15,136
4264,104264,2017-11-05,3,15,152
4265,104265,2017-11-06,3,15,78
4266,104266,2017-11-07,3,15,127
4267,104267,2017-11-08,3,15,122
4268,104268,2017-11-09,3,15,128
4269,104269,2017-11-10,3,15,136
4270,104270,2017-11-11,3,15,137
4271,104271,2017-11-12,3,15,148
4272,104272,2017-11-13,3,15,77
4273,104273,2017-11-14,3,15,128
4274,104274,2017-11-15,3,15,121
4275,104275,2017-11-16,3,15,127
4276,104276,2017-11-17,3,15,143
4277,104277,2017-11-18,3,15,160
4278,104278,2017-11-19,3,15,161
4279,104279,2017-11-20,3,15,78
4280,104280,2017-11-21,3,15,108
4281,104281,2017-11-22,3,15,135
4282,104282,2017-11-23,3,15,115
4283,104283,2017-11-24,3,15,122
4284,104284,2017-11-25,3,15,138
4285,104285,2017-11-26,3,15,138
4286,104286,2017-11-27,3,15,109
4287,104287,2017-11-28,3,15,125
4288,104288,2017-11-29,3,15,102
4289,104289,2017-11-30,3,15,110
4290,104290,2017-11-01,4,15,117
4291,104291,2017-11-02,4,15,110
4292,104292,2017-11-03,4,15,131
4293,104293,2017-11-04,4,15,119
4294,104294,2017-11-05,4,15,132
4295,104295,2017-11-06,4,15,103
4296,104296,2017-11-07,4,15,100
4297,104297,2017-11-08,4,15,107
4298,104298,2017-11-09,4,15,101
4299,104299,2017-11-10,4,15,117
4300,104300,2017-11-11,4,15,117
4301,104301,2017-11-12,4,15,132
4302,104302,2017-11-13,4,15,87
4303,104303,2017-11-14,4,15,111
4304,104304,2017-11-15,4,15,88
4305,104305,2017-11-16,4,15,101
4306,104306,2017-11-17,4,15,127
4307,104307,2017-11-18,4,15,112
4308,104308,2017-11-19,4,15,129
4309,104309,2017-11-20,4,15,90
4310,104310,2017-11-21,4,15,104
4311,104311,2017-11-22,4,15,101
4312,104312,2017-11-23,4,15,109
4313,104313,2017-11-24,4,15,132
4314,104314,2017-11-25,4,15,92
4315,104315,2017-11-26,4,15,151
4316,104316,2017-11-27,4,15,76
4317,104317,2017-11-28,4,15,103
4318,104318,2017-11-29,4,15,105
4319,104319,2017-11-30,4,15,110
4320,104320,2017-11-01,5,15,71
4321,104321,2017-11-02,5,15,85
4322,104322,2017-11-03,5,15,94
4323,104323,2017-11-04,5,15,82
4324,104324,2017-11-05,5,15,101
4325,104325,2017-11-06,5,15,66
4326,104326,2017-11-07,5,15,72
4327,104327,2017-11-08,5,15,69
4328,104328,2017-11-09,5,15,76
4329,104329,2017-11-10,5,15,85
4330,104330,2017-11-11,5,15,72
4331,104331,2017-11-12,5,15,89
4332,104332,2017-11-13,5,15,61
4333,104333,2017-11-14,5,15,100
4334,104334,2017-11-15,5,15,60
4335,104335,2017-11-16,5,15,102
4336,104336,2017-11-17,5,15,72
4337,104337,2017-11-18,5,15,104
4338,104338,2017-11-19,5,15,91
4339,104339,2017-11-20,5,15,54
4340,104340,2017-11-21,5,15,62
4341,104341,2017-11-22,5,15,75
4342,104342,2017-11-23,5,15,60
4343,104343,2017-11-24,5,15,82
4344,104344,2017-11-25,5,15,84
4345,104345,2017-11-26,5,15,85
4346,104346,2017-11-27,5,15,72
4347,104347,2017-11-28,5,15,85
4348,104348,2017-11-29,5,15,60
4349,104349,2017-11-30,5,15,89
4350,104350,2017-11-01,6,15,61
4351,104351,2017-11-02,6,15,66
4352,104352,2017-11-03,6,15,86
4353,104353,2017-11-04,6,15,95
4354,104354,2017-11-05,6,15,104
4355,104355,2017-11-06,6,15,58
4356,104356,2017-11-07,6,15,64
4357,104357,2017-11-08,6,15,71
4358,104358,2017-11-09,6,15,77
4359,104359,2017-11-10,6,15,89
4360,104360,2017-11-11,6,15,93
4361,104361,2017-11-12,6,15,95
4362,104362,2017-11-13,6,15,68
4363,104363,2017-11-14,6,15,90
4364,104364,2017-11-15,6,15,76
4365,104365,2017-11-16,6,15,83
4366,104366,2017-11-17,6,15,76
4367,104367,2017-11-18,6,15,99
4368,104368,2017-11-19,6,15,83
4369,104369,2017-11-20,6,15,53
4370,104370,2017-11-21,6,15,70
4371,104371,2017-11-22,6,15,77
4372,104372,2017-11-23,6,15,67
4373,104373,2017-11-24,6,15,86
4374,104374,2017-11-25,6,15,87
4375,104375,2017-11-26,6,15,82
4376,104376,2017-11-27,6,15,56
4377,104377,2017-11-28,6,15,81
4378,104378,2017-11-29,6,15,68
4379,104379,2017-11-30,6,15,71
4380,104380,2017-11-01,7,15,64
4381,104381,2017-11-02,7,15,68
4382,104382,2017-11-03,7,15,71
4383,104383,2017-11-04,7,15,77
4384,104384,2017-11-05,7,15,79
4385,104385,2017-11-06,7,15,47
4386,104386,2017-11-07,7,15,77
4387,104387,2017-11-08,7,15,69
4388,104388,2017-11-09,7,15,66
4389,104389,2017-11-10,7,15,100
4390,104390,2017-11-11,7,15,100
4391,104391,2017-11-12,7,15,74
4392,104392,2017-11-13,7,15,54
4393,104393,2017-11-14,7,15,61
4394,104394,2017-11-15,7,15,66
4395,104395,2017-11-16,7,15,78
4396,104396,2017-11-17,7,15,79
4397,104397,2017-11-18,7,15,78
4398,104398,2017-11-19,7,15,90
4399,104399,2017-11-20,7,15,62
4400,104400,2017-11-21,7,15,68
4401,104401,2017-11-22,7,15,70
4402,104402,2017-11-23,7,15,69
4403,104403,2017-11-24,7,15,78
4404,104404,2017-11-25,7,15,69
4405,104405,2017-11-26,7,15,79
4406,104406,2017-11-27,7,15,49
4407,104407,2017-11-28,7,15,53
4408,104408,2017-11-29,7,15,66
4409,104409,2017-11-30,7,15,58
4410,104410,2017-11-01,8,15,138
4411,104411,2017-11-02,8,15,123
4412,104412,2017-11-03,8,15,133
4413,104413,2017-11-04,8,15,139
4414,104414,2017-11-05,8,15,171
4415,104415,2017-11-06,8,15,101
4416,104416,2017-11-07,8,15,122
4417,104417,2017-11-08,8,15,127
4418,104418,2017-11-09,8,15,120
4419,104419,2017-11-10,8,15,127
4420,104420,2017-11-11,8,15,141
4421,104421,2017-11-12,8,15,169
4422,104422,2017-11-13,8,15,102
4423,104423,2017-11-14,8,15,121
4424,104424,2017-11-15,8,15,118
4425,104425,2017-11-16,8,15,139
4426,104426,2017-11-17,8,15,131
4427,104427,2017-11-18,8,15,138
4428,104428,2017-11-19,8,15,152
4429,104429,2017-11-20,8,15,92
4430,104430,2017-11-21,8,15,128
4431,104431,2017-11-22,8,15,121
4432,104432,2017-11-23,8,15,119
4433,104433,2017-11-24,8,15,127
4434,104434,2017-11-25,8,15,131
4435,104435,2017-11-26,8,15,133
4436,104436,2017-11-27,8,15,107
4437,104437,2017-11-28,8,15,118
4438,104438,2017-11-29,8,15,110
4439,104439,2017-11-30,8,15,132
4440,104440,2017-11-01,9,15,108
4441,104441,2017-11-02,9,15,108
4442,104442,2017-11-03,9,15,106
