,id,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
612,612,6.9,2012-01-30 13:25:00,-73.983952,40.74928,-73.97778000000002,40.737878,2
613,613,14.5,2014-04-25 19:37:49,-73.97986999999998,40.765709,-74.001389,40.73630900000001,1
614,614,14.1,2009-11-07 14:13:00,-74.010005,40.771582,-74.003845,40.75982,1
615,615,6.9,2012-08-15 21:23:38,-74.002667,40.734013,-73.988277,40.72334,1
616,616,16.0,2013-10-05 20:24:51,-73.794116,40.657058,-73.79413199999998,40.65703900000001,1
617,617,6.5,2015-06-22 01:54:24,-74.00007629394531,40.72861099243164,-73.98873138427734,40.72217178344727,6
618,618,3.3,2010-09-07 02:25:00,-73.982188,40.776687,-73.97464699999998,40.784025,1
619,619,6.5,2011-06-13 10:59:34,-73.976504,40.757149,-73.988537,40.759387,2
620,620,5.0,2013-04-11 09:14:00,-73.99292,40.737055,-74.00156199999998,40.738412,2
621,621,6.1,2011-07-16 06:12:00,-73.999728,40.733533,-73.984657,40.755913,1
622,622,57.33,2014-11-18 09:19:00,-73.77672,40.645412,-73.978832,40.774932,1
623,623,5.3,2009-11-26 18:36:00,-73.97712,40.759838,-73.981875,40.745338000000004,1
624,624,10.9,2011-04-08 17:25:13,-73.99233199999998,40.748792,-73.966374,40.760099,3
625,625,4.1,2011-11-12 02:04:04,-73.992253,40.763919,-73.99123,40.757765,1
626,626,11.3,2012-04-30 19:19:00,-73.969548,40.800191999999996,-73.97999300000002,40.76463,5
627,627,5.5,2013-09-25 14:47:00,-74.003637,40.747477,-73.99989000000002,40.740652000000004,1
628,628,10.0,2014-01-17 22:33:39,-73.984235,40.75501,-73.955425,40.781094,1
629,629,4.0,2014-08-05 16:40:00,-73.954767,40.78389,-73.958958,40.780905,1
630,630,2.9,2009-01-10 16:28:00,-73.977417,40.75765300000001,-73.97460699999998,40.756757,1
631,631,6.9,2011-01-08 16:35:00,-73.966327,40.761268,-73.98294,40.776795,1
632,632,8.9,2011-04-20 22:47:00,-73.98913,40.756668,-73.96106999999998,40.757225,2
633,633,4.5,2013-01-21 19:08:58,-73.990909,40.739948999999996,-73.99385600000002,40.732721999999995,1
634,634,4.5,2013-09-13 11:44:00,-73.965037,40.761717,-73.96807700000002,40.763042,5
635,635,12.9,2011-11-05 23:43:58,-73.966769,40.76412,-73.96497,40.806619,1
636,636,5.3,2010-06-26 08:49:46,-73.977092,40.776832,-73.98598299999998,40.762642,2
637,637,6.9,2010-07-06 17:09:32,-73.988254,40.74895,-73.98705,40.73367800000001,1
638,638,16.1,2010-09-30 07:56:00,-73.98658499999998,40.725584999999995,-73.936913,40.793966999999995,5
639,639,26.9,2011-11-23 17:58:00,-73.874558,40.774082,-73.96394000000002,40.766009999999994,1
640,640,6.0,2013-02-15 17:36:00,-74.00241700000002,40.728325,-73.991863,40.744282,1
641,641,6.0,2014-06-30 11:26:37,-73.995635,40.744386999999996,-74.002325,40.730406,1
642,642,14.5,2014-10-11 19:30:26,-73.985221,40.763296000000004,-73.96557,40.760494,2
643,643,3.3,2011-05-09 22:27:35,-74.004287,40.721940000000004,-73.998599,40.722939000000004,1
644,644,9.7,2011-06-21 19:47:46,-73.99703199999998,40.722398,-73.98433,40.754394,1
645,645,4.5,2012-07-29 15:27:45,-73.977092,40.75848,-73.968008,40.762297,2
646,646,15.5,2012-11-12 17:59:46,-73.964517,40.767404,-74.003496,40.741095,1
647,647,15.5,2014-07-09 14:51:00,-73.975655,40.792012,-73.951775,40.769527000000004,1
648,648,14.0,2015-03-14 22:19:01,-73.94877624511719,40.782493591308594,-73.9822006225586,40.75661087036133,2
649,649,66.3,2009-09-19 10:34:41,-74.438233,40.99326,-74.185996,40.693874,2
650,650,14.1,2010-10-07 21:09:35,-74.00354499999997,40.707399,-73.981312,40.75007100000001,1
651,651,18.5,2010-11-04 17:49:53,-73.98711800000002,40.73596,-73.95640999999998,40.78090200000001,2
652,652,12.1,2011-04-15 18:55:48,-73.983423,40.7613,-74.009493,40.74775,1
653,653,11.7,2012-03-02 13:13:00,-73.96669,40.765071999999996,-73.978243,40.791957000000004,1
654,654,3.5,2012-11-24 09:59:00,-73.97093199999998,40.788492,-73.973835,40.79204,1
655,655,10.5,2014-09-05 00:48:01,-74.00344,40.743553999999996,-73.974042,40.750274,3
656,656,20.5,2014-04-07 07:41:50,-74.016064,40.711575,-73.983339,40.760979,1
657,657,2.5,2009-08-25 01:50:21,-73.98640999999998,40.76335,-73.98640999999998,40.76335,1
658,658,21.0,2013-04-17 18:27:15,-73.97720799999998,40.733786,-73.978238,40.686617,1
659,659,9.5,2014-09-29 14:34:00,-73.969977,40.765471999999995,-73.95734,40.783072,6
660,660,13.3,2010-08-18 03:46:00,0.0,0.0,0.0,0.0,5
661,661,8.9,2010-12-24 22:34:00,-73.978465,40.758843,-74.004952,40.737495,2
662,662,10.5,2011-06-30 08:08:14,-73.959055,40.814999,-73.95787800000002,40.778607,1
663,663,4.5,2013-03-11 09:42:26,-74.008646,40.735048,-74.006229,40.725949,1
664,664,24.5,2014-10-07 15:02:06,-73.97926899999999,40.761886,-74.002076,40.724702,1
665,665,27.0,2015-04-05 00:54:56,-73.98755645751955,40.73367309570313,-73.95068359375,40.823066711425774,1
666,666,8.5,2011-07-15 11:49:00,-73.978135,40.730740000000004,-73.977188,40.752542,1
667,667,9.0,2014-06-25 23:08:56,-73.97786500000002,40.784273999999996,-73.962362,40.767125,2
668,668,9.5,2014-10-30 23:19:00,-73.952838,40.786623,-73.957865,40.765458,1
669,669,6.5,2010-06-15 15:07:00,-73.95888199999997,40.709567,-73.98527,40.718643,1
670,670,19.7,2012-01-08 02:10:00,-73.987122,40.73655,-73.90265699999998,40.769042999999996,2
671,671,30.9,2012-08-30 18:17:13,-73.978438,40.736999999999995,-73.86484200000002,40.770393,2
672,672,8.5,2013-07-29 22:19:22,-73.983246,40.750915,-74.00603199999998,40.735215000000004,1
673,673,6.5,2009-09-27 06:48:00,-73.994017,40.761638,-73.985845,40.744386999999996,1
674,674,14.9,2010-05-07 20:05:00,-73.968212,40.762212,-73.919958,40.755086999999996,2
675,675,16.1,2012-03-21 05:27:08,-73.97035699999998,40.789113,-74.01169499999997,40.707435,1
676,676,5.5,2013-04-12 19:57:22,-73.789203,40.655194,-73.996509,40.737216,1
677,677,20.5,2013-09-19 23:58:08,-73.989813,40.747355999999996,-73.92714699999998,40.762732,1
678,678,6.5,2012-02-27 07:24:20,-73.983397,40.738183,-73.971395,40.758023,0
679,679,5.0,2013-09-13 07:03:17,-73.977487,40.763365,-73.983377,40.7547,1
680,680,5.0,2014-01-04 08:43:24,-73.98573,40.7681,-73.981444,40.778745,1
681,681,16.5,2014-04-21 13:33:03,-74.006602,40.744234999999996,-73.979251,40.751236,1
682,682,16.0,2015-02-28 07:50:05,-73.95174407958984,40.772056579589844,-73.94265747070312,40.74713516235352,5
683,683,10.9,2010-08-08 13:12:13,-73.977385,40.758089,-74.001467,40.720059,4
684,684,16.5,2012-02-21 12:13:11,-74.010894,40.714426,-73.98337,40.756248,1
685,685,20.5,2013-07-27 23:20:00,-73.98441,40.716667,-73.92223800000002,40.767286999999996,6
686,686,7.3,2011-12-02 19:50:13,-73.9594,40.7703,-73.9663,40.7606,1
687,687,9.0,2015-06-27 22:06:57,-73.99384307861328,40.714691162109375,-73.9970703125,40.71773147583008,3
688,688,15.5,2014-03-14 00:05:00,-73.997507,40.721777,-74.000732,40.676375,1
689,689,5.0,2014-08-19 16:52:48,-73.995087,40.760146,-73.982215,40.763185,1
690,690,57.33,2014-09-30 16:13:00,-74.00775,40.741277000000004,-73.79029200000002,40.64676,2
691,691,10.5,2009-07-07 00:19:38,-73.97998199999998,40.762695,-73.96255699999998,40.804685,1
692,692,9.5,2013-08-02 20:12:13,-74.008117,40.748635,-74.01037,40.718968,3
693,693,4.1,2009-03-30 10:56:00,-73.99093,40.76560300000001,-73.982563,40.770270000000004,1
694,694,12.1,2011-12-01 15:38:24,-73.959546,40.767462,-73.993107,40.75767000000001,2
695,695,7.0,2013-11-24 20:54:00,-73.971542,40.750487,-73.988967,40.72994,1
696,696,4.9,2010-04-15 21:12:39,-73.97855600000003,40.724624,-73.988157,40.722875,1
697,697,4.9,2010-12-08 08:14:00,-73.97930699999998,40.752832,-73.978403,40.758903000000004,1
698,698,11.0,2013-05-15 16:56:45,-73.979658,40.758764,-73.95657,40.76810800000001,1
699,699,5.5,2013-07-11 21:10:00,-73.97800699999998,40.74581,-73.98425,40.73341,2
700,700,7.0,2013-07-31 09:31:00,-73.9894,40.756855,-73.992802,40.768221999999994,1
701,701,3.7,2010-03-22 14:59:45,-73.961353,40.765069,-73.96051999999997,40.769931,1
702,702,6.5,2011-12-21 21:40:17,-74.0098,40.7205,-74.009,40.7408,4
703,703,15.3,2012-05-21 11:37:42,-73.99217,40.76432,-73.96621400000002,40.762562,1
704,704,38.33,2014-08-21 12:40:24,-73.977151,40.776857,-73.861551,40.768274,1
705,705,6.5,2012-10-10 12:40:54,-73.98075899999998,40.680704999999996,-73.989813,40.690149,1
706,706,17.0,2013-01-04 17:06:26,-74.001311,40.75699,-73.948801,40.797008,1
707,707,10.1,2009-11-12 08:33:00,-74.00095999999998,40.731835,-73.97434200000002,40.751058,1
708,708,18.9,2011-02-16 12:02:00,-74.010163,40.708902,-73.987847,40.749225,5
709,709,38.5,2012-07-09 07:54:34,-73.86256800000002,40.76906500000001,-74.008287,40.705275,1
710,710,8.5,2013-03-11 09:31:00,-73.983518,40.748146999999996,-73.98987,40.725757,1
711,711,7.0,2014-11-06 23:10:00,-73.97173000000002,40.75715,-73.98541,40.747,1
712,712,8.5,2014-12-13 18:37:00,-73.983267,40.741622,-74.001337,40.731072,1
713,713,7.7,2009-01-27 11:55:16,-73.991197,40.751257,-73.975178,40.750687,1
714,714,5.7,2010-12-03 22:08:47,-74.0029,40.760422,-73.988729,40.761702,2
715,715,4.5,2013-12-14 02:04:00,-73.98384,40.72957,-73.989737,40.725755,2
716,716,7.7,2012-03-12 06:57:20,-73.957788,40.761912,-73.97675699999998,40.752140000000004,1
717,717,45.0,2013-01-17 23:42:16,-73.999081,40.754489,-73.863401,40.667613,1
718,718,8.0,2013-05-25 02:42:55,-73.99563,40.720940999999996,-73.961689,40.709742999999996,2
719,719,4.5,2009-08-26 15:59:53,-73.991315,40.75118300000001,-74.003637,40.753584000000004,1
720,720,5.7,2012-01-18 13:52:00,-73.978617,40.748468,-73.97588499999998,40.75505,2
721,721,9.7,2010-04-17 23:43:40,-74.00209699999998,40.734732,-73.972335,40.756477000000004,2
722,722,10.9,2010-10-31 01:12:41,-74.005771,40.736004,-73.989396,40.718013,1
723,723,5.7,2010-11-10 16:44:00,-74.00721999999998,40.727557,-73.994682,40.750242,1
724,724,4.0,2014-01-18 23:03:00,-74.005432,40.736957000000004,-73.99864000000002,40.744997,1
725,725,4.9,2009-08-20 13:25:00,-73.989897,40.750725,-73.988952,40.755345,3
726,726,31.2,2009-10-01 06:43:42,-73.975427,40.757115999999996,-73.86509000000002,40.770561,1
727,727,13.3,2009-10-06 18:24:14,-73.98769899999998,40.757444,-73.99664399999997,40.719542,1
728,728,11.7,2010-02-13 01:52:11,0.0,0.0,0.0,0.0,1
729,729,8.9,2011-05-09 13:06:40,-74.008557,40.72074,-73.981338,40.728984000000004,1
730,730,4.5,2012-07-22 16:36:14,-73.926383,40.808057,-73.93513,40.814371,1
731,731,20.0,2012-09-08 05:19:00,-73.996222,40.738397,-73.945933,40.792682,2
732,732,7.0,2015-03-01 02:08:36,-73.9864273071289,40.72238540649415,-73.99151611328125,40.73523330688477,1
733,733,4.5,2009-03-18 19:47:00,-73.995892,40.74389,-74.004377,40.73493300000001,5
734,734,16.5,2012-09-10 14:39:00,-73.988522,40.737147,-73.986408,40.776832,1
735,735,12.9,2011-11-01 09:52:40,-73.98138399999998,40.780105999999996,-73.97135300000002,40.758763,1
736,736,34.1,2012-04-20 15:36:33,-73.873254,40.773998999999996,-73.983536,40.762902000000004,1
737,737,57.33,2014-08-11 19:37:00,-73.776477,40.64629,-73.776477,40.64629,2
738,738,8.9,2010-06-15 01:06:00,-73.788498,40.654579999999996,-73.752772,40.6617,1
739,739,13.0,2014-02-07 22:43:37,-73.98571700000002,40.767798,-73.959253,40.80919,1
740,740,9.7,2012-03-29 18:39:00,-73.98011,40.75182,-73.950907,40.775948,1
741,741,11.0,2013-01-16 19:55:00,-73.987055,40.744762,-74.007825,40.716325,3
742,742,5.5,2014-12-23 20:50:00,-73.96770500000002,40.75989000000001,-73.95623,40.768088,1
743,743,4.9,2011-05-05 20:30:00,-73.975245,40.763207,-73.96342800000002,40.770759999999996,1
744,744,9.3,2009-08-10 18:12:00,-73.966555,40.769954999999996,-73.97153,40.74431,3
745,745,8.5,2010-04-16 20:35:21,-73.944602,40.815676,-73.917888,40.806313,1
746,746,4.5,2013-01-31 22:14:00,-73.985247,40.727532000000004,-73.97957199999998,40.735312,1
747,747,11.3,2011-10-10 07:32:00,-73.974097,40.759454999999996,-74.009692,40.722595,1
748,748,13.7,2012-03-13 21:24:00,-73.977078,40.750085,-74.01442,40.716932,1
749,749,6.9,2012-01-06 06:51:46,-73.990062,40.75663400000001,-73.971327,40.758445,1
750,750,8.1,2012-07-31 07:20:31,-73.91848900000002,40.754256,-73.969701,40.748919,1
751,751,11.0,2013-01-02 21:00:00,-73.97426999999998,40.756035,-73.96899,40.785887,1
752,752,6.9,2011-07-06 08:56:49,-73.967169,40.756601,-73.980451,40.756584000000004,2
753,753,4.5,2013-08-27 18:55:00,-73.958917,40.77215,-73.956942,40.780182,2
754,754,6.1,2010-04-20 19:31:00,-73.983305,40.748403,-73.99111500000002,40.765688,1
755,755,7.7,2011-01-22 23:24:00,-73.96902299999998,40.785718,-73.992152,40.769104999999996,5
756,756,12.9,2011-08-15 20:36:40,-73.95235100000002,40.789832000000004,-73.97233299999998,40.745006,1
757,757,8.1,2012-07-05 12:23:00,-73.993822,40.732997,-73.9847,40.742632,1
758,758,35.07,2009-10-16 22:54:39,-73.994618,40.739409,-73.93643900000002,40.629948,1
759,759,12.1,2010-08-30 19:58:00,-73.99786800000003,40.713628,-73.98944499999998,40.756853,4
760,760,9.3,2011-08-04 18:39:50,-73.981206,40.757788,-73.99431700000002,40.754246,1
761,761,21.5,2014-01-09 21:55:00,-74.00156199999998,40.741032000000004,-73.95868,40.719377,1
762,762,6.9,2011-09-18 14:41:56,-73.992014,40.764244,-73.981024,40.781859000000004,2
763,763,10.0,2014-01-30 21:38:00,-73.98205300000002,40.773309999999995,-73.955055,40.781017,1
764,764,8.5,2014-09-03 15:29:00,-73.999112,40.72521,-74.007372,40.740927,1
765,765,26.5,2015-02-22 12:46:09,-74.01361846923827,40.71653366088867,-73.94696807861328,40.77207565307617,1
766,766,4.5,2010-08-08 16:47:00,-73.97586700000002,40.760282000000004,-73.980965,40.753368,5
767,767,6.9,2011-09-10 23:51:43,-73.983855,40.744069,-74.005639,40.74008900000001,3
768,768,6.5,2010-03-12 13:30:00,-73.973112,40.761903000000004,-73.952725,40.766447,1
769,769,4.9,2010-10-26 15:25:00,-73.947062,40.784043,-73.951198,40.772092,1
770,770,13.3,2011-04-24 21:06:14,-74.002185,40.719516999999996,-73.974876,40.756321,4
771,771,18.5,2011-06-20 14:52:22,-73.99789200000002,40.724297,-73.97757800000002,40.786941,1
772,772,8.0,2012-11-18 15:58:00,-73.972767,40.793496999999995,-73.95949499999998,40.780095,1
773,773,5.5,2013-10-15 07:48:17,-73.989863,40.734053,-73.979853,40.744464,1
774,774,28.1,2012-04-19 19:11:35,-73.863763,40.769938,-74.00032,40.71624,1
775,775,6.5,2012-04-30 14:56:33,-73.976558,40.759555,-73.983238,40.766241,1
776,776,12.9,2009-10-15 19:30:00,-73.98362,40.767035,-73.985725,40.727759999999996,1
777,777,4.1,2010-10-20 18:19:41,-73.96954000000002,40.760876,-73.975164,40.752973,1
778,778,10.5,2011-02-07 08:39:21,-73.964999,40.806719,-73.958495,40.784222,1
779,779,12.1,2011-06-14 23:51:00,-73.98340300000002,40.726223,-73.999103,40.761795,1
780,780,13.7,2011-06-22 23:45:19,-73.981527,40.724907,-73.949038,40.72631,1
781,781,16.1,2012-06-06 15:05:32,-73.954942,40.789074,-73.984561,40.748882,1
782,782,3.0,2014-08-25 20:37:22,-74.00747199999998,40.74088,-74.00895899999998,40.73823400000001,1
783,783,8.5,2010-12-15 22:18:27,-73.985287,40.773551,-73.96431899999997,40.809258,1
784,784,13.5,2015-04-01 22:29:31,-73.96198272705078,40.7636833190918,-73.99638366699219,40.73807907104492,1
785,785,4.9,2011-10-17 18:58:23,-73.992414,40.74972,-73.995103,40.750485,1
786,786,4.9,2012-03-15 20:31:31,-73.97164000000002,40.766172,-73.96069200000002,40.76807,1
787,787,27.0,2014-11-24 02:46:00,-74.008827,40.710565,-73.92766,40.759892,1
788,788,6.0,2014-03-12 13:13:14,-73.977032,40.750545,-73.990488,40.737204999999996,1
789,789,5.5,2015-01-10 21:18:25,-73.9844970703125,40.728797912597656,-73.98408508300781,40.72538375854492,1
790,790,24.9,2011-09-25 14:09:00,-73.99467299999998,40.750316999999995,-73.94584300000002,40.835722,2
791,791,22.5,2015-03-22 14:23:12,-73.96234130859375,40.77907180786133,-74.00598907470702,40.70943832397461,4
792,792,15.0,2013-01-15 16:02:57,-73.983491,40.734315,-73.956837,40.7042,1
793,793,13.0,2013-11-20 16:58:00,-73.988382,40.764137,-73.99152,40.7502,1
794,794,14.5,2009-02-16 07:40:14,-73.948872,40.807601,-73.937218,40.767365999999996,1
795,795,8.1,2009-02-27 17:39:00,-73.99287700000002,40.742668,-73.983468,40.747479999999996,1
796,796,15.7,2009-11-05 00:57:13,-74.00412800000002,40.733121000000004,-73.96611700000003,40.677112,1
797,797,10.5,2010-12-11 01:55:00,-73.997677,40.722583,-73.992827,40.679183,2
798,798,45.0,2012-02-12 15:18:00,-73.969852,40.750962,-73.781802,40.648527,1
799,799,3.0,2013-12-08 23:39:00,0.0,0.0,0.0,0.0,5
800,800,4.1,2009-12-29 09:44:01,-73.973141,40.785315000000004,-73.980153,40.775721000000004,1
801,801,23.7,2010-04-27 20:20:00,-74.00532199999998,40.650103,-73.859852,40.711942,1
802,802,9.3,2010-04-27 20:20:00,-73.97785,40.729675,-74.005877,40.725813,1
803,803,24.5,2012-09-23 02:57:00,-73.995145,40.749812,-73.940478,40.718662,3
804,804,7.3,2009-11-20 09:09:00,-73.958437,40.772909999999996,-73.974257,40.755255,1
805,805,10.1,2009-12-16 22:00:00,-73.969813,40.763205,-73.99266800000002,40.721371999999995,2
806,806,3.7,2010-03-23 14:52:16,-73.995863,40.744098,-73.990998,40.74107100000001,1
807,807,9.7,2010-05-08 16:17:04,-73.990431,40.757773,-73.972639,40.763474,1
808,808,6.1,2010-10-22 02:24:53,-73.984433,40.771084,-73.984433,40.771084,1
809,809,49.8,2011-05-07 15:12:32,-73.782235,40.644690999999995,-73.973344,40.738062,2
810,810,4.9,2011-10-14 12:20:00,-73.952797,40.780497,-73.955042,40.788527,5
811,811,7.7,2011-11-08 07:14:00,-73.98729,40.739077,-74.008045,40.712154999999996,1
812,812,31.83,2013-07-19 18:55:00,-73.865875,40.77044,-73.979228,40.749225,1
813,813,5.0,2014-05-17 13:12:55,-73.981422,40.762434000000006,-73.983398,40.766286,2
814,814,4.5,2010-11-24 12:46:52,-73.962681,40.775646,-73.95743399999998,40.777766,1
815,815,6.9,2011-03-30 12:22:32,-73.96669200000002,40.789004,-73.959358,40.809018,1
816,816,12.5,2014-02-16 09:05:34,-73.996905,40.756151,-73.954566,40.779942999999996,1
817,817,13.5,2014-12-04 15:23:00,-73.982325,40.772905,-73.96529699999998,40.75908,6
818,818,9.5,2013-04-01 12:44:00,-73.956678,40.775412,-73.97728199999997,40.75757700000001,1
819,819,6.1,2012-02-23 06:21:00,-73.989675,40.756102,-73.970548,40.763163,1
820,820,4.5,2013-10-10 05:53:00,-73.968897,40.798707,-73.96673299999998,40.793995,1
821,821,6.5,2009-11-26 03:52:00,-73.984258,40.76014,-73.99738,40.749263,1
822,822,7.3,2010-04-01 10:07:00,-73.963465,40.774312,-73.9834,40.766892999999996,1
823,823,7.7,2010-05-22 19:26:00,-73.96971500000002,40.75779,-73.99134000000002,40.750122999999995,1
824,824,7.7,2010-09-26 01:55:00,-73.9957,40.76442700000001,-73.992148,40.744787,2
825,825,8.9,2010-09-29 00:57:00,-73.991738,40.74440300000001,-73.959888,40.769403000000004,2
826,826,10.5,2012-03-20 17:34:00,-73.978193,40.751915000000004,-74.004858,40.751853000000004,1
827,827,6.0,2012-12-23 03:45:48,-73.956829,40.72098,-73.957186,40.732846,1
828,828,5.0,2013-06-12 17:04:53,-73.974776,40.771861,-73.980998,40.770901,1
829,829,8.0,2013-06-27 10:52:00,-73.962843,40.76655,-73.947115,40.771767,1
830,830,13.3,2011-08-25 07:35:23,-73.94780899999998,40.782872,-73.988676,40.741282,1
831,831,2.9,2011-12-08 00:13:47,-73.97988199999998,40.758655,-73.977834,40.762103,1
832,832,25.45000000000001,2009-04-25 13:08:00,-73.99055,40.745908,-73.885363,40.771893,1
833,833,4.5,2012-11-28 21:33:33,-73.966639,40.764331,-73.959307,40.767477,1
834,834,9.0,2013-06-09 23:15:06,-74.002078,40.739959999999996,-73.97913299999998,40.749912,2
835,835,4.1,2010-07-21 16:39:00,-73.954595,40.778175,-73.952698,40.785715,1
836,836,5.3,2012-03-16 07:52:00,-73.960797,40.818232,-73.953255,40.810163,1
837,837,5.5,2015-05-02 23:49:41,-73.98070526123048,40.77486038208008,-73.9918441772461,40.76394653320313,1
838,838,18.0,2012-11-28 08:30:00,-74.006052,40.748616999999996,-73.96289200000002,40.8042,1
839,839,4.5,2013-09-30 13:11:00,-73.947355,40.76456500000001,-73.952475,40.758697,1
840,840,6.0,2014-10-22 08:12:00,-73.99686,40.72311,-74.00537,40.73235,1
841,841,8.1,2010-09-09 14:22:00,-73.96226,40.759743,-73.953148,40.770363,2
842,842,9.5,2013-02-14 19:35:44,-74.005739,40.74025200000001,-74.011023,40.716266999999995,1
843,843,5.5,2014-07-19 04:42:00,-73.990532,40.719085,-73.990532,40.719085,1
844,844,23.0,2014-10-15 09:43:35,-73.95846999999998,40.765569,-73.99054699999998,40.693534,1
845,845,6.6,2009-01-24 22:53:01,-73.99402099999998,40.751290000000004,-73.97253,40.749632,1
846,846,53.0,2009-03-15 02:15:39,-73.993309,40.719976,-74.040465,40.725234,1
847,847,15.3,2009-06-29 11:45:00,-73.9757,40.751598,-74.0163,40.704696999999996,1
848,848,6.1,2010-11-25 00:41:00,-73.992275,40.734648,-74.003982,40.747582,5
849,849,7.3,2011-08-08 09:59:00,-73.96252,40.776573,-73.975502,40.757275,1
850,850,30.83,2013-12-23 13:52:00,-73.952607,40.776032,-73.86111700000002,40.767782000000004,1
851,851,6.5,2012-07-05 00:29:21,-73.988026,40.765026,-73.975303,40.787134,2
852,852,4.5,2014-01-18 15:23:00,-73.96421,40.77061,-73.96993,40.762597,1
853,853,5.5,2015-01-11 11:09:26,-73.98262023925781,40.74237060546875,-73.99588012695312,40.73276138305664,6
854,854,3.7,2009-01-03 13:27:00,-73.963823,40.774163,-73.95764799999998,40.782628,1
855,855,4.1,2010-12-04 23:56:00,-73.9784,40.783223,-73.98173,40.778902,1
856,856,3.3,2012-03-07 09:29:44,-73.965352,40.769132,-73.96795300000002,40.76573,1
857,857,31.5,2012-10-13 02:31:22,-74.007458,40.726242,-73.870459,40.762648999999996,1
858,858,7.0,2013-04-18 20:48:24,-73.995001,40.760205,-73.986058,40.77883900000001,1
859,859,9.7,2011-11-11 04:06:20,-74.002499,40.733321999999994,-73.966174,40.76540900000001,1
860,860,12.1,2012-05-26 01:15:11,-73.987243,40.722409999999996,-73.97162,40.761990000000004,1
861,861,10.5,2013-06-06 16:32:59,-73.952881,40.783467,-73.957899,40.770332,2
862,862,4.5,2010-11-09 14:41:00,-74.00060699999997,40.732278,-73.991617,40.73513,1
863,863,8.1,2011-03-03 14:15:00,-73.95199000000002,40.77783,-73.960187,40.765442,1
864,864,4.9,2011-11-24 04:23:08,-73.99244499999998,40.721134,-73.981646,40.714442,4
865,865,8.5,2013-05-30 10:54:32,-73.98932099999998,40.757413,-73.968748,40.761164,1
866,866,7.0,2014-01-27 16:04:00,-73.9555,40.781842,-73.970527,40.783687,1
867,867,5.5,2014-07-01 13:16:00,-73.974778,40.7831,-73.98570500000002,40.778307,1
868,868,4.9,2009-04-08 07:37:00,-74.001212,40.74134,-73.986977,40.740538,1
869,869,6.1,2009-06-09 17:02:35,-73.987769,40.750038,-73.980449,40.761697999999996,3
870,870,7.3,2010-05-03 20:30:32,-73.976538,40.755762,-73.959461,40.763329,1
871,871,12.1,2011-05-25 22:41:33,-73.983548,40.726099,-73.984399,40.691472,3
872,872,8.5,2011-09-25 02:07:00,0.0,0.0,0.0,0.0,1
873,873,6.9,2009-05-13 07:43:00,-73.981818,40.783335,-73.96748000000002,40.803038,1
874,874,13.7,2009-06-24 19:42:01,-74.001837,40.732437,-73.957734,40.769518,1
875,875,3.3,2011-06-06 13:16:00,-73.972987,40.7904,-73.96814,40.797218,1
876,876,5.5,2013-08-13 22:05:00,-73.984833,40.724207,-73.986985,40.733497,1
877,877,11.5,2014-04-16 19:14:55,-73.982912,40.76426,-73.99040699999998,40.75069000000001,1
878,878,4.5,2015-05-23 21:29:14,-73.98357391357422,40.76544189453125,-73.9754638671875,40.76521682739258,1
879,879,16.1,2010-05-27 01:32:00,-73.98149699999998,40.776205,-74.01464,40.708183,1
880,880,11.7,2011-06-01 22:39:35,-73.992091,40.748239,-73.952414,40.772895,1
881,881,8.5,2011-07-19 23:43:12,0.0,0.0,0.0,0.0,1
882,882,9.0,2014-09-22 17:08:00,-73.99801,40.75608,-73.98273,40.77334000000001,1
883,883,6.5,2009-11-27 14:39:33,-73.964714,40.769757,-73.982117,40.774972999999996,1
884,884,5.0,2013-03-23 12:37:00,-74.000407,40.714337,-74.00050300000002,40.718452,1
885,885,6.1,2009-01-17 19:51:14,-73.955641,40.772606,-73.971135,40.755318,1
886,886,12.0,2013-08-17 22:34:59,-73.991512,40.726929,-73.977929,40.763073999999996,1
887,887,12.0,2014-09-26 19:41:41,0.0,0.0,0.0,0.0,1
888,888,8.5,2014-11-02 21:21:45,-73.980556,40.74828400000001,-73.999545,40.728621999999994,1
889,889,9.0,2015-01-17 21:00:44,-73.9662857055664,40.76172637939453,-73.96056365966798,40.7702751159668,1
890,890,13.3,2010-04-02 03:08:00,-73.992338,40.724154999999996,-73.931653,40.699268,1
891,891,9.7,2010-04-16 21:07:02,-73.99171,40.758915,-73.988093,40.733613,1
892,892,5.3,2012-03-04 22:43:44,-73.99716,40.742155,-74.005573,40.726273,1
893,893,10.5,2012-07-10 09:37:00,-73.983825,40.738307,-73.957293,40.766155,1
894,894,8.9,2009-06-21 18:56:00,-74.004737,40.751987,-73.974168,40.74322700000001,5
895,895,13.7,2010-03-10 07:55:47,-73.99239200000002,40.71515,-73.971869,40.688143,1
896,896,8.1,2010-09-13 08:48:21,-73.97515200000002,40.756832,-73.965323,40.765873,1
897,897,10.9,2011-06-22 21:44:45,-74.014483,40.71451,-73.982215,40.740178,1
898,898,6.1,2010-01-23 12:39:00,-73.986405,40.745185,-73.989025,40.752668,1
899,899,4.9,2011-03-16 17:05:00,-73.964922,40.764382,-73.954068,40.778877,1
900,900,5.7,2011-10-07 12:24:00,-73.971523,40.75743,-73.98203000000002,40.744883,2
901,901,6.0,2012-10-05 13:34:41,-73.95686500000002,40.774874,-73.955842,40.784669,1
