,id,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance_km,hour,gb_pred,rf_pred
241,500,6.0,-74.000405,40.71857,-74.00004,40.726592,1,0.8925358857296195,4,4.599143616952504,4.89
242,967,6.5,-73.973787,40.747695,-73.986315,40.746973,5,1.0584174242308662,15,7.271570955331968,5.6
243,151,5.7,-74.00844000000002,40.711253,-74.001313,40.731078,1,2.2847970671464752,3,8.98198737982935,9.98
244,249,7.3,-73.96853399999998,40.752603,-73.992625,40.742916,1,2.297571044167905,22,8.50311491489948,9.05
245,653,11.7,-73.96669,40.765072,-73.978243,40.791957,1,3.1437651766923174,13,9.671570558258876,9.73
246,11,5.5,0.0,0.0,0.0,0.0,3,0.0,11,16.941304910252867,10.18
247,252,12.9,-73.978602,40.76412,-74.00885799999998,40.715637,2,5.963333364825193,8,15.901686815209546,17.54
248,521,5.5,-73.976995,40.763962,-73.978033,40.757489,1,0.7250546999250046,13,5.746151982949253,5.08
249,227,8.9,-73.98948,40.743287,-73.965692,40.754512,1,2.3608079206097634,13,10.407306047957393,11.580000000000002
250,894,8.9,-74.004737,40.751987,-73.974168,40.74322700000001,5,2.7532127462436304,18,10.806183871610997,11.760000000000002
251,941,12.9,-73.97274,40.753488,-74.006575,40.741452,1,3.1488501407757234,13,11.506621480267544,11.13
252,285,5.5,-73.999432,40.749066,-73.995077,40.738264,1,1.2559119633216005,10,8.18986149534938,5.97
253,462,8.5,-73.954353,40.779059,-73.985525,40.755313,1,3.7233596388177967,5,11.821231258628654,10.57
254,370,18.1,-73.986592,40.761807,-74.01065899999998,40.704133,1,6.72603194773662,12,17.151881867759126,17.98
255,95,13.5,-73.950655,40.783282,-73.984365,40.769802,1,3.2099616482403177,17,11.577622449157213,11.15
256,621,6.1,-73.999728,40.733533,-73.984657,40.755913,1,2.7937135094166363,6,8.885892232610919,8.120000000000001
257,415,8.0,-74.005382,40.749044,-73.99412,40.761185,1,1.6499713575156445,13,7.843358227931247,8.3
258,716,7.7,-73.957788,40.761912,-73.97675699999998,40.75214,1,1.9322096136475149,6,8.58328698454381,9.29
259,291,7.5,-73.99199499999997,40.74499,-73.986237,40.729637,2,1.7747679708899218,2,6.452074051737774,6.769999999999999
260,273,8.1,0.0,0.0,0.0,0.0,4,0.0,18,26.21761250183629,27.816000000000006
261,935,3.5,-74.01589,40.711205,-74.01313499999998,40.715037,2,0.4852611613817461,23,6.443827846042887,7.43
262,801,23.7,-74.00532199999998,40.650103,-73.859852,40.711942,1,14.062506949790091,20,26.639211039086966,39.459
263,444,5.0,-73.98371124267578,40.74961853027344,-73.99261474609375,40.74286651611328,1,1.0612542161091854,17,7.024115364039535,5.379999999999999
264,280,5.3,-73.958749,40.781019,-73.945876,40.778165,1,1.129407587498148,19,6.876164158090192,7.219999999999999
265,269,8.9,-73.99633,40.753225,-73.978895,40.766963,3,2.118941159901217,18,10.160771865490275,8.72
266,343,7.3,-73.990575,40.746117,-74.003227,40.751447,1,1.2194944489135748,10,6.578634830267647,6.2700000000000005
267,802,9.3,-73.97785,40.729675,-74.005877,40.725813,1,2.4004361651145483,20,9.392085660096868,8.459999999999999
268,406,14.1,-73.992131,40.724066,-73.98057,40.762877,1,4.424125996644092,18,14.637796689531655,12.75
269,363,9.5,-73.995776,40.748921,-73.96882099999998,40.764391,2,2.848458350588297,0,10.914692060543182,9.13
270,107,8.5,-73.986681,40.725659,-73.977068,40.754504,1,3.3080897023082128,9,11.192410131622978,9.62
271,522,6.5,-73.98194122314453,40.74060821533203,-73.99118041992188,40.74890899658203,1,1.2073781495299898,7,5.872658247174134,6.26
272,799,3.0,0.0,0.0,0.0,0.0,5,0.0,23,28.07665376622591,25.509000000000004
273,739,13.0,-73.98571700000002,40.767798,-73.959253,40.80919,1,5.113470733283696,22,12.504629022425506,15.09
274,348,6.1,-73.97985,40.786315,-73.985068,40.774133,1,1.4240459579879947,15,5.530248237300844,5.73
275,396,12.0,-73.844904,40.736318,-73.844904,40.736318,1,0.0,18,11.957045546462913,20.117
276,709,38.5,-73.86256800000002,40.76906500000001,-74.008287,40.705275,1,14.17906138678008,7,23.032739935429653,23.47
277,294,5.7,-73.966612,40.759278,-73.975773,40.755462,1,0.8805873849400679,13,5.746151982949253,5.4300000000000015
278,995,16.9,-73.884801,40.755707,-73.98047199999998,40.765556,1,8.131868243660017,7,23.54789322467812,27.594000000000005
279,968,7.3,-73.993656,40.75711,-73.980168,40.741778,1,2.0487653553913745,16,8.988177386343033,9.35
280,671,30.9,-73.978438,40.737,-73.86484200000002,40.770393,2,10.263697149066203,18,30.27908779564159,27.95000000000001
281,351,11.3,-73.975868,40.790142,-74.006695,40.751278000000006,5,5.0412578915614725,11,15.689389588731126,17.64
282,958,2.5,0.0,0.0,0.0,0.0,5,0.0,14,16.676980537943788,9.62
283,367,10.0,-73.99588299999998,40.743785,-73.990057,40.767137,1,2.642587460653806,16,9.192288605520329,10.23
284,421,5.3,-73.99201,40.755538,-73.99795999999998,40.755995,5,0.5037386231903801,5,4.924761426436286,5.48
285,752,6.9,-73.967169,40.756601,-73.980451,40.756584,2,1.1187315828230344,8,5.894284280180961,5.78
286,237,6.9,-73.967425,40.755712,-73.983035,40.734913,5,2.660471194584624,19,8.365523568466255,8.24
287,809,49.8,-73.782235,40.644691,-73.973344,40.738062,2,19.168016733909205,15,28.576747142275554,35.095
288,778,10.5,-73.964999,40.806719,-73.958495,40.784222,1,2.5607665985041232,8,7.848030970506012,9.31
289,903,5.7,-73.993252,40.752388,-73.987604,40.765374,1,1.520318954208326,11,6.784811258030496,6.73
290,914,22.5,-73.991447,40.75005,-73.934919,40.769477,2,5.228211444696677,20,15.278600317554956,15.163
291,887,12.0,0.0,0.0,0.0,0.0,1,0.0,19,22.628774559976286,27.816000000000006
292,946,12.1,-73.985428,40.74410200000001,-73.958588,40.770407,2,3.6967847863650216,15,11.945176077761221,8.45
293,723,5.7,-74.00721999999998,40.727557,-73.994682,40.750242,1,2.734712550431816,16,9.662457865620974,10.62
294,240,7.3,-73.979345,40.77663,-73.973842,40.757074,1,2.223364419910774,19,8.517086328747585,8.91
295,556,7.0,-73.99231800000003,40.724933,-73.981101,40.741954,1,2.115510032348033,2,8.61203052868618,7.7
296,598,10.5,-74.006277,40.73306,-73.977088,40.771765,1,4.9566090918079615,8,13.774991345506615,13.41
297,458,4.5,-73.952804,40.782491,-73.961038,40.774978,2,1.0856267856257582,21,6.356404863381759,7.44
298,586,10.5,-74.001972,40.734998,-73.981498,40.743742,1,1.9801019375951243,20,7.5708625467226325,8.05
299,178,11.5,-73.963511,40.761732,-73.917488,40.739776,1,4.581494565887351,4,14.71775243146291,14.073000000000002
300,498,17.0,0.0,0.0,0.0,0.0,1,0.0,4,10.473014858730796,9.89
301,243,19.0,-73.988834,40.76428,-73.941405,40.838664,1,9.184178812065547,6,29.0564957296036,24.908
302,314,34.0,-73.97489929199219,40.75109481811523,-73.9085464477539,40.88187789916992,0,15.577566770815885,23,25.58981942345232,26.969
303,202,12.9,-73.985185,40.72777,-73.98060500000003,40.759143,1,3.5097916391228012,11,12.202690320016663,11.03
304,300,12.1,-73.870936,40.77370300000001,-73.91426899999998,40.753681,1,4.274986585828783,22,10.93320174414077,11.95
305,682,16.0,-73.95174407958984,40.772056579589844,-73.94265747070312,40.74713516235352,5,2.874875185020247,7,10.93605722708716,10.03
306,230,7.0,-74.002462,40.718762,-74.007071,40.705536,2,1.521105723832525,19,6.231757763273566,7.710000000000001
307,306,19.0,-73.97402,40.762828000000006,-73.940839,40.726467,1,4.9153702640663095,10,16.37582307105097,15.69
308,166,35.5,-73.86389100000002,40.770005,-74.007246,40.705533,1,14.045415396581225,18,25.11340209734652,26.882
309,620,5.0,-73.99292,40.737055,-74.00156199999998,40.738412,2,0.7435844704466545,9,4.680240481183096,5.37
310,724,4.0,-74.005432,40.736957,-73.99864000000002,40.744997,1,1.0614528974516613,23,5.7324792409766125,5.65
311,263,4.9,-73.983249,40.734655,-73.99127800000002,40.738918,1,0.8260259967465574,9,4.721687877424286,4.57
312,326,9.3,-73.982229,40.731822,-73.980239,40.760162,1,3.155720234066784,10,10.32745338752703,9.3
313,232,49.57,-73.982483,40.75674,-73.789985,40.64691,1,20.309358188558658,14,53.189373376307366,49.635
314,150,17.3,-73.950972,40.785633,-74.01024,40.720302,1,8.814547103661685,7,26.446734245881547,21.987
315,469,8.1,-73.989393,40.726381,-73.997417,40.714365,2,1.4974938737528174,13,6.560825861966301,6.790000000000001
316,132,49.57,-73.977023,40.7526,-73.79030999999998,40.643783,2,19.853698992688656,21,37.74759658804071,38.016
317,9,8.9,-73.98065799999998,40.733873,-73.99154,40.758138,2,2.8496267961080597,1,9.13065459304378,8.56
318,254,15.3,-74.006636,40.751407,-73.95497900000002,40.765281,1,4.616313292591905,12,16.41366575767808,14.443
319,952,13.3,-74.006893,40.712272,-73.989375,40.734032,5,2.8344017900176035,18,10.374397897894832,9.45
320,379,14.1,-73.98109699999998,40.764483,-73.99185,40.722037,1,4.805930714291157,19,12.915275578387414,13.45
321,581,10.1,-73.97435300000002,40.763542,-73.990128,40.732237,1,3.725990217382935,8,11.646987968280635,11.11
322,82,8.5,-73.95371,40.790813,-73.957015,40.777676,1,1.4870345239540934,8,5.845346414450398,5.59
323,64,7.3,-74.003919,40.753019,-73.992368,40.735362,1,2.191292345840633,10,10.148564292898051,13.12
324,767,6.9,-73.983855,40.744069,-74.005639,40.74008900000001,3,1.8878512873360482,23,7.365462330138104,6.76
325,369,6.9,-73.977757,40.762991,-73.983801,40.779518,1,1.9068974449513765,17,7.520244386412743,7.590000000000002
326,528,4.5,-73.99303,40.762935,-73.99059,40.757643,5,0.6232969660872372,20,5.82502828317687,4.92
327,449,56.8,-73.978817,40.761517,-73.78925500000003,40.642677,1,20.73574376674306,13,53.80438352031718,51.74499999999999
328,119,5.3,-73.995083,40.739527,-73.999599,40.726264,3,1.523076447234496,10,6.318870813154984,5.7799999999999985
329,773,5.5,-73.989863,40.734053,-73.979853,40.744464,1,1.432270109977311,7,5.931281362646304,6.07
330,777,4.1,-73.96954000000002,40.760876,-73.975164,40.752973,1,0.9983166712902759,18,6.232150942168857,5.15
331,664,24.5,-73.97926899999999,40.761886,-74.002076,40.724702,1,4.559306407948683,15,15.242014510635354,16.14
332,518,5.5,-73.95622253417969,40.78130722045898,-73.95951080322266,40.77655029296875,1,0.5970290192812228,13,4.568679128733729,4.01
333,110,9.0,-73.982272,40.748357,-73.969325,40.763877,1,2.0414291238238245,18,9.836230886522042,9.24
334,704,38.33,-73.977151,40.776857,-73.861551,40.768274,1,9.781208089228604,12,30.437902653850326,31.706999999999997
335,960,12.5,0.0,0.0,0.0,0.0,1,0.0,5,10.473014858730796,9.89
336,979,23.5,-73.990597,40.75622,-73.96239,40.719847,1,4.691026538316017,22,12.857622318862704,13.220000000000002
337,711,7.0,-73.97173000000002,40.75715,-73.98541,40.747,1,1.6129693207694176,23,6.370774659185944,6.4700000000000015
338,121,4.0,-73.993701,40.741569,-73.987999,40.748834,1,0.9398581000573962,23,10.003792101837128,5.4
339,712,8.5,-73.983267,40.741622,-74.001337,40.731072,1,1.92201202469711,18,14.319850335157875,7.650000000000001
340,543,11.3,-73.972412,40.78123,-73.989187,40.758375,5,2.907597366550756,17,10.393280409451735,10.080000000000002
341,478,7.7,-73.982377,40.739743,-73.959688,40.758598,5,2.8370164779854847,4,9.11005581857535,9.69
342,623,5.3,-73.97712,40.759838,-73.981875,40.745338,1,1.6613318005001754,18,7.160965512302713,6.95
343,492,17.0,-74.016361,40.71285200000001,-73.984364,40.729531,1,3.272733873567205,18,10.54779895544514,10.54
344,678,6.5,-73.983397,40.738183,-73.971395,40.758023,0,2.4267516181839808,7,9.046985434236056,8.87
345,858,7.0,-73.995001,40.760205,-73.986058,40.77883900000001,1,2.204629262929904,20,8.04471552588805,8.82
346,399,25.7,-73.991729,40.760501,-73.861246,40.767619,1,11.01768699052536,5,29.35998017141132,28.49
347,40,8.1,-73.984267,40.744961,-73.981646,40.759608,1,1.6435680593534163,15,6.950823277576381,6.959999999999999
348,710,8.5,-73.983518,40.748147,-73.98987,40.725757,1,2.5465265728145714,9,11.189678041186475,8.4
349,217,11.3,-73.98019599999998,40.726966,-73.956413,40.77547,1,5.753458466381447,1,14.747085706384725,15.82
350,307,14.0,-73.98859399999998,40.75336400000001,-73.989319,40.723218,1,3.35263874933654,11,11.448830809728625,10.11
351,523,4.5,-73.99758,40.729132,-73.991998,40.725226,1,0.640228366740917,23,4.462530030350426,5.19
352,820,4.5,-73.968897,40.798707,-73.96673299999998,40.793995,1,0.5547137301441099,5,3.1677773548191706,5.63
353,157,4.5,-73.979872,40.74902700000001,-73.97655300000002,40.757498,5,0.9825455640452804,15,7.002839605315359,5.51
354,250,4.9,-73.95554,40.781958,-73.96219599999998,40.772095,2,1.2316233304491642,15,6.046102858178847,6.75
355,124,8.0,0.0,0.0,0.0,0.0,2,0.0,17,16.154688546987035,13.943
356,974,16.5,-73.97943878173827,40.75250244140625,-73.95565795898438,40.764102935791016,1,2.3823998256715457,11,9.950154358414716,11.23
357,329,34.0,-73.863506,40.769985,-73.97582,40.765446,1,9.4719721068422,8,27.934973106833073,28.793000000000003
358,349,11.0,-73.956597,40.777432,-73.980035,40.763175,1,2.5315796243246806,18,9.144621755926707,9.65
359,785,4.9,-73.992414,40.74972,-73.995103,40.750485,1,0.2419596752441744,18,5.369066146073132,3.94
360,463,5.3,-74.003192,40.732796,-73.999881,40.719227,1,1.5343846600260025,22,6.157036530670181,6.460000000000001
361,169,4.1,-73.982279,40.768364,-73.985968,40.762939,1,0.6785356160539828,18,5.0450815855227615,4.4700000000000015
362,374,8.5,-73.99413,40.76668,-73.98861,40.75705,1,1.167376033111053,20,6.4257538800643275,6.19
363,918,8.5,-73.97823333740234,40.76188659667969,-73.99219512939453,40.748680114746094,3,1.881349706816973,23,7.148549971560251,7.69
364,524,7.0,-73.945542,40.774462,-73.957452,40.783008,1,1.3815540908257815,18,6.797540657079322,6.88
365,34,18.1,-73.993717,40.740785,-73.99927199999998,40.676617,1,7.150502806160612,23,25.83615880799141,23.873
366,854,3.7,-73.963823,40.774163,-73.95764799999998,40.782628,1,1.0753238104242508,13,6.52429686943354,6.409999999999998
367,309,43.5,-73.98020935058595,40.78373336791992,-74.01134490966798,40.64415740966797,1,15.740429145273175,22,31.79678903454925,30.910000000000004
368,760,9.3,-73.981206,40.757788,-73.99431700000002,40.754246,1,1.1724668775273153,18,6.947197410409594,6.33
369,163,15.3,-73.949477,40.768018,-74.003118,40.733022,5,5.9632239793543835,13,17.942339466445514,19.93
370,159,21.5,-74.0010986328125,40.72149658203125,-73.95943450927734,40.6530647277832,1,8.381057510342718,0,27.842694618890143,31.863000000000003
371,287,8.5,-73.95660600000002,40.771111,-73.977111,40.776811,3,1.8393173683762327,22,7.209072736474469,7.32
372,183,9.3,-73.995636,40.746573,-73.984437,40.767145,1,2.474355928649948,17,9.250361101810505,9.88
373,605,5.3,-74.010468,40.703142,-73.999873,40.71414,5,1.5142905786795988,11,7.895059546352562,11.65
374,457,14.1,-73.957312,40.776963,-73.990408,40.751271,2,3.9913181097668016,18,12.717089948476893,11.38
375,567,9.5,-74.004614,40.724284,-73.977553,40.746468,1,3.3590877451826047,23,9.967130744160132,10.17
376,21,11.5,-73.957954,40.779252,-73.96125,40.758787,1,2.2924697999172805,12,10.053049179251742,10.43
377,735,12.9,-73.98138399999998,40.780106,-73.97135300000002,40.758763,1,2.5190908965876493,9,9.971038608611458,9.43
378,776,12.9,-73.98362,40.767035,-73.985725,40.72776,1,4.370779379063825,19,12.574382743060202,11.999999999999998
379,283,16.1,-73.988568,40.732097,-73.957498,40.742657,1,2.869044388004604,0,9.097025916288402,9.62
380,871,12.1,-73.983548,40.726099,-73.984399,40.691472,3,3.8510148215309976,22,13.041872266390437,10.58
381,970,10.0,-74.002595,40.737675,-73.987135,40.729482,1,1.5895931298330015,19,6.227104526936732,6.16
382,721,9.7,-74.00209699999998,40.734732,-73.972335,40.756477,2,3.4831952147974894,23,14.783813286155622,29.79
383,561,13.5,-73.963305,40.757785,-73.945842,40.781722,1,3.0409156795499883,10,10.390922290027325,9.19
384,160,8.0,-73.975189,40.759095,-73.98051,40.76761,1,1.0475228198980744,12,6.4197996616499555,5.929999999999999
385,425,6.5,-73.975256,40.756147,-73.960543,40.775509,1,2.484061822331961,8,8.477062290156331,8.599999999999998
386,120,11.5,-73.972018,40.750142,-74.006008,40.73622,5,3.2551860279107685,21,10.481224081072307,11.48
387,389,6.1,-73.953316,40.767588,-73.97152700000002,40.757499,1,1.900249935438965,16,9.809920400322245,7.909999999999998
388,127,8.0,-73.98849200000002,40.71797700000001,-73.97818000000002,40.737407,1,2.3287131285190346,21,9.028126372065188,8.14
389,491,6.0,-73.980914,40.779513,-73.970524,40.796703,1,2.1020820730926904,23,7.307375975799609,7.69
390,753,4.5,-73.958917,40.77215,-73.956942,40.780182,2,0.9084690095520264,18,5.772663837313046,6.21
391,80,5.7,-73.97383,40.763717,-73.98942,40.771522,1,1.5738326916891912,16,8.166148108913523,6.1099999999999985
392,774,28.1,-73.863763,40.769938,-74.00032,40.71624,1,12.961610327196615,19,19.66403431315009,28.739
393,517,7.5,-73.986717,40.76152,-73.968675,40.796662,2,4.192521439685944,9,12.432869131181832,10.55
394,804,7.3,-73.958437,40.77291,-73.974257,40.755255,1,2.372574279441812,9,10.850457552364574,9.97
395,838,18.0,-74.006052,40.748617,-73.96289200000002,40.8042,1,7.169858703188777,8,24.02342010488429,22.195
396,148,16.0,-74.005677,40.745547,-73.962663,40.794295,1,6.51944864551459,21,13.938730556107204,14.99
397,192,3.7,0.0,0.0,0.0,0.0,5,0.0,17,16.73505303423396,13.943
398,22,4.5,-73.99170699999998,40.770505,-73.98545899999998,40.763671,1,0.9242957326388316,18,5.218264438488407,5.63
399,181,8.1,-73.952198,40.788107,-73.980767,40.774995,1,2.8128008540237173,18,10.617793653589391,10.25
400,429,32.9,-73.982762,40.76900300000001,-73.87262,40.774533,1,9.29539619528153,10,31.28105589841633,30.10100000000001
401,175,4.9,-73.982095,40.774001,-73.975373,40.787111,1,1.5637830505055026,14,6.946961725338785,5.69
402,733,4.5,-73.995892,40.74389,-74.004377,40.73493300000001,5,1.2259683448047216,19,6.131066249485363,6.03
403,122,10.5,-73.966473,40.7575,-73.993336,40.745051,1,2.6526534065123526,16,9.886759513130144,11.56
404,857,31.5,-74.007458,40.726242,-73.870459,40.762649,1,12.230797979887262,2,28.269965061344433,27.579999999999995
405,950,12.5,-73.97177124023438,40.75571823120117,-73.97831726074219,40.76189422607422,1,0.8806781118385035,18,5.676211833798496,5.26
406,982,9.0,-73.96303499999998,40.772385,-73.98132,40.77116,3,1.5457893205585558,17,7.019562757772516,7.2
407,849,7.3,-73.96252,40.776573,-73.975502,40.757275,1,2.4083010359755512,9,10.028691868136168,10.57
408,863,8.1,-73.95199000000002,40.77783,-73.960187,40.765442,1,1.5407563608654251,14,7.334655663976165,6.21
409,212,4.9,-74.002707,40.72664,-73.991825,40.72722,2,0.9192543015656902,19,4.915878469824757,5.5
410,66,8.5,-73.991467,40.750575,-73.98575,40.741547,4,1.1134191737193644,9,8.000334510277504,5.710000000000001
411,580,9.0,-73.97764000000002,40.752347,-73.970392,40.768867,2,1.935718144227704,21,7.918819944176216,9.33
412,284,4.9,-73.966597,40.794345,-73.965682,40.803808,2,1.05505263975808,16,5.515015134095608,6.25
413,190,6.0,-74.004935,40.729625,-74.01615600000002,40.71741,1,1.654992213906557,0,6.156711605370735,7.27
414,84,8.0,-73.950688,40.828531,-73.964101,40.80814,1,2.532782695005725,11,9.641589600941618,7.860000000000001
415,242,13.0,-74.008125,40.738935,-73.980522,40.759953,2,3.296767952865417,14,11.000620078977668,10.55
416,652,12.1,-73.983423,40.7613,-74.009493,40.74775,1,2.663114571613474,18,10.282187604783923,10.43
417,547,6.9,-73.971638,40.763382,-73.953767,40.783715,1,2.715958596932178,13,9.37751067161464,8.75
418,155,10.1,-73.99124499999998,40.739058,-73.992972,40.76768,1,3.185944025344805,13,10.144508441969194,10.19
419,331,4.5,-73.980909,40.774585,-73.98136,40.779419,3,0.5388560982811434,15,6.170077408359012,4.94
420,883,6.5,-73.964714,40.769757,-73.982117,40.774973,1,1.5760877135456202,14,6.151302225081112,7.45
421,356,8.5,-73.992108,40.764203,-73.973,40.762695,1,1.6179946832398286,10,8.159892624631597,8.24
422,840,6.0,-73.99686,40.72311,-74.00537,40.73235,1,1.2529436914906622,8,5.690791882013405,6.44
423,902,6.5,-73.9776840209961,40.7633056640625,-73.97769165039062,40.75357437133789,1,1.0820705714765644,21,6.702271123186934,6.7
424,101,5.7,-73.993452,40.761447,-73.979662,40.759618,5,1.1791210810113273,14,6.891279956023108,6.92
425,228,10.5,-73.97899100000002,40.72375,-73.96304599999998,40.711855,1,1.8855446124179305,4,7.3984749889759085,7.56
426,282,9.0,-73.969465,40.79798,-73.982315,40.776767,1,2.59503662363786,14,8.721084234775528,9.87
427,670,19.7,-73.987122,40.73655,-73.90265699999998,40.769043,2,7.979643519193798,2,23.306577809088587,22.886999999999997
428,797,10.5,-73.997677,40.722583,-73.992827,40.679183,2,4.8431481150937055,1,13.367474758766479,14.982999999999995
429,987,5.7,-73.984202,40.744187,-73.97462,40.761423,1,2.0795774687358284,19,8.058157149383728,9.16
430,959,6.5,-73.98736600000002,40.739465,-74.002286,40.74703,1,1.5124555170040008,20,6.097490837357153,6.13
431,545,16.5,-74.003815,40.743057,-73.948877,40.778277,1,6.0619516445133845,3,15.205985492416294,15.32
432,94,9.0,-73.946852,40.775802,-73.96434,40.760703,1,2.2333323007188235,14,10.695674897220604,9.71
433,430,6.1,-73.97829200000002,40.782962,-73.961085,40.806684,1,3.0093101879687767,7,8.084721189307915,8.180000000000001
434,864,4.9,-73.99244499999998,40.721134,-73.981646,40.714442,4,1.1755967632834226,4,5.735066900740909,6.29
435,278,13.5,-73.981627,40.78042,-74.008465,40.734012,2,5.6337365172742855,23,14.741422891266026,17.84
436,757,8.1,-73.993822,40.732997,-73.9847,40.742632,1,1.3185198105675022,12,6.498368195823579,6.23
437,565,9.7,-74.008163,40.73873,-73.9903,40.767205,1,3.5056123608730103,19,10.914752609968795,15.95
438,245,8.1,-73.99606800000002,40.732605,-73.980675,40.761862,1,3.5021404619379686,7,11.254910555414849,15.19
439,332,8.0,-73.985217,40.74217700000001,-73.99998000000002,40.726917,1,2.103924559598573,13,10.045599375417822,7.7799999999999985
440,534,5.7,-73.954327,40.764005,-73.95615500000002,40.775967,1,1.3389921216831149,23,7.046637782385178,7.4300000000000015
441,568,6.5,0.0,0.0,0.0,0.0,1,0.0,6,10.473014858730796,10.18
442,448,10.5,-73.99973299999998,40.73322,-73.985659,40.759156,2,3.1181538173573027,13,10.515907518859695,9.29
443,948,8.0,-73.99476700000002,40.731799,-73.98651600000002,40.742846,1,1.4114397613689882,15,6.601472641767264,6.3599999999999985
444,289,7.5,-73.9531021118164,40.78870010375977,-73.95677947998048,40.80590438842773,1,1.93791193828926,13,8.614709854403044,8.040000000000001
445,578,3.7,-73.99444799999998,40.690077,-73.98864300000002,40.693565,3,0.6244705057258841,10,5.663588308311211,5.96
446,142,10.9,-73.983735,40.746697,-73.954411,40.772219,1,3.7621550615510766,17,11.441942207861752,8.25
447,511,38.1,-74.00761,40.725875,-73.867393,40.859275,1,18.95686652581772,4,22.80113325058454,31.653000000000002
448,499,38.8,-73.97462,40.756922,-73.864002,40.767872,1,9.395660179835787,11,30.424693774895026,28.944000000000003
449,937,6.7,-74.000548,40.737311,-73.993162,40.734975,1,0.6743416792860465,16,4.6772244827570395,4.500000000000001
450,684,16.5,-74.010894,40.714426,-73.98337,40.756248,1,5.196557433246496,12,14.860621375676933,14.11
451,292,8.1,-73.988988,40.777013,-73.997445,40.760155,1,2.0052591391324883,10,9.138447211379908,10.19
452,452,6.5,-73.970799,40.751642,-73.980333,40.748303,1,0.8847879573287583,17,5.049643922567721,5.2700000000000005
453,45,6.9,-73.971114,40.758944,-73.97793,40.736613,1,2.548615186304921,21,8.74656941425481,9.21
454,527,6.0,-73.96396700000003,40.808232,-73.972693,40.793455,1,1.7998188301121818,12,6.44962386353234,7.6099999999999985
455,787,27.0,-74.008827,40.710565,-73.92766,40.759892,1,8.7666201909372,2,25.97526098087463,21.520000000000003
456,698,11.0,-73.979658,40.758764,-73.95657,40.76810800000001,1,2.204661722829096,16,9.83685620170858,11.37
457,813,5.0,-73.981422,40.762434000000006,-73.983398,40.766286,2,0.4595161878786706,13,5.872842493488972,4.3199999999999985
458,839,4.5,-73.947355,40.76456500000001,-73.952475,40.758697,1,0.7821101158900587,13,6.3010087246031175,5.62
459,560,5.5,-73.983752,40.737981,-73.975042,40.748834,1,1.4123725774983316,10,7.139560356733178,6.540000000000001
460,831,2.9,-73.97988199999998,40.758655,-73.977834,40.762103,1,0.4204151118984396,0,5.220116444234667,5.0299999999999985
461,930,13.5,-73.96829223632812,40.76164245605469,-73.99909973144531,40.7393684387207,1,3.587337737683572,20,11.825181468025976,14.87
462,26,6.5,0.0,0.0,0.0,0.0,1,0.0,20,22.628774559976286,25.509000000000004
463,362,6.1,-73.980068,40.74310300000001,-73.99118100000003,40.750228,1,1.2264213554005041,0,6.175439687203278,5.6800000000000015
464,268,10.5,-74.00219799999998,40.739608,-73.987342,40.720295,2,2.4857215597912736,12,9.498184741660676,8.39
465,63,7.0,-73.96620300000002,40.7675,-73.980915,40.77424,6,1.447957969444012,9,6.006086791536991,5.67
466,993,23.0,-73.7870101928711,40.64413833618164,-73.81063842773438,40.69221878051758,2,5.705637677743857,14,21.589845506683588,21.033
467,553,10.5,-73.959742,40.773777,-73.98817700000002,40.748772,1,3.6696395325706006,11,13.750546760368914,10.69
468,973,6.0,-73.977999,40.778626,-73.979161,40.764625,1,1.5599122802046699,6,5.274436868526158,6.869999999999999
469,33,5.7,-73.976162,40.744988,-73.990002,40.738323,2,1.3815885065972249,14,7.610826114052258,6.480000000000001
470,546,8.9,-73.996439,40.725517,-73.976375,40.751634,2,3.360240936063035,12,11.274420702263262,9.9
471,850,30.83,-73.952607,40.776032,-73.86111700000002,40.767782,1,7.758761021318015,13,27.1102041525708,32.217
472,617,6.5,-74.00007629394531,40.72861099243164,-73.98873138427734,40.72217178344727,6,1.1944199608040988,1,5.617650939279727,6.19
473,118,32.5,-73.872862,40.774105,-73.97059300000002,40.764393,2,8.300768180997865,15,29.919625021544718,36.302
474,15,5.0,0.0,0.0,0.0,0.0,1,0.0,12,12.659294463847338,12.419999999999998
475,538,49.8,-73.972822,40.793295,-73.782862,40.64395,2,23.066626629825482,11,58.22147553832967,52.461000000000006
476,42,17.5,-73.97845,40.76292,-74.008482,40.716502,1,5.748258840608666,8,15.901686815209546,17.419999999999998
477,654,3.5,-73.97093199999998,40.788492,-73.973835,40.79204,1,0.4640836599119829,9,4.284124527824358,4.07
478,730,4.5,-73.926383,40.808057,-73.93513,40.814371,1,1.0172676406687762,16,5.4938347804808165,5.09
479,427,21.0,-73.978553,40.766717,-74.016195,40.711052,6,6.954832458336035,22,15.456848119147814,19.09
480,174,10.5,-73.94402313232422,40.77595901489258,-73.95504760742188,40.78507995605469,1,1.3748629553955185,7,4.667302355119689,5.85
481,719,4.5,-73.991315,40.75118300000001,-74.003637,40.753584,1,1.071722245165965,15,7.1377177003900885,5.68
482,643,3.3,-74.004287,40.72194,-73.998599,40.722939,1,0.4920438697043258,22,4.171995175169899,5.95
483,591,7.3,-73.981596,40.769859,-73.9746,40.760504,1,1.1955000861241705,18,7.386467012172967,6.62
