,sliding_tackle,aggression,scaled_sliding_tackle,scaled_aggression
1167,59,84,2.482287691974513,4.9651241264306325
1168,70,79,2.945087092173151,4.669581023666904
1169,69,80,2.9030144194278202,4.72868964421965
1170,70,82,2.945087092173151,4.846906885325141
1171,76,83,3.1975231286451353,4.906015505877887
1172,75,77,3.1554504558998047,4.551363782561413
1173,72,76,3.0292324376638122,4.492255162008667
1174,70,74,2.945087092173151,4.374037920903176
1175,61,74,2.5664330374651745,4.374037920903176
1176,75,84,3.1554504558998047,4.9651241264306325
1177,74,84,3.113377783154474,4.9651241264306325
1178,23,76,0.9676714731426067,4.492255162008667
1179,19,59,0.7993807821612838,3.4874086126119916
1180,48,60,2.019488291775875,3.5465172331647374
1181,61,85,2.5664330374651745,5.024232746983378
1182,20,48,0.8414534549066146,2.83721378653179
1183,28,45,1.1780348368692604,2.659887924873553
1184,43,68,1.8091249280492214,4.0193861975867025
1185,75,75,3.1554504558998047,4.433146541455922
1186,78,86,3.2816684741357967,5.083341367536123
1187,30,65,1.262180182359922,3.8420603359284655
1188,24,80,1.0097441458879375,4.72868964421965
1189,23,47,0.9676714731426067,2.7781051659790443
1190,33,59,1.3883982005959141,3.4874086126119916
1191,42,72,1.7670522553038905,4.255820679797685
1192,20,43,0.8414534549066146,2.5416706837680616
1193,36,57,1.5146162188319061,3.3691913715065005
1194,78,58,3.2816684741357967,3.4282999920592463
1195,19,35,0.7993807821612838,2.068801719346097
1196,40,64,1.6829069098132292,3.7829517153757197
1197,74,70,3.113377783154474,4.137603438692194
1198,73,85,3.0713051104091433,5.024232746983378
1199,25,41,1.0518168186332681,2.4234534426625705
1200,8,41,0.3365813819626458,2.4234534426625705
1201,25,40,1.0518168186332681,2.364344822109825
1202,71,77,2.9871597649184816,4.551363782561413
1203,32,46,1.3463255278505832,2.7189965454262985
1204,70,79,2.945087092173151,4.669581023666904
1205,19,25,0.7993807821612838,1.4777155138186406
1206,73,88,3.0713051104091433,5.201558608641615
1207,18,57,0.7573081094159531,3.3691913715065005
1208,70,88,2.945087092173151,5.201558608641615
1209,73,76,3.0713051104091433,4.492255162008667
1210,77,75,3.239595801390466,4.433146541455922
1211,27,60,1.1359621641239297,3.5465172331647374
1212,69,63,2.9030144194278202,3.7238430948229744
1213,77,84,3.239595801390466,4.9651241264306325
1214,48,65,2.019488291775875,3.8420603359284655
1215,75,72,3.1554504558998047,4.255820679797685
1216,34,71,1.4304708733412448,4.196712059244939
1217,33,60,1.3883982005959141,3.5465172331647374
1218,75,67,3.1554504558998047,3.9602775770339567
1219,21,60,0.8835261276519453,3.5465172331647374
1220,73,69,3.0713051104091433,4.078494818139448
1221,13,33,0.5469447456892995,1.9505844782406057
1222,52,71,2.187778982757198,4.196712059244939
1223,76,80,3.1975231286451353,4.72868964421965
1224,64,68,2.6926510557011665,4.0193861975867025
1225,35,49,1.4725435460865755,2.8963224070845355
1226,73,69,3.0713051104091433,4.078494818139448
1227,82,84,3.4499591651171198,4.9651241264306325
1228,29,80,1.220107509614591,4.72868964421965
1229,20,34,0.8414534549066146,2.0096930987933512
1230,24,39,1.0097441458879375,2.3052362015570793
1231,72,75,3.0292324376638122,4.433146541455922
1232,73,65,3.0713051104091433,3.8420603359284655
1233,64,76,2.6926510557011665,4.492255162008667
1234,75,78,3.1554504558998047,4.610472403114159
1235,37,65,1.556688891577237,3.8420603359284655
1236,74,70,3.113377783154474,4.137603438692194
1237,76,69,3.1975231286451353,4.078494818139448
1238,28,54,1.1780348368692604,3.1918655098482636
1239,62,72,2.608505710210505,4.255820679797685
1240,63,66,2.650578382955836,3.9011689564812113
1241,41,79,1.7249795825585599,4.669581023666904
1242,14,45,0.5890174184346302,2.659887924873553
1243,12,62,0.5048720729439687,3.6647344742702286
1244,75,81,3.1554504558998047,4.787798264772396
1245,28,60,1.1780348368692604,3.5465172331647374
1246,69,65,2.9030144194278202,3.8420603359284655
1247,77,77,3.239595801390466,4.551363782561413
1248,83,88,3.4920318378624504,5.201558608641615
1249,77,78,3.239595801390466,4.610472403114159
1250,46,67,1.9353429462852134,3.9602775770339567
1251,69,61,2.9030144194278202,3.6056258537174832
1252,72,82,3.0292324376638122,4.846906885325141
1253,60,70,2.524360364719844,4.137603438692194
1254,45,36,1.8932702735398828,2.1279103398988424
1255,28,58,1.1780348368692604,3.4282999920592463
1256,40,75,1.6829069098132292,4.433146541455922
1257,68,83,2.8609417466824896,4.906015505877887
1258,78,86,3.2816684741357967,5.083341367536123
1259,23,65,0.9676714731426067,3.8420603359284655
1260,77,80,3.239595801390466,4.72868964421965
1261,74,81,3.113377783154474,4.787798264772396
1262,81,77,3.407886492371789,4.551363782561413
1263,23,59,0.9676714731426067,3.4874086126119916
1264,47,60,1.9774156190305443,3.5465172331647374
1265,20,60,0.8414534549066146,3.5465172331647374
1266,55,72,2.31399700099319,4.255820679797685
1267,81,84,3.407886492371789,4.9651241264306325
1268,76,72,3.1975231286451353,4.255820679797685
1269,73,82,3.0713051104091433,4.846906885325141
1270,40,65,1.6829069098132292,3.8420603359284655
1271,76,75,3.1975231286451353,4.433146541455922
1272,28,60,1.1780348368692604,3.5465172331647374
1273,75,87,3.1554504558998047,5.142449988088869
1274,36,51,1.5146162188319061,3.0145396481900266
1275,32,65,1.3463255278505832,3.8420603359284655
1276,44,33,1.851197600794552,1.9505844782406057
1277,78,80,3.2816684741357967,4.72868964421965
1278,21,41,0.8835261276519453,2.4234534426625705
1279,74,75,3.113377783154474,4.433146541455922
1280,30,68,1.262180182359922,4.0193861975867025
1281,22,36,0.925598800397276,2.1279103398988424
1282,76,88,3.1975231286451353,5.201558608641615
1283,18,43,0.7573081094159531,2.5416706837680616
1284,74,72,3.113377783154474,4.255820679797685
1285,64,83,2.6926510557011665,4.906015505877887
1286,72,75,3.0292324376638122,4.433146541455922
1287,22,76,0.925598800397276,4.492255162008667
1288,74,89,3.113377783154474,5.26066722919436
1289,22,43,0.925598800397276,2.5416706837680616
1290,32,49,1.3463255278505832,2.8963224070845355
1291,77,76,3.239595801390466,4.492255162008667
1292,79,83,3.3237411468811273,4.906015505877887
1293,68,60,2.8609417466824896,3.5465172331647374
1294,49,41,2.0615609645212056,2.4234534426625705
1295,19,52,0.7993807821612838,3.0736482687427724
1296,72,78,3.0292324376638122,4.610472403114159
1297,71,81,2.9871597649184816,4.787798264772396
1298,30,50,1.262180182359922,2.9554310276372813
1299,31,74,1.3042528551052526,4.374037920903176
1300,68,83,2.8609417466824896,4.906015505877887
1301,77,84,3.239595801390466,4.9651241264306325
1302,11,41,0.462799400198638,2.4234534426625705
1303,71,76,2.9871597649184816,4.492255162008667
1304,46,78,1.9353429462852134,4.610472403114159
1305,74,82,3.113377783154474,4.846906885325141
1306,75,71,3.1554504558998047,4.196712059244939
1307,33,62,1.3883982005959141,3.6647344742702286
1308,16,83,0.6731627639252916,4.906015505877887
1309,76,70,3.1975231286451353,4.137603438692194
1310,37,65,1.556688891577237,3.8420603359284655
1311,76,81,3.1975231286451353,4.787798264772396
1312,46,86,1.9353429462852134,5.083341367536123
1313,74,81,3.113377783154474,4.787798264772396
1314,55,64,2.31399700099319,3.7829517153757197
1315,25,42,1.0518168186332681,2.4825620632153163
1316,77,80,3.239595801390466,4.72868964421965
1317,19,63,0.7993807821612838,3.7238430948229744
1318,20,21,0.8414534549066146,1.2412810316076581
1319,24,70,1.0097441458879375,4.137603438692194
1320,75,63,3.1554504558998047,3.7238430948229744
1321,12,31,0.5048720729439687,1.8323672371351143
1322,80,82,3.3658138196264584,4.846906885325141
1323,25,41,1.0518168186332681,2.4234534426625705
1324,66,81,2.7767964011918282,4.787798264772396
1325,60,62,2.524360364719844,3.6647344742702286
1326,24,45,1.0097441458879375,2.659887924873553
1327,78,80,3.2816684741357967,4.72868964421965
1328,78,85,3.2816684741357967,5.024232746983378
1329,46,59,1.9353429462852134,3.4874086126119916
1330,76,89,3.1975231286451353,5.26066722919436
1331,17,28,0.7152354366706224,1.6550413754768774
1332,36,68,1.5146162188319061,4.0193861975867025
1333,73,88,3.0713051104091433,5.201558608641615
1334,38,83,1.5987615643225677,4.906015505877887
1335,35,61,1.4725435460865755,3.6056258537174832
1336,68,83,2.8609417466824896,4.906015505877887
1337,10,29,0.4207267274533073,1.7141499960296231
1338,17,40,0.7152354366706224,2.364344822109825
1339,18,78,0.7573081094159531,4.610472403114159
1340,22,57,0.925598800397276,3.3691913715065005
1341,14,26,0.5890174184346302,1.5368241343713862
1342,26,32,1.093889491378599,1.8914758576878599
1343,73,80,3.0713051104091433,4.72868964421965
1344,34,63,1.4304708733412448,3.7238430948229744
1345,27,85,1.1359621641239297,5.024232746983378
1346,37,42,1.556688891577237,2.4825620632153163
1347,67,77,2.818869073937159,4.551363782561413
1348,32,49,1.3463255278505832,2.8963224070845355
1349,24,58,1.0097441458879375,3.4282999920592463
1350,64,90,2.6926510557011665,5.319775849747106
1351,70,81,2.945087092173151,4.787798264772396
1352,27,33,1.1359621641239297,1.9505844782406057
1353,77,75,3.239595801390466,4.433146541455922
1354,68,72,2.8609417466824896,4.255820679797685
1355,75,75,3.1554504558998047,4.433146541455922
1356,40,78,1.6829069098132292,4.610472403114159
1357,75,71,3.1554504558998047,4.196712059244939
1358,28,65,1.1780348368692604,3.8420603359284655
1359,27,80,1.1359621641239297,4.72868964421965
1360,50,70,2.1036336372665363,4.137603438692194
1361,44,46,1.851197600794552,2.7189965454262985
1362,25,52,1.0518168186332681,3.0736482687427724
1363,18,35,0.7573081094159531,2.068801719346097
1364,15,40,0.631090091179961,2.364344822109825
1365,25,43,1.0518168186332681,2.5416706837680616
1366,24,50,1.0097441458879375,2.9554310276372813
1367,78,83,3.2816684741357967,4.906015505877887
1368,80,80,3.3658138196264584,4.72868964421965
1369,78,76,3.2816684741357967,4.492255162008667
1370,30,75,1.262180182359922,4.433146541455922
1371,11,31,0.462799400198638,1.8323672371351143
1372,15,72,0.631090091179961,4.255820679797685
1373,33,62,1.3883982005959141,3.6647344742702286
1374,12,34,0.5048720729439687,2.0096930987933512
1375,23,24,0.9676714731426067,1.418606893265895
1376,66,74,2.7767964011918282,4.374037920903176
1377,23,41,0.9676714731426067,2.4234534426625705
1378,12,37,0.5048720729439687,2.187018960451588
1379,75,75,3.1554504558998047,4.433146541455922
1380,67,84,2.818869073937159,4.9651241264306325
1381,61,62,2.5664330374651745,3.6647344742702286
1382,74,79,3.113377783154474,4.669581023666904
1383,71,79,2.9871597649184816,4.669581023666904
1384,76,87,3.1975231286451353,5.142449988088869
1385,62,64,2.608505710210505,3.7829517153757197
1386,29,78,1.220107509614591,4.610472403114159
1387,81,66,3.407886492371789,3.9011689564812113
1388,42,50,1.7670522553038905,2.9554310276372813
1389,81,93,3.407886492371789,5.497101711405343
1390,78,76,3.2816684741357967,4.492255162008667
1391,47,55,1.9774156190305443,3.2509741304010094
1392,72,80,3.0292324376638122,4.72868964421965
1393,73,72,3.0713051104091433,4.255820679797685
1394,68,68,2.8609417466824896,4.0193861975867025
1395,52,68,2.187778982757198,4.0193861975867025
1396,74,82,3.113377783154474,4.846906885325141
1397,70,78,2.945087092173151,4.610472403114159
1398,76,74,3.1975231286451353,4.374037920903176
1399,21,63,0.8835261276519453,3.7238430948229744
1400,19,67,0.7993807821612838,3.9602775770339567
1401,42,57,1.7670522553038905,3.3691913715065005
1402,45,65,1.8932702735398828,3.8420603359284655
1403,49,59,2.0615609645212056,3.4874086126119916
1404,20,70,0.8414534549066146,4.137603438692194
1405,22,57,0.925598800397276,3.3691913715065005
1406,55,67,2.31399700099319,3.9602775770339567
1407,35,70,1.4725435460865755,4.137603438692194
1408,36,42,1.5146162188319061,2.4825620632153163
1409,78,70,3.2816684741357967,4.137603438692194
1410,74,78,3.113377783154474,4.610472403114159
1411,67,80,2.818869073937159,4.72868964421965
1412,22,63,0.925598800397276,3.7238430948229744
1413,11,24,0.462799400198638,1.418606893265895
1414,48,79,2.019488291775875,4.669581023666904
1415,74,86,3.113377783154474,5.083341367536123
1416,53,59,2.2298516555025287,3.4874086126119916
1417,76,66,3.1975231286451353,3.9011689564812113
1418,76,76,3.1975231286451353,4.492255162008667
1419,75,75,3.1554504558998047,4.433146541455922
1420,72,75,3.0292324376638122,4.433146541455922
1421,73,79,3.0713051104091433,4.669581023666904
1422,39,67,1.6408342370678983,3.9602775770339567
1423,80,80,3.3658138196264584,4.72868964421965
1424,71,58,2.9871597649184816,3.4282999920592463
1425,37,41,1.556688891577237,2.4234534426625705
1426,72,90,3.0292324376638122,5.319775849747106
1427,78,81,3.2816684741357967,4.787798264772396
1428,68,82,2.8609417466824896,4.846906885325141
1429,77,77,3.239595801390466,4.551363782561413
1430,64,88,2.6926510557011665,5.201558608641615
1431,33,66,1.3883982005959141,3.9011689564812113
1432,75,85,3.1554504558998047,5.024232746983378
1433,63,78,2.650578382955836,4.610472403114159
1434,73,70,3.0713051104091433,4.137603438692194
1435,16,35,0.6731627639252916,2.068801719346097
1436,56,49,2.3560696737385207,2.8963224070845355
1437,23,27,0.9676714731426067,1.5959327549241318
1438,78,74,3.2816684741357967,4.374037920903176
1439,33,55,1.3883982005959141,3.2509741304010094
1440,78,75,3.2816684741357967,4.433146541455922
1441,8,41,0.3365813819626458,2.4234534426625705
1442,25,50,1.0518168186332681,2.9554310276372813
1443,18,40,0.7573081094159531,2.364344822109825
1444,75,89,3.1554504558998047,5.26066722919436
1445,28,83,1.1780348368692604,4.906015505877887
1446,77,68,3.239595801390466,4.0193861975867025
1447,72,92,3.0292324376638122,5.437993090852597
1448,12,38,0.5048720729439687,2.2461275810043335
1449,68,73,2.8609417466824896,4.31492930035043
1450,52,68,2.187778982757198,4.0193861975867025
1451,28,45,1.1780348368692604,2.659887924873553
1452,68,76,2.8609417466824896,4.492255162008667
1453,68,79,2.8609417466824896,4.669581023666904
1454,72,79,3.0292324376638122,4.669581023666904
1455,57,60,2.3981423464838514,3.5465172331647374
1456,23,48,0.9676714731426067,2.83721378653179
1457,64,70,2.6926510557011665,4.137603438692194
1458,76,74,3.1975231286451353,4.374037920903176
1459,35,59,1.4725435460865755,3.4874086126119916
1460,28,80,1.1780348368692604,4.72868964421965
1461,77,76,3.239595801390466,4.492255162008667
1462,51,69,2.145706310011867,4.078494818139448
1463,78,66,3.2816684741357967,3.9011689564812113
1464,58,60,2.440215019229182,3.5465172331647374
1465,24,70,1.0097441458879375,4.137603438692194
1466,73,76,3.0713051104091433,4.492255162008667
1467,74,74,3.113377783154474,4.374037920903176
1468,76,88,3.1975231286451353,5.201558608641615
1469,24,52,1.0097441458879375,3.0736482687427724
1470,23,50,0.9676714731426067,2.9554310276372813
1471,38,60,1.5987615643225677,3.5465172331647374
1472,32,47,1.3463255278505832,2.7781051659790443
1473,75,76,3.1554504558998047,4.492255162008667
1474,27,52,1.1359621641239297,3.0736482687427724
1475,22,32,0.925598800397276,1.8914758576878599
1476,53,80,2.2298516555025287,4.72868964421965
1477,69,75,2.9030144194278202,4.433146541455922
1478,77,75,3.239595801390466,4.433146541455922
1479,73,69,3.0713051104091433,4.078494818139448
1480,77,69,3.239595801390466,4.078494818139448
1481,75,79,3.1554504558998047,4.669581023666904
1482,73,85,3.0713051104091433,5.024232746983378
1483,33,28,1.3883982005959141,1.6550413754768774
1484,29,65,1.220107509614591,3.8420603359284655
1485,73,72,3.0713051104091433,4.255820679797685
1486,77,80,3.239595801390466,4.72868964421965
1487,76,76,3.1975231286451353,4.492255162008667
1488,58,75,2.440215019229182,4.433146541455922
1489,77,74,3.239595801390466,4.374037920903176
1490,78,77,3.2816684741357967,4.551363782561413
1491,66,81,2.7767964011918282,4.787798264772396
1492,79,68,3.3237411468811273,4.0193861975867025
1493,12,33,0.5048720729439687,1.9505844782406057
1494,75,79,3.1554504558998047,4.669581023666904
1495,68,80,2.8609417466824896,4.72868964421965
1496,57,77,2.3981423464838514,4.551363782561413
1497,24,50,1.0097441458879375,2.9554310276372813
1498,11,25,0.462799400198638,1.4777155138186406
1499,15,20,0.631090091179961,1.1821724110549126
1500,29,59,1.220107509614591,3.4874086126119916
1501,27,80,1.1359621641239297,4.72868964421965
1502,74,69,3.113377783154474,4.078494818139448
1503,68,85,2.8609417466824896,5.024232746983378
1504,75,85,3.1554504558998047,5.024232746983378
1505,77,75,3.239595801390466,4.433146541455922
1506,70,61,2.945087092173151,3.6056258537174832
1507,61,64,2.5664330374651745,3.7829517153757197
1508,20,41,0.8414534549066146,2.4234534426625705
1509,70,87,2.945087092173151,5.142449988088869
1510,76,79,3.1975231286451353,4.669581023666904
1511,71,72,2.9871597649184816,4.255820679797685
1512,76,76,3.1975231286451353,4.492255162008667
1513,48,60,2.019488291775875,3.5465172331647374
1514,29,55,1.220107509614591,3.2509741304010094
1515,78,72,3.2816684741357967,4.255820679797685
1516,71,68,2.9871597649184816,4.0193861975867025
1517,15,37,0.631090091179961,2.187018960451588
1518,72,82,3.0292324376638122,4.846906885325141
1519,74,74,3.113377783154474,4.374037920903176
1520,52,49,2.187778982757198,2.8963224070845355
1521,71,70,2.9871597649184816,4.137603438692194
1522,76,74,3.1975231286451353,4.374037920903176
1523,58,66,2.440215019229182,3.9011689564812113
1524,78,78,3.2816684741357967,4.610472403114159
1525,26,74,1.093889491378599,4.374037920903176
1526,22,44,0.925598800397276,2.6007793043208074
1527,77,79,3.239595801390466,4.669581023666904
1528,71,72,2.9871597649184816,4.255820679797685
1529,20,40,0.8414534549066146,2.364344822109825
1530,68,67,2.8609417466824896,3.9602775770339567
1531,68,88,2.8609417466824896,5.201558608641615
1532,40,65,1.6829069098132292,3.8420603359284655
1533,64,71,2.6926510557011665,4.196712059244939
1534,55,63,2.31399700099319,3.7238430948229744
1535,19,57,0.7993807821612838,3.3691913715065005
1536,35,35,1.4725435460865755,2.068801719346097
1537,23,62,0.9676714731426067,3.6647344742702286
1538,74,75,3.113377783154474,4.433146541455922
1539,10,21,0.4207267274533073,1.2412810316076581
1540,76,80,3.1975231286451353,4.72868964421965
1541,80,46,3.3658138196264584,2.7189965454262985
1542,11,11,0.462799400198638,0.6501948260802018
1543,78,91,3.2816684741357967,5.378884470299852
1544,20,50,0.8414534549066146,2.9554310276372813
1545,73,80,3.0713051104091433,4.72868964421965
1546,75,74,3.1554504558998047,4.374037920903176
1547,76,83,3.1975231286451353,4.906015505877887
1548,74,70,3.113377783154474,4.137603438692194
1549,47,87,1.9774156190305443,5.142449988088869
1550,77,78,3.239595801390466,4.610472403114159
1551,14,52,0.5890174184346302,3.0736482687427724
1552,76,70,3.1975231286451353,4.137603438692194
1553,63,72,2.650578382955836,4.255820679797685
1554,69,66,2.9030144194278202,3.9011689564812113
1555,73,81,3.0713051104091433,4.787798264772396
1556,18,61,0.7573081094159531,3.6056258537174832
1557,18,46,0.7573081094159531,2.7189965454262985
1558,70,76,2.945087092173151,4.492255162008667
1559,66,76,2.7767964011918282,4.492255162008667
1560,67,81,2.818869073937159,4.787798264772396
1561,77,78,3.239595801390466,4.610472403114159
1562,75,78,3.1554504558998047,4.610472403114159
1563,15,28,0.631090091179961,1.6550413754768774
1564,48,47,2.019488291775875,2.7781051659790443
1565,15,17,0.631090091179961,1.0048465493966756
1566,54,63,2.2719243282478594,3.7238430948229744
1567,73,65,3.0713051104091433,3.8420603359284655
1568,72,76,3.0292324376638122,4.492255162008667
1569,65,80,2.734723728446497,4.72868964421965
1570,22,73,0.925598800397276,4.31492930035043
1571,59,61,2.482287691974513,3.6056258537174832
1572,26,38,1.093889491378599,2.2461275810043335
1573,71,76,2.9871597649184816,4.492255162008667
1574,17,45,0.7152354366706224,2.659887924873553
1575,10,36,0.4207267274533073,2.1279103398988424
1576,53,59,2.2298516555025287,3.4874086126119916
1577,66,77,2.7767964011918282,4.551363782561413
1578,29,51,1.220107509614591,3.0145396481900266
1579,69,81,2.9030144194278202,4.787798264772396
1580,77,72,3.239595801390466,4.255820679797685
1581,22,67,0.925598800397276,3.9602775770339567
1582,68,69,2.8609417466824896,4.078494818139448
1583,16,40,0.6731627639252916,2.364344822109825
1584,74,74,3.113377783154474,4.374037920903176
1585,74,81,3.113377783154474,4.787798264772396
1586,13,42,0.5469447456892995,2.4825620632153163
1587,75,68,3.1554504558998047,4.0193861975867025
1588,76,75,3.1975231286451353,4.433146541455922
1589,30,75,1.262180182359922,4.433146541455922
1590,74,67,3.113377783154474,3.9602775770339567
1591,71,67,2.9871597649184816,3.9602775770339567
1592,68,80,2.8609417466824896,4.72868964421965
1593,74,82,3.113377783154474,4.846906885325141
1594,54,59,2.2719243282478594,3.4874086126119916
1595,77,70,3.239595801390466,4.137603438692194
1596,53,70,2.2298516555025287,4.137603438692194
1597,30,39,1.262180182359922,2.3052362015570793
1598,34,48,1.4304708733412448,2.83721378653179
1599,69,84,2.9030144194278202,4.9651241264306325
1600,69,75,2.9030144194278202,4.433146541455922
1601,16,88,0.6731627639252916,5.201558608641615
1602,75,84,3.1554504558998047,4.9651241264306325
1603,76,78,3.1975231286451353,4.610472403114159
1604,73,66,3.0713051104091433,3.9011689564812113
1605,20,28,0.8414534549066146,1.6550413754768774
1606,58,68,2.440215019229182,4.0193861975867025
1607,76,72,3.1975231286451353,4.255820679797685
1608,76,75,3.1975231286451353,4.433146541455922
1609,58,62,2.440215019229182,3.6647344742702286
1610,12,33,0.5048720729439687,1.9505844782406057
1611,21,32,0.8835261276519453,1.8914758576878599
1612,74,76,3.113377783154474,4.492255162008667
1613,46,36,1.9353429462852134,2.1279103398988424
1614,44,70,1.851197600794552,4.137603438692194
1615,75,76,3.1554504558998047,4.492255162008667
1616,9,26,0.37865405470797653,1.5368241343713862
1617,23,76,0.9676714731426067,4.492255162008667
1618,71,76,2.9871597649184816,4.492255162008667
1619,75,71,3.1554504558998047,4.196712059244939
1620,55,60,2.31399700099319,3.5465172331647374
1621,15,57,0.631090091179961,3.3691913715065005
1622,20,72,0.8414534549066146,4.255820679797685
1623,69,74,2.9030144194278202,4.374037920903176
1624,59,67,2.482287691974513,3.9602775770339567
1625,41,82,1.7249795825585599,4.846906885325141
1626,42,57,1.7670522553038905,3.3691913715065005
1627,14,63,0.5890174184346302,3.7238430948229744
1628,37,53,1.556688891577237,3.132756889295518
1629,16,49,0.6731627639252916,2.8963224070845355
1630,64,72,2.6926510557011665,4.255820679797685
1631,77,67,3.239595801390466,3.9602775770339567
1632,36,67,1.5146162188319061,3.9602775770339567
1633,73,74,3.0713051104091433,4.374037920903176
1634,42,39,1.7670522553038905,2.3052362015570793
1635,73,64,3.0713051104091433,3.7829517153757197
1636,26,55,1.093889491378599,3.2509741304010094
1637,76,75,3.1975231286451353,4.433146541455922
1638,17,31,0.7152354366706224,1.8323672371351143
1639,74,61,3.113377783154474,3.6056258537174832
1640,72,88,3.0292324376638122,5.201558608641615
1641,75,69,3.1554504558998047,4.078494818139448
1642,70,68,2.945087092173151,4.0193861975867025
1643,28,71,1.1780348368692604,4.196712059244939
1644,77,81,3.239595801390466,4.787798264772396
1645,75,77,3.1554504558998047,4.551363782561413
1646,77,71,3.239595801390466,4.196712059244939
1647,75,88,3.1554504558998047,5.201558608641615
1648,74,73,3.113377783154474,4.31492930035043
1649,61,86,2.5664330374651745,5.083341367536123
1650,73,87,3.0713051104091433,5.142449988088869
1651,39,45,1.6408342370678983,2.659887924873553
1652,74,82,3.113377783154474,4.846906885325141
1653,72,78,3.0292324376638122,4.610472403114159
1654,71,88,2.9871597649184816,5.201558608641615
1655,63,72,2.650578382955836,4.255820679797685
1656,80,75,3.3658138196264584,4.433146541455922
1657,59,80,2.482287691974513,4.72868964421965
1658,54,50,2.2719243282478594,2.9554310276372813
1659,11,40,0.462799400198638,2.364344822109825
1660,66,74,2.7767964011918282,4.374037920903176
1661,74,85,3.113377783154474,5.024232746983378
1662,72,80,3.0292324376638122,4.72868964421965
1663,25,53,1.0518168186332681,3.132756889295518
1664,65,67,2.734723728446497,3.9602775770339567
1665,76,88,3.1975231286451353,5.201558608641615
1666,36,60,1.5146162188319061,3.5465172331647374
1667,40,68,1.6829069098132292,4.0193861975867025
1668,22,48,0.925598800397276,2.83721378653179
1669,23,70,0.9676714731426067,4.137603438692194
1670,19,23,0.7993807821612838,1.3594982727131493
1671,72,72,3.0292324376638122,4.255820679797685
1672,75,86,3.1554504558998047,5.083341367536123
1673,78,76,3.2816684741357967,4.492255162008667
1674,32,31,1.3463255278505832,1.8323672371351143
1675,58,66,2.440215019229182,3.9011689564812113
1676,76,60,3.1975231286451353,3.5465172331647374
1677,66,71,2.7767964011918282,4.196712059244939
1678,22,59,0.925598800397276,3.4874086126119916
1679,72,87,3.0292324376638122,5.142449988088869
1680,23,65,0.9676714731426067,3.8420603359284655
1681,78,72,3.2816684741357967,4.255820679797685
1682,74,68,3.113377783154474,4.0193861975867025
1683,79,77,3.3237411468811273,4.551363782561413
1684,76,85,3.1975231286451353,5.024232746983378
1685,76,78,3.1975231286451353,4.610472403114159
1686,76,70,3.1975231286451353,4.137603438692194
1687,23,78,0.9676714731426067,4.610472403114159
1688,73,72,3.0713051104091433,4.255820679797685
1689,69,50,2.9030144194278202,2.9554310276372813
1690,30,34,1.262180182359922,2.0096930987933512
1691,69,61,2.9030144194278202,3.6056258537174832
1692,81,88,3.407886492371789,5.201558608641615
1693,44,43,1.851197600794552,2.5416706837680616
1694,70,70,2.945087092173151,4.137603438692194
1695,63,58,2.650578382955836,3.4282999920592463
1696,24,68,1.0097441458879375,4.0193861975867025
1697,21,46,0.8835261276519453,2.7189965454262985
1698,75,77,3.1554504558998047,4.551363782561413
1699,72,62,3.0292324376638122,3.6647344742702286
1700,74,73,3.113377783154474,4.31492930035043
1701,69,60,2.9030144194278202,3.5465172331647374
1702,75,73,3.1554504558998047,4.31492930035043
1703,78,80,3.2816684741357967,4.72868964421965
1704,24,44,1.0097441458879375,2.6007793043208074
1705,34,74,1.4304708733412448,4.374037920903176
1706,75,82,3.1554504558998047,4.846906885325141
1707,70,76,2.945087092173151,4.492255162008667
1708,72,76,3.0292324376638122,4.492255162008667
1709,63,69,2.650578382955836,4.078494818139448
1710,25,79,1.0518168186332681,4.669581023666904
1711,72,93,3.0292324376638122,5.497101711405343
1712,74,81,3.113377783154474,4.787798264772396
1713,70,74,2.945087092173151,4.374037920903176
1714,76,82,3.1975231286451353,4.846906885325141
1715,28,74,1.1780348368692604,4.374037920903176
1716,60,70,2.524360364719844,4.137603438692194
1717,75,74,3.1554504558998047,4.374037920903176
1718,22,72,0.925598800397276,4.255820679797685
1719,68,82,2.8609417466824896,4.846906885325141
1720,30,41,1.262180182359922,2.4234534426625705
1721,24,33,1.0097441458879375,1.9505844782406057
1722,28,80,1.1780348368692604,4.72868964421965
1723,74,81,3.113377783154474,4.787798264772396
1724,77,60,3.239595801390466,3.5465172331647374
1725,22,35,0.925598800397276,2.068801719346097
1726,77,67,3.239595801390466,3.9602775770339567
1727,21,33,0.8835261276519453,1.9505844782406057
1728,18,51,0.7573081094159531,3.0145396481900266
1729,22,36,0.925598800397276,2.1279103398988424
1730,12,77,0.5048720729439687,4.551363782561413
1731,73,62,3.0713051104091433,3.6647344742702286
1732,19,72,0.7993807821612838,4.255820679797685
1733,38,63,1.5987615643225677,3.7238430948229744
1734,15,82,0.631090091179961,4.846906885325141
1735,11,19,0.462799400198638,1.1230637905021668
1736,74,73,3.113377783154474,4.31492930035043
1737,68,83,2.8609417466824896,4.906015505877887
1738,19,43,0.7993807821612838,2.5416706837680616
1739,14,41,0.5890174184346302,2.4234534426625705
1740,74,81,3.113377783154474,4.787798264772396
1741,15,22,0.631090091179961,1.3003896521604037
1742,32,44,1.3463255278505832,2.6007793043208074
1743,73,76,3.0713051104091433,4.492255162008667
1744,13,46,0.5469447456892995,2.7189965454262985
1745,74,82,3.113377783154474,4.846906885325141
