,red,blue,green,scaled_red,scaled_blue,scaled_green
1328,34,27,11,0.4567508107577642,0.32352200009103055,0.15432862636318798
1329,14,11,3,0.18807386325319703,0.13180525929634576,0.04208962537177854
1330,6,5,4,0.08060308425137015,0.05991148149833899,0.056119500495704716
1331,6,5,8,0.08060308425137015,0.05991148149833899,0.11223900099140943
1332,3,5,9,0.040301542125685076,0.05991148149833899,0.1262688761153356
1333,0,7,11,0.0,0.08387607409767459,0.15432862636318798
1334,4,6,10,0.05373538950091344,0.07189377779800679,0.14029875123926178
1335,15,0,0,0.2015077106284254,0.0,0.0
1336,105,49,44,1.4105539743989777,0.5871325186837221,0.6173145054527519
1337,195,92,86,2.61960023816953,1.1023712595694375,1.2065692606576515
1338,216,78,71,2.9017110330493256,0.9346191113740883,0.9961211337987587
1339,229,73,68,3.0763510489272945,0.8747076298757492,0.9540315084269801
1340,214,70,70,2.8748433382988687,0.8387607409767458,0.9820912586748325
1341,219,66,67,2.942012575175011,0.7908315557780746,0.940001633303054
1342,219,68,66,2.942012575175011,0.8147961483774102,0.9259717581791278
1343,212,72,67,2.8479756435484123,0.8627253335760814,0.940001633303054
1344,212,75,69,2.8479756435484123,0.8986722224750848,0.9680613835509063
1345,222,69,66,2.982314117300696,0.8267784446770781,0.9259717581791278
1346,226,65,68,3.0360495068016093,0.7788492594784069,0.9540315084269801
1347,203,77,79,2.727071017171357,0.9226368150744204,1.1083601347901681
1348,140,72,70,1.8807386325319704,0.8627253335760814,0.9820912586748325
1349,30,0,0,0.4030154212568508,0.0,0.0
1350,0,11,2,0.0,0.13180525929634576,0.028059750247852358
1351,38,88,74,0.5104862002586776,1.054442074370766,1.0382107591705372
1352,122,218,194,1.63892937977786,2.61214059332758,2.7217957740416785
1353,94,230,194,1.2627816532714657,2.7559281489235934,2.7217957740416785
1354,93,250,206,1.2493478058962375,2.9955740749169495,2.890154275528793
1355,86,249,202,1.155310874269639,2.9835917786172814,2.8340347750330883
1356,78,238,195,1.047840095267812,2.8517865193209357,2.735825649165605
1357,70,220,182,0.9403693162659852,2.6361051859269153,2.5534372725545644
1358,116,240,209,1.5583262955264896,2.8757511119202714,2.932243900900571
1359,76,164,142,1.0209724005173553,1.9650965931455189,1.9922422675975173
1360,0,25,11,0.0,0.29955740749169496,0.15432862636318798
1361,0,41,38,0.0,0.4912741482863797,0.5331352547091948
1362,118,175,174,1.5851939902769463,2.0969018524418646,2.441198271563155
1363,102,198,189,1.3702524322732927,2.372494667334224,2.6516463984220477
1364,69,207,183,0.9269354688907568,2.480335334031234,2.5674671476784905
1365,85,251,215,1.1418770268944105,3.007556371216617,3.0164231516441284
1366,83,213,167,1.1150093321439538,2.552229111829241,2.3429891456956717
1367,79,189,151,1.0612739426430404,2.2646540006372136,2.118511143712853
1368,117,195,171,1.571760142901718,2.3365477784352207,2.3991086461913764
1369,0,44,35,0.0,0.527221037185383,0.49104562933741625
1370,44,79,78,0.5910892845100478,0.946601407673756,1.0943302596662419
1371,121,145,145,1.6254955324026314,1.7374329634518306,2.0343318929692957
1372,63,79,72,0.8463323846393866,0.946601407673756,1.0101510089226848
1373,3,11,0,0.040301542125685076,0.13180525929634576,0.0
1374,12,15,1,0.1612061685027403,0.17973444449501697,0.014029875123926179
1375,1,4,0,0.01343384737522836,0.04792918519867119,0.0
1376,0,0,2,0.0,0.0,0.028059750247852358
1377,0,2,4,0.0,0.023964592599335595,0.056119500495704716
1378,25,47,43,0.33584618438070896,0.5631679260843865,0.6032846303288257
1379,118,163,143,1.5851939902769463,1.953114296845851,2.0062721427214436
1380,15,85,54,0.2015077106284254,1.0184951854717628,0.7576132566920136
1381,92,181,141,1.235913958521009,2.168795630239871,1.9782123924735913
1382,41,126,82,0.5507877423843627,1.5097693337581426,1.1504497601619466
1383,84,190,142,1.1284431795191823,2.2766362969368816,1.9922422675975173
1384,99,238,184,1.3299508901476076,2.8517865193209357,2.581497022802417
1385,89,250,196,1.195612416395324,2.9955740749169495,2.749855524289531
1386,83,251,201,1.1150093321439538,3.007556371216617,2.820004899909162
1387,88,252,206,1.1821785690200957,3.019538667516285,2.890154275528793
1388,88,249,205,1.1821785690200957,2.9835917786172814,2.8761244004048665
1389,83,247,201,1.1150093321439538,2.959627186017946,2.820004899909162
1390,74,249,198,0.9941047057668986,2.9835917786172814,2.777915274537383
1391,77,251,203,1.0344062478925837,3.007556371216617,2.8480646501570144
1392,88,238,200,1.1821785690200957,2.8517865193209357,2.8059750247852357
1393,92,197,172,1.235913958521009,2.3605123710345564,2.413138521315303
1394,0,19,8,0.0,0.22766362969368817,0.11223900099140943
1395,21,0,0,0.28211079487979557,0.0,0.0
1396,109,33,33,1.464289363899891,0.3954157778890373,0.4629858790895639
1397,188,83,84,2.5255633065429315,0.9945305928724272,1.1785095104097991
1398,220,82,63,2.955446422550239,0.9825482965727594,0.8838821328073493
1399,219,77,65,2.942012575175011,0.9226368150744204,0.9119418830552016
1400,220,69,65,2.955446422550239,0.8267784446770781,0.9119418830552016
1401,220,68,66,2.955446422550239,0.8147961483774102,0.9259717581791278
1402,214,71,68,2.8748433382988687,0.8507430372764136,0.9540315084269801
1403,205,71,73,2.7539387119218137,0.8507430372764136,1.0241808840466111
1404,203,68,74,2.727071017171357,0.8147961483774102,1.0382107591705372
1405,210,64,71,2.8211079487979553,0.766866963178739,0.9961211337987587
1406,186,49,52,2.498695611792475,0.5871325186837221,0.7295535064441613
1407,149,55,58,2.0016432589090254,0.6590262964817288,0.8137327571877183
1408,91,48,54,1.2224801111457806,0.5751502223840543,0.7576132566920136
1409,17,0,0,0.2283754053788821,0.0,0.0
1410,39,3,0,0.523920047633906,0.035946888899003396,0.0
1411,120,74,47,1.6120616850274032,0.886689926175417,0.6594041308245304
1412,104,77,43,1.3971201270237494,0.9226368150744204,0.6032846303288257
1413,91,91,55,1.2224801111457806,1.0903889632697696,0.7716431318159398
1414,122,94,73,1.63892937977786,1.126335852168773,1.0241808840466111
1415,114,90,69,1.531458600776033,1.0784066669701018,0.9680613835509063
1416,103,87,63,1.383686279648521,1.0424597780710985,0.8838821328073493
1417,83,74,51,1.1150093321439538,0.886689926175417,0.7155236313202351
1418,51,49,30,0.6851262161366464,0.5871325186837221,0.4208962537177854
1419,20,23,9,0.26867694750456717,0.2755928148923594,0.1262688761153356
1420,1,7,2,0.01343384737522836,0.08387607409767459,0.028059750247852358
1421,0,6,5,0.0,0.07189377779800679,0.07014937561963089
1422,0,14,14,0.0,0.16775214819534917,0.1964182517349665
1423,0,9,7,0.0,0.10784066669701017,0.09820912586748325
1424,2,15,9,0.02686769475045672,0.17973444449501697,0.1262688761153356
1425,13,5,0,0.17464001587796868,0.05991148149833899,0.0
1426,93,47,30,1.2493478058962375,0.5631679260843865,0.4208962537177854
1427,178,89,71,2.391224832790648,1.066424370670434,0.9961211337987587
1428,208,79,61,2.794240254047499,0.946601407673756,0.8558223825594969
1429,220,69,52,2.955446422550239,0.8267784446770781,0.7295535064441613
1430,213,69,71,2.8614094909236405,0.8267784446770781,0.9961211337987587
1431,217,66,67,2.915144880424554,0.7908315557780746,0.940001633303054
1432,219,68,66,2.942012575175011,0.8147961483774102,0.9259717581791278
1433,211,72,68,2.834541796173184,0.8627253335760814,0.9540315084269801
1434,210,73,70,2.8211079487979553,0.8747076298757492,0.9820912586748325
1435,221,67,67,2.9688802699254673,0.8028138520777425,0.940001633303054
1436,223,65,70,2.995747964675924,0.7788492594784069,0.9820912586748325
1437,200,77,81,2.6867694750456717,0.9226368150744204,1.1364198850380205
1438,137,70,72,1.8404370904062852,0.8387607409767458,1.0101510089226848
1439,27,0,0,0.3627138791311657,0.0,0.0
1440,0,4,7,0.0,0.04792918519867119,0.09820912586748325
1441,14,75,74,0.18807386325319703,0.8986722224750848,1.0382107591705372
1442,101,213,197,1.3568185848980643,2.552229111829241,2.763885399413457
1443,89,236,197,1.195612416395324,2.8278219267216,2.763885399413457
1444,86,252,197,1.155310874269639,3.019538667516285,2.763885399413457
1445,81,255,205,1.0881416373934971,3.0554855564152885,2.8761244004048665
1446,68,234,201,0.9135016215155284,2.803857334122265,2.820004899909162
1447,89,219,200,1.195612416395324,2.6241228896272477,2.8059750247852357
1448,121,193,179,1.6254955324026314,2.312583185835885,2.511347647182786
1449,37,62,51,0.4970523528834493,0.7429023705794034,0.7155236313202351
1450,0,9,2,0.0,0.10784066669701017,0.028059750247852358
1451,81,100,94,1.0881416373934971,1.1982296299667798,1.3188082616490608
1452,141,180,169,1.8941724799071986,2.1568133339402036,2.3710488959435243
1453,14,81,67,0.18807386325319703,0.9705660002730916,0.940001633303054
1454,73,176,162,0.9806708583916702,2.108884148741532,2.272839770076041
1455,89,220,212,1.195612416395324,2.6361051859269153,2.97433352627235
1456,83,196,190,1.1150093321439538,2.3485300747348883,2.665676273545974
1457,113,209,200,1.5180247534008047,2.5042999266305697,2.8059750247852357
1458,59,139,129,0.7925969951384731,1.665539185653824,1.809853890986477
1459,0,69,63,0.0,0.8267784446770781,0.8838821328073493
1460,120,178,175,1.6120616850274032,2.132848741340868,2.455228146687081
1461,72,102,97,0.9672370110164419,1.2221942225661153,1.3608978870208392
1462,13,17,7,0.17464001587796868,0.20369903709435255,0.09820912586748325
1463,18,18,11,0.24180925275411047,0.21568133339402035,0.15432862636318798
1464,0,11,14,0.0,0.13180525929634576,0.1964182517349665
1465,0,2,9,0.0,0.023964592599335595,0.1262688761153356
1466,51,63,63,0.6851262161366464,0.7548846668790713,0.8838821328073493
1467,119,117,107,1.5986278376521748,1.4019286670611324,1.5011966382601012
1468,10,9,0,0.13433847375228358,0.10784066669701017,0.0
1469,71,83,71,0.9538031636412135,0.9945305928724272,0.9961211337987587
1470,12,37,29,0.1612061685027403,0.4433449630877085,0.40686637859385916
1471,92,123,115,1.235913958521009,1.473822444859139,1.6134356392515106
1472,73,145,107,0.9806708583916702,1.7374329634518306,1.5011966382601012
1473,55,147,107,0.7388616056375598,1.7613975560511663,1.5011966382601012
1474,104,230,185,1.3971201270237494,2.7559281489235934,2.595526897926343
1475,93,254,203,1.2493478058962375,3.0435032601156204,2.8480646501570144
1476,76,255,202,1.0209724005173553,3.0554855564152885,2.8340347750330883
1477,71,253,198,0.9538031636412135,3.031520963815953,2.777915274537383
1478,77,248,202,1.0344062478925837,2.971609482317614,2.8340347750330883
1479,80,243,208,1.0747077900182687,2.9116980008192748,2.918214025776645
1480,72,234,202,0.9672370110164419,2.803857334122265,2.8340347750330883
1481,85,237,202,1.1418770268944105,2.839804223021268,2.8340347750330883
1482,104,226,195,1.3971201270237494,2.7079989637249224,2.735825649165605
1483,106,183,168,1.4239878217742061,2.192760222839207,2.3570190208195982
1484,0,2,10,0.0,0.023964592599335595,0.14029875123926178
1485,12,0,0,0.1612061685027403,0.0,0.0
1486,108,29,35,1.4508555165246628,0.34748659269036614,0.49104562933741625
1487,196,88,79,2.6330340855447583,1.054442074370766,1.1083601347901681
1488,216,70,70,2.9017110330493256,0.8387607409767458,0.9820912586748325
1489,218,73,69,2.928578727799782,0.8747076298757492,0.9680613835509063
1490,221,73,64,2.9688802699254673,0.8747076298757492,0.8979120079312755
1491,227,75,61,3.0494833541768376,0.8986722224750848,0.8558223825594969
1492,227,73,61,3.0494833541768376,0.8747076298757492,0.8558223825594969
1493,221,71,64,2.9688802699254673,0.8507430372764136,0.8979120079312755
1494,216,73,70,2.9017110330493256,0.8747076298757492,0.9820912586748325
1495,211,75,72,2.834541796173184,0.8986722224750848,1.0101510089226848
1496,180,64,59,2.4180925275411047,0.766866963178739,0.8277626323116446
1497,138,62,59,1.8538709377815137,0.7429023705794034,0.8277626323116446
1498,75,44,47,1.007538553142127,0.527221037185383,0.6594041308245304
1499,1,0,0,0.01343384737522836,0.0,0.0
1500,10,0,0,0.13433847375228358,0.0,0.0
1501,112,76,64,1.5045909060255762,0.9106545187747527,0.8979120079312755
1502,182,123,108,2.444960222291561,1.473822444859139,1.5152265133840273
1503,157,88,73,2.1091140379108526,1.054442074370766,1.0241808840466111
1504,78,79,59,1.047840095267812,0.946601407673756,0.8277626323116446
1505,39,41,27,0.523920047633906,0.4912741482863797,0.3788066283460068
1506,21,29,18,0.28211079487979557,0.34748659269036614,0.2525377522306712
1507,18,35,20,0.24180925275411047,0.4193803704883729,0.28059750247852355
1508,19,42,21,0.2552431001293388,0.5032564445860475,0.2946273776024498
1509,14,41,22,0.18807386325319703,0.4912741482863797,0.30865725272637595
1510,3,28,22,0.040301542125685076,0.33550429639069834,0.30865725272637595
1511,7,28,32,0.09403693162659851,0.33550429639069834,0.44895600396563773
1512,0,5,10,0.0,0.05991148149833899,0.14029875123926178
1513,0,11,6,0.0,0.13180525929634576,0.08417925074355707
1514,5,16,3,0.06716923687614179,0.19171674079468476,0.04208962537177854
1515,11,4,0,0.14777232112751196,0.04792918519867119,0.0
1516,57,16,15,0.7657293003880165,0.19171674079468476,0.2104481268588927
1517,166,79,80,2.2300186642879076,0.946601407673756,1.1223900099140942
1518,213,81,74,2.8614094909236405,0.9705660002730916,1.0382107591705372
1519,241,82,64,3.2375572174300347,0.9825482965727594,0.8979120079312755
1520,215,71,71,2.8882771856740974,0.8507430372764136,0.9961211337987587
1521,221,68,69,2.9688802699254673,0.8147961483774102,0.9680613835509063
1522,220,68,66,2.955446422550239,0.8147961483774102,0.9259717581791278
1523,213,75,68,2.8614094909236405,0.8986722224750848,0.9540315084269801
1524,213,75,68,2.8614094909236405,0.8986722224750848,0.9540315084269801
1525,223,68,64,2.995747964675924,0.8147961483774102,0.8979120079312755
1526,226,66,66,3.0360495068016093,0.7908315557780746,0.9259717581791278
1527,204,75,76,2.7405048645465855,0.8986722224750848,1.0662705094183895
1528,143,72,68,1.9210401746576553,0.8627253335760814,0.9540315084269801
1529,33,0,0,0.44331696338253584,0.0,0.0
1530,0,7,10,0.0,0.08387607409767459,0.14029875123926178
1531,18,78,76,0.24180925275411047,0.9346191113740883,1.0662705094183895
1532,107,218,200,1.4374216691494344,2.61214059332758,2.8059750247852357
1533,91,238,199,1.2224801111457806,2.8517865193209357,2.7919451496613097
1534,85,251,196,1.1418770268944105,3.007556371216617,2.749855524289531
1535,76,249,201,1.0209724005173553,2.9835917786172814,2.820004899909162
1536,67,230,195,0.9000677741403,2.7559281489235934,2.735825649165605
1537,98,225,203,1.3165170427723791,2.6960166674252544,2.8480646501570144
1538,89,160,145,1.195612416395324,1.9171674079468477,2.0343318929692957
1539,0,18,8,0.0,0.21568133339402035,0.11223900099140943
1540,0,11,5,0.0,0.13180525929634576,0.07014937561963089
1541,95,114,108,1.2762155006466942,1.3659817781621288,1.5152265133840273
1542,95,131,122,1.2762155006466942,1.5696808152564814,1.7116447651189939
1543,0,31,15,0.0,0.3714511852897017,0.2104481268588927
1544,100,196,182,1.3433847375228358,2.3485300747348883,2.5534372725545644
1545,99,221,210,1.3299508901476076,2.6480874822265834,2.9462737760244977
1546,97,196,173,1.303083195397151,2.3485300747348883,2.427168396439229
1547,58,153,135,0.7791631477632448,1.833291333849173,1.8940331417300342
1548,55,139,127,0.7388616056375598,1.665539185653824,1.7817941407386246
1549,86,153,145,1.155310874269639,1.833291333849173,2.0343318929692957
1550,101,142,136,1.3568185848980643,1.7014860745528273,1.9080630168539603
1551,0,11,2,0.0,0.13180525929634576,0.028059750247852358
1552,12,16,9,0.1612061685027403,0.19171674079468476,0.1262688761153356
1553,1,4,0,0.01343384737522836,0.04792918519867119,0.0
1554,0,8,5,0.0,0.09585837039734238,0.07014937561963089
1555,0,5,5,0.0,0.05991148149833899,0.07014937561963089
1556,23,41,38,0.30897848963025226,0.4912741482863797,0.5331352547091948
1557,113,123,116,1.5180247534008047,1.473822444859139,1.6274655143754366
1558,77,80,66,1.0344062478925837,0.9585837039734239,0.9259717581791278
1559,11,13,0,0.14777232112751196,0.15576985189568138,0.0
1560,0,9,0,0.0,0.10784066669701017,0.0
1561,31,45,40,0.41644926863207915,0.5392033334850509,0.5611950049570471
1562,84,143,110,1.1284431795191823,1.7134683708524951,1.5432862636318796
1563,41,119,84,0.5507877423843627,1.4258932596604679,1.1785095104097991
1564,95,207,167,1.2762155006466942,2.480335334031234,2.3429891456956717
1565,99,249,201,1.3299508901476076,2.9835917786172814,2.820004899909162
1566,73,247,194,0.9806708583916702,2.959627186017946,2.7217957740416785
1567,72,248,196,0.9672370110164419,2.971609482317614,2.749855524289531
1568,79,246,202,1.0612739426430404,2.947644889718278,2.8340347750330883
1569,89,249,213,1.195612416395324,2.9835917786172814,2.988363401396276
1570,74,234,201,0.9941047057668986,2.803857334122265,2.820004899909162
1571,85,238,201,1.1418770268944105,2.8517865193209357,2.820004899909162
1572,102,229,195,1.3702524322732927,2.7439458526239258,2.735825649165605
1573,103,186,168,1.383686279648521,2.2287071117382102,2.3570190208195982
1574,0,5,11,0.0,0.05991148149833899,0.15432862636318798
1575,11,0,0,0.14777232112751196,0.0,0.0
1576,105,33,35,1.4105539743989777,0.3954157778890373,0.49104562933741625
1577,194,92,79,2.606166390794302,1.1023712595694375,1.1083601347901681
1578,214,70,72,2.8748433382988687,0.8387607409767458,1.0101510089226848
1579,216,73,70,2.9017110330493256,0.8747076298757492,0.9820912586748325
1580,221,73,64,2.9688802699254673,0.8747076298757492,0.8979120079312755
1581,227,75,61,3.0494833541768376,0.8986722224750848,0.8558223825594969
1582,226,73,62,3.0360495068016093,0.8747076298757492,0.8698522576834231
1583,217,71,66,2.915144880424554,0.8507430372764136,0.9259717581791278
1584,209,73,73,2.807674101422727,0.8747076298757492,1.0241808840466111
1585,205,75,75,2.7539387119218137,0.8986722224750848,1.0522406342944635
1586,176,64,61,2.3643571380401913,0.766866963178739,0.8558223825594969
1587,136,60,57,1.8270032430310568,0.7189377779800679,0.7997028820637921
1588,66,33,35,0.8866339267650717,0.3954157778890373,0.49104562933741625
1589,10,3,6,0.13433847375228358,0.035946888899003396,0.08417925074355707
1590,12,2,0,0.1612061685027403,0.023964592599335595,0.0
1591,99,68,59,1.3299508901476076,0.8147961483774102,0.8277626323116446
1592,152,102,92,2.0419448010347105,1.2221942225661153,1.2907485114012085
1593,73,15,6,0.9806708583916702,0.17973444449501697,0.08417925074355707
1594,14,15,0,0.18807386325319703,0.17973444449501697,0.0
1595,22,25,11,0.2955446422550239,0.29955740749169496,0.15432862636318798
1596,23,31,17,0.30897848963025226,0.3714511852897017,0.23850787710674504
1597,17,30,13,0.2283754053788821,0.35946888899003393,0.18238837661104032
1598,22,41,18,0.2955446422550239,0.4912741482863797,0.2525377522306712
1599,23,44,24,0.30897848963025226,0.527221037185383,0.3367170029742283
1600,12,33,25,0.1612061685027403,0.3954157778890373,0.35074687809815447
1601,11,29,31,0.14777232112751196,0.34748659269036614,0.43492612884171156
1602,0,9,11,0.0,0.10784066669701017,0.15432862636318798
1603,0,11,6,0.0,0.13180525929634576,0.08417925074355707
1604,5,15,1,0.06716923687614179,0.17973444449501697,0.014029875123926179
1605,14,4,0,0.18807386325319703,0.04792918519867119,0.0
1606,54,11,8,0.7254277582623314,0.13180525929634576,0.11223900099140943
1607,163,74,75,2.1897171221622225,0.886689926175417,1.0522406342944635
1608,204,74,67,2.7405048645465855,0.886689926175417,0.940001633303054
1609,224,69,53,3.0091818120511524,0.8267784446770781,0.7435833815680875
1610,215,71,71,2.8882771856740974,0.8507430372764136,0.9961211337987587
1611,221,68,69,2.9688802699254673,0.8147961483774102,0.9680613835509063
1612,220,68,66,2.955446422550239,0.8147961483774102,0.9259717581791278
1613,213,75,68,2.8614094909236405,0.8986722224750848,0.9540315084269801
1614,213,75,68,2.8614094909236405,0.8986722224750848,0.9540315084269801
1615,223,68,64,2.995747964675924,0.8147961483774102,0.8979120079312755
1616,226,66,66,3.0360495068016093,0.7908315557780746,0.9259717581791278
1617,204,75,76,2.7405048645465855,0.8986722224750848,1.0662705094183895
1618,143,72,68,1.9210401746576553,0.8627253335760814,0.9540315084269801
1619,33,0,0,0.44331696338253584,0.0,0.0
1620,0,7,12,0.0,0.08387607409767459,0.16835850148711415
1621,20,77,73,0.26867694750456717,0.9226368150744204,1.0241808840466111
1622,111,220,197,1.491157058650348,2.6361051859269153,2.763885399413457
1623,93,241,199,1.2493478058962375,2.887733408219939,2.7919451496613097
1624,86,250,197,1.155310874269639,2.9955740749169495,2.763885399413457
1625,77,245,198,1.0344062478925837,2.9356625934186105,2.777915274537383
1626,77,232,197,1.0344062478925837,2.779892741522929,2.763885399413457
1627,107,228,203,1.4374216691494344,2.7319635563242577,2.8480646501570144
1628,46,117,99,0.6179569792605045,1.4019286670611324,1.3889576372686916
1629,0,22,10,0.0,0.2636105185926915,0.14029875123926178
1630,24,35,32,0.3224123370054806,0.4193803704883729,0.44895600396563773
1631,77,94,91,1.0344062478925837,1.126335852168773,1.2767186362772822
1632,32,65,54,0.4298831160073075,0.7788492594784069,0.7576132566920136
1633,0,43,25,0.0,0.5152387408857153,0.35074687809815447
1634,85,167,151,1.1418770268944105,2.001043482044522,2.118511143712853
1635,121,222,211,1.6254955324026314,2.660069778526251,2.9603036511484238
1636,74,156,116,0.9941047057668986,1.8692382227481765,1.6274655143754366
1637,74,160,131,0.9941047057668986,1.9171674079468477,1.8379136412343293
1638,107,187,168,1.4374216691494344,2.2406894080378783,2.3570190208195982
1639,75,131,117,1.007538553142127,1.5696808152564814,1.641495389499363
1640,39,65,51,0.523920047633906,0.7788492594784069,0.7155236313202351
1641,6,15,4,0.08060308425137015,0.17973444449501697,0.056119500495704716
1642,38,46,41,0.5104862002586776,0.5511856297847187,0.5752248800809733
1643,38,49,48,0.5104862002586776,0.5871325186837221,0.6734340059484566
1644,22,37,36,0.2955446422550239,0.4433449630877085,0.5050755044613424
1645,6,26,24,0.08060308425137015,0.31153970379136275,0.3367170029742283
1646,0,13,10,0.0,0.15576985189568138,0.14029875123926178
1647,46,66,61,0.6179569792605045,0.7908315557780746,0.8558223825594969
1648,88,94,85,1.1821785690200957,1.126335852168773,1.1925393855337252
1649,12,7,0,0.1612061685027403,0.08387607409767459,0.0
1650,23,21,13,0.30897848963025226,0.25162822229302373,0.18238837661104032
1651,1,6,5,0.01343384737522836,0.07189377779800679,0.07014937561963089
1652,55,93,70,0.7388616056375598,1.1143535558691051,0.9820912586748325
1653,78,132,105,1.047840095267812,1.5816631115561492,1.4731368880122488
1654,80,168,134,1.0747077900182687,2.01302577834419,1.880003266606108
1655,104,235,193,1.3971201270237494,2.8158396304219324,2.7077658989177524
1656,89,249,201,1.195612416395324,2.9835917786172814,2.820004899909162
1657,77,245,195,1.0344062478925837,2.9356625934186105,2.735825649165605
1658,85,246,204,1.1418770268944105,2.947644889718278,2.8620945252809404
1659,83,240,203,1.1150093321439538,2.8757511119202714,2.8480646501570144
1660,76,236,200,1.0209724005173553,2.8278219267216,2.8059750247852357
1661,85,242,201,1.1418770268944105,2.899715704519607,2.820004899909162
1662,101,233,195,1.3568185848980643,2.7918750378225967,2.735825649165605
1663,101,192,169,1.3568185848980643,2.3006008895362173,2.3710488959435243
1664,0,12,11,0.0,0.14378755559601358,0.15432862636318798
1665,8,0,0,0.10747077900182687,0.0,0.0
1666,102,40,36,1.3702524322732927,0.4792918519867119,0.5050755044613424
1667,191,99,80,2.5658648486686166,1.186247333667112,1.1223900099140942
1668,214,70,72,2.8748433382988687,0.8387607409767458,1.0101510089226848
1669,216,73,70,2.9017110330493256,0.8747076298757492,0.9820912586748325
1670,221,73,64,2.9688802699254673,0.8747076298757492,0.8979120079312755
1671,227,75,61,3.0494833541768376,0.8986722224750848,0.8558223825594969
1672,224,73,62,3.0091818120511524,0.8747076298757492,0.8698522576834231
1673,214,71,68,2.8748433382988687,0.8507430372764136,0.9540315084269801
1674,208,73,74,2.794240254047499,0.8747076298757492,1.0382107591705372
1675,202,75,77,2.7136371697961286,0.8986722224750848,1.0803003845423158
1676,170,59,57,2.283754053788821,0.7069554816804,0.7997028820637921
1677,124,50,48,1.6657970745283166,0.5991148149833899,0.6734340059484566
1678,53,20,22,0.7119939108871031,0.23964592599335596,0.30865725272637595
1679,3,0,0,0.040301542125685076,0.0,0.0
1680,8,0,0,0.10747077900182687,0.0,0.0
1681,99,70,62,1.3299508901476076,0.8387607409767458,0.8698522576834231
1682,136,89,80,1.8270032430310568,1.066424370670434,1.1223900099140942
1683,59,5,0,0.7925969951384731,0.05991148149833899,0.0
1684,24,29,13,0.3224123370054806,0.34748659269036614,0.18238837661104032
1685,26,32,20,0.34928003175593736,0.3834334815893695,0.28059750247852355
1686,27,35,21,0.3627138791311657,0.4193803704883729,0.2946273776024498
1687,25,38,17,0.33584618438070896,0.45532725938737634,0.23850787710674504
1688,21,36,11,0.28211079487979557,0.4313626667880407,0.15432862636318798
1689,16,34,13,0.21494155800365375,0.4073980741887051,0.18238837661104032
1690,15,32,22,0.2015077106284254,0.3834334815893695,0.30865725272637595
1691,10,25,24,0.13433847375228358,0.29955740749169496,0.3367170029742283
1692,3,18,19,0.040301542125685076,0.21568133339402035,0.2665676273545974
1693,0,13,7,0.0,0.15576985189568138,0.09820912586748325
1694,3,9,0,0.040301542125685076,0.10784066669701017,0.0
1695,15,5,0,0.2015077106284254,0.05991148149833899,0.0
1696,45,2,0,0.6045231318852762,0.023964592599335595,0.0
1697,163,78,74,2.1897171221622225,0.9346191113740883,1.0382107591705372
1698,207,80,73,2.78080640667227,0.9585837039734239,1.0241808840466111
1699,223,70,59,2.995747964675924,0.8387607409767458,0.8277626323116446
1700,215,71,71,2.8882771856740974,0.8507430372764136,0.9961211337987587
1701,221,68,69,2.9688802699254673,0.8147961483774102,0.9680613835509063
1702,220,68,66,2.955446422550239,0.8147961483774102,0.9259717581791278
1703,213,75,68,2.8614094909236405,0.8986722224750848,0.9540315084269801
1704,213,75,68,2.8614094909236405,0.8986722224750848,0.9540315084269801
1705,223,68,64,2.995747964675924,0.8147961483774102,0.8979120079312755
1706,226,66,66,3.0360495068016093,0.7908315557780746,0.9259717581791278
1707,204,75,76,2.7405048645465855,0.8986722224750848,1.0662705094183895
1708,143,72,68,1.9210401746576553,0.8627253335760814,0.9540315084269801
1709,33,0,0,0.44331696338253584,0.0,0.0
1710,0,4,8,0.0,0.04792918519867119,0.11223900099140943
1711,18,73,65,0.24180925275411047,0.8747076298757492,0.9119418830552016
1712,106,216,187,1.4239878217742061,2.5881760007282444,2.6235866481741956
1713,95,243,198,1.2762155006466942,2.9116980008192748,2.777915274537383
1714,86,250,200,1.155310874269639,2.9955740749169495,2.8059750247852357
1715,82,246,200,1.1015754847687254,2.947644889718278,2.8059750247852357
1716,93,243,205,1.2493478058962375,2.9116980008192748,2.8761244004048665
1717,100,217,187,1.3433847375228358,2.600158297027912,2.6235866481741956
1718,0,66,43,0.0,0.7908315557780746,0.6032846303288257
1719,64,97,86,0.859766232014615,1.1622827410677763,1.2065692606576515
1720,47,59,59,0.6313908266357329,0.7069554816804,0.8277626323116446
1721,11,23,23,0.14777232112751196,0.2755928148923594,0.3226871278503021
1722,8,33,25,0.10747077900182687,0.3954157778890373,0.35074687809815447
1723,0,27,10,0.0,0.32352200009103055,0.14029875123926178
1724,70,132,116,0.9403693162659852,1.5816631115561492,1.6274655143754366
1725,111,187,175,1.491157058650348,2.2406894080378783,2.455228146687081
1726,0,54,14,0.0,0.6470440001820611,0.1964182517349665
1727,124,194,160,1.6657970745283166,2.3245654821355526,2.2447800198281884
1728,77,140,114,1.0344062478925837,1.6775214819534916,1.5994057641275843
1729,42,86,62,0.5642215897595911,1.0304774817714306,0.8698522576834231
1730,14,35,15,0.18807386325319703,0.4193803704883729,0.2104481268588927
1731,22,35,21,0.2955446422550239,0.4193803704883729,0.2946273776024498
1732,72,95,91,0.9672370110164419,1.1383181484684408,1.2767186362772822
