,num_patients_cured,efficacy_rate,prior,likelihood,posterior_prob
430,4,0.26,1.0,0.1575806926148025,0.0015602048773742814
431,4,0.27,1.0,0.16889294636183028,0.001672207389721091
432,4,0.28,1.0,0.17982348028060643,0.0017804304978277855
433,4,0.29,1.0,0.1902660835150506,0.0018838226090599056
434,4,0.3,1.0,0.20012094900000013,0.0019813955346534655
435,4,0.31,1.0,0.20929584876212942,0.002072236126357716
436,4,0.32,1.0,0.2177071458658813,0.002155516295701794
437,4,0.33,1.0,0.22528063958450967,0.002230501382024847
438,4,0.34,1.0,0.23195224279202115,0.0022965568593269407
439,4,0.35000000000000003,1.0,0.23766849276269542,0.002353153393690052
440,4,0.36,1.0,0.2423868985385682,0.00239987028256008
441,4,0.37,1.0,0.24607612978939572,0.002436397324647481
442,4,0.38,1.0,0.24871605365182695,0.0024625351846715524
443,4,0.39,1.0,0.25029762740238115,0.0024781943307166437
444,4,0.4,1.0,0.2508226560000002,0.002483392633663367
445,4,0.41000000000000003,1.0,0.25030342453604437,0.002478251728079646
446,4,0.42,1.0,0.24876221646022886,0.0024629922421804825
447,4,0.43,1.0,0.24623072911778984,0.0024379280110672246
448,4,0.44,1.0,0.24274939864374323,0.002403459392512308
449,4,0.45,1.0,0.23836664662207052,0.002360065808139311
450,4,0.46,1.0,0.23313806113866037,0.00230829763503624
451,4,0.47000000000000003,1.0,0.2271255249444718,0.0022487675737076405
452,4,0.48,1.0,0.2203963034072779,0.0021821416178938392
453,4,0.49,1.0,0.21302210477413455,0.0021091297502389547
454,4,0.5,1.0,0.20507812500000022,0.002030476485148516
455,4,0.51,1.0,0.19664208902833416,0.0019469513765181588
456,4,0.52,1.0,0.18779329994466273,0.0018593396034125012
457,4,0.53,1.0,0.17861170687160496,0.0017684327413030184
458,4,0.54,1.0,0.16917700184135984,0.0016750198202114825
459,4,0.55,1.0,0.15956775517675784,0.0015798787641263144
460,4,0.56,1.0,0.14986059814231084,0.0014837682984387205
461,4,0.5700000000000001,1.0,0.14012946079987482,0.0013874204039591557
462,4,0.58,1.0,0.13044487212718306,0.0012915333873978513
463,4,0.59,1.0,0.12087332853923885,0.001196765629101374
464,4,0.6,1.0,0.11147673600000013,0.0011037300594059414
465,4,0.61,1.0,0.1023119299325509,0.0010129894052727806
466,4,0.62,1.0,0.09343027613767904,0.0009250522389869206
467,4,0.63,1.0,0.08487735492105881,0.0008403698507035522
468,4,0.64,1.0,0.07669272961571885,0.0007593339565912753
469,4,0.65,1.0,0.0689097996767578,0.0006822752443243342
470,4,0.66,1.0,0.061555737526991845,0.0006094627477919981
471,4,0.67,1.0,0.05465150735298089,0.0005411040331978303
472,4,0.68,1.0,0.048211963098326586,0.00047734616929036197
473,4,0.6900000000000001,1.0,0.04224602198286206,0.00041827744537487163
474,4,0.7000000000000001,1.0,0.03675690899999997,0.00036392979207920743
475,4,0.71,1.0,0.0317424670176865,0.0003142818516602622
476,4,0.72,1.0,0.02719552633873372,0.0002692626370171654
477,4,0.73,1.0,0.023104326871415712,0.00022875571159817524
478,4,0.74,1.0,0.019452985428708276,0.0001926038161258244
479,4,0.75,1.0,0.016222000122070344,0.00016061386259475578
480,4,0.76,1.0,0.013388783350815125,0.00013256221139420907
481,4,0.77,1.0,0.010928214518525763,0.00010820014374777977
482,4,0.78,1.0,0.008813203341252704,8.725943902230394e-05
483,4,0.79,1.0,0.007015254456012176,6.94579649110116e-05
484,4,0.8,1.0,0.005505024000000001,5.4505188118811856e-05
485,4,0.81,1.0,0.004252858918573027,4.210751404527747e-05
486,4,0.8200000000000001,1.0,0.003229309981042787,3.197336614893847e-05
487,4,0.8300000000000001,1.0,0.0024056098452994606,2.3817919260390684e-05
488,4,0.84,1.0,0.001754108022856093,1.7367406166892e-05
489,4,0.85,1.0,0.0012486552626953156,1.236292339302292e-05
490,4,0.86,1.0,0.0008649307029328909,8.563670326068222e-06
491,4,0.87,1.0,0.0005807061414055633,5.7495657564907225e-06
492,4,0.88,1.0,0.0003760429574651907,3.7231975986652526e-06
493,4,0.89,1.0,0.00023341858513722206,2.311075100368534e-06
494,4,0.9,1.0,0.0001377809999999999,1.3641683168316814e-06
495,4,0.91,1.0,7.653144628248201e-05,7.577370919057621e-07
496,4,0.92,1.0,3.9437604382310205e-05,3.904713305179226e-07
497,4,0.93,1.0,1.8481589894142808e-05,1.829860385558693e-07
498,4,0.9400000000000001,1.0,7.649590930329574e-06,7.573852406266901e-08
499,4,0.9500000000000001,1.0,2.672598632812487e-06,2.6461372602103816e-08
500,4,0.96,1.0,7.305739370496042e-07,7.23340531732281e-09
501,4,0.97,1.0,1.3552947628290072e-07,1.3418760028009964e-09
502,4,0.98,1.0,1.2396628070400069e-08,1.2273889178613921e-10
503,4,0.99,1.0,2.0172516210000202e-10,1.9972788326732863e-12
504,4,1.0,1.0,0.0,0.0
505,5,0.0,1.0,0.0,0.0
506,5,0.01,1.0,2.3964949257480093e-08,2.3727672532158494e-10
507,5,0.02,1.0,7.289217305395218e-07,7.217046837024964e-09
508,5,0.03,1.0,5.258543679776515e-06,5.206478890867834e-08
509,5,0.04,1.0,2.1040529387028526e-05,2.0832207313889618e-07
510,5,0.05,1.0,6.0935248828125136e-05,6.033192953279713e-07
511,5,0.06,1.0,0.00014381230949019673,1.4238842523781846e-06
512,5,0.07,1.0,0.0002946493474551928,2.91732027183359e-06
513,5,0.08,1.0,0.0005442389404758838,5.388504361147361e-06
514,5,0.09,1.0,0.0009285815482274495,9.193876715123257e-06
515,5,0.1,1.0,0.0014880348000000042,1.4733017821782212e-05
516,5,0.11,1.0,0.002266282262968669,2.2438438247214534e-05
517,5,0.12,1.0,0.0033091780256936758,3.2764138868254197e-05
518,5,0.13,1.0,0.004663517012518527,4.617343576751014e-05
519,5,0.14,1.0,0.006375774895905308,6.31264841178743e-05
520,5,0.15,1.0,0.008490855786328131,8.406787907255571e-05
521,5,0.16,1.0,0.011050880543993372,0.00010941465885141946
522,5,0.17,1.0,0.014094043564225108,0.00013954498578440692
523,5,0.18,1.0,0.017653561229700597,0.00017478773494753057
524,5,0.19,1.0,0.021756730888699904,0.00021541317711584051
525,5,0.2,1.0,0.02642411520000004,0.0002616249029702973
526,5,0.21,1.0,0.03166886297285503,0.00031355309874113874
527,5,0.22,1.0,0.03749617421551157,0.00037124924965853016
528,5,0.23,1.0,0.04390291397877301,0.0004346823166215147
529,5,0.24,1.0,0.05087737673309753,0.000503736403297995
530,5,0.25,1.0,0.058399200439453194,0.0005782099053411204
531,5,0.26,1.0,0.06643942715651135,0.0006578161104605081
532,5,0.27,1.0,0.07496070496059316,0.0007421851976296349
533,5,0.28,1.0,0.08391762413094969,0.0008308675656529667
534,5,0.29,1.0,0.09325717896230652,0.0009233384055673908
535,5,0.3,1.0,0.10291934520000007,0.0010190034178217823
536,5,0.31,1.0,0.11283776194132199,0.0011172055637754645
537,5,0.32,1.0,0.12294050590073304,0.0012172327316904254
538,5,0.33,1.0,0.1331509451872625,0.0013183261899728954
539,5,0.34,1.0,0.14338865918052235,0.0014196896948566562
540,5,0.35000000000000003,1.0,0.15357041070820326,0.0015204991159228037
541,5,0.36,1.0,0.16361115651353364,0.001619912440728055
542,5,0.37,1.0,0.17342508194681228,0.0017170800192753681
543,5,0.38,1.0,0.18292664591166635,0.0018111549100164974
544,5,0.39,1.0,0.19203162233494167,0.0019013031914350649
545,5,0.4,1.0,0.20065812480000034,0.0019867141069306953
546,5,0.41000000000000003,1.0,0.20872760147751498,0.002066609915618959
547,5,0.42,1.0,0.21616578809647477,0.002140255327687868
548,5,0.43,1.0,0.2229036074118941,0.0022069664100187523
549,5,0.44,1.0,0.22887800443552947,0.0022661188557973203
550,5,0.45,1.0,0.2340327075925783,0.002317155520718596
551,5,0.46,1.0,0.23831890694174176,0.002359593138037046
552,5,0.47000000000000003,1.0,0.24169584163902302,0.0023930281350398306
553,5,0.48,1.0,0.24413128992806182,0.0024171414844362544
554,5,0.49,1.0,0.24560195609253163,0.0024317025355696186
555,5,0.5,1.0,0.24609375000000025,0.002436571782178219
556,5,0.51,1.0,0.24560195609253163,0.0024317025355696186
557,5,0.52,1.0,0.24413128992806182,0.0024171414844362544
558,5,0.53,1.0,0.2416958416390229,0.0023930281350398293
559,5,0.54,1.0,0.23831890694174165,0.0023595931380370446
560,5,0.55,1.0,0.2340327075925782,0.0023171555207185945
561,5,0.56,1.0,0.2288780044355294,0.0022661188557973194
562,5,0.5700000000000001,1.0,0.222903607411894,0.002206966410018751
563,5,0.58,1.0,0.21616578809647477,0.002140255327687868
564,5,0.59,1.0,0.20872760147751498,0.002066609915618959
565,5,0.6,1.0,0.20065812480000034,0.0019867141069306953
566,5,0.61,1.0,0.19203162233494186,0.0019013031914350668
567,5,0.62,1.0,0.18292664591166635,0.0018111549100164974
568,5,0.63,1.0,0.1734250819468121,0.0017170800192753664
569,5,0.64,1.0,0.16361115651353364,0.001619912440728055
570,5,0.65,1.0,0.15357041070820318,0.0015204991159228028
571,5,0.66,1.0,0.14338865918052207,0.0014196896948566534
572,5,0.67,1.0,0.1331509451872625,0.0013183261899728954
573,5,0.68,1.0,0.12294050590073292,0.0012172327316904243
574,5,0.6900000000000001,1.0,0.11283776194132183,0.0011172055637754632
575,5,0.7000000000000001,1.0,0.10291934520000003,0.0010190034178217818
576,5,0.71,1.0,0.09325717896230656,0.0009233384055673912
577,5,0.72,1.0,0.08391762413094969,0.0008308675656529667
578,5,0.73,1.0,0.07496070496059316,0.0007421851976296349
579,5,0.74,1.0,0.06643942715651135,0.0006578161104605081
580,5,0.75,1.0,0.05839920043945317,0.0005782099053411201
581,5,0.76,1.0,0.05087737673309751,0.0005037364032979949
582,5,0.77,1.0,0.04390291397877301,0.0004346823166215147
583,5,0.78,1.0,0.03749617421551154,0.0003712492496585299
584,5,0.79,1.0,0.03166886297285502,0.00031355309874113864
585,5,0.8,1.0,0.02642411520000004,0.0002616249029702973
586,5,0.81,1.0,0.021756730888699883,0.0002154131771158403
587,5,0.8200000000000001,1.0,0.017653561229700566,0.00017478773494753025
588,5,0.8300000000000001,1.0,0.014094043564225096,0.0001395449857844068
589,5,0.84,1.0,0.011050880543993391,0.00010941465885141965
590,5,0.85,1.0,0.008490855786328147,8.406787907255586e-05
591,5,0.86,1.0,0.006375774895905308,6.31264841178743e-05
592,5,0.87,1.0,0.004663517012518527,4.617343576751014e-05
593,5,0.88,1.0,0.0033091780256936758,3.2764138868254197e-05
594,5,0.89,1.0,0.002266282262968665,2.2438438247214493e-05
595,5,0.9,1.0,0.0014880347999999988,1.4733017821782157e-05
596,5,0.91,1.0,0.0009285815482274495,9.193876715123257e-06
597,5,0.92,1.0,0.0005442389404758828,5.388504361147351e-06
598,5,0.93,1.0,0.0002946493474551917,2.9173202718335795e-06
599,5,0.9400000000000001,1.0,0.00014381230949019597,1.4238842523781772e-06
600,5,0.9500000000000001,1.0,6.09352488281247e-05,6.03319295327967e-07
601,5,0.96,1.0,2.1040529387028563e-05,2.0832207313889655e-07
602,5,0.97,1.0,5.2585436797765525e-06,5.206478890867871e-08
603,5,0.98,1.0,7.289217305395245e-07,7.217046837024991e-09
604,5,0.99,1.0,2.396494925748018e-08,2.3727672532158577e-10
605,5,1.0,1.0,0.0,0.0
606,6,0.0,1.0,0.0,0.0
607,6,0.01,1.0,2.0172516210000058e-10,1.9972788326732718e-12
608,6,0.02,1.0,1.2396628070400024e-08,1.2273889178613877e-10
609,6,0.03,1.0,1.3552947628290024e-07,1.3418760028009918e-09
610,6,0.04,1.0,7.305739370496016e-07,7.233405317322784e-09
611,6,0.05,1.0,2.672598632812501e-06,2.6461372602103955e-08
612,6,0.06,1.0,7.649590930329588e-06,7.573852406266914e-08
613,6,0.07,1.0,1.848158989414294e-05,1.8298603855587059e-07
614,6,0.08,1.0,3.9437604382310416e-05,3.904713305179247e-07
615,6,0.09,1.0,7.653144628248201e-05,7.577370919057621e-07
616,6,0.1,1.0,0.00013778100000000015,1.364168316831684e-06
617,6,0.11,1.0,0.00023341858513722247,2.311075100368538e-06
618,6,0.12,1.0,0.0003760429574651907,3.7231975986652526e-06
619,6,0.13,1.0,0.0005807061414055633,5.7495657564907225e-06
620,6,0.14,1.0,0.0008649307029328909,8.563670326068222e-06
621,6,0.15,1.0,0.0012486552626953134,1.2362923393022897e-05
622,6,0.16,1.0,0.0017541080228560897,1.7367406166891968e-05
623,6,0.17,1.0,0.0024056098452994628,2.3817919260390708e-05
624,6,0.18,1.0,0.0032293099810427927,3.197336614893852e-05
625,6,0.19,1.0,0.004252858918573023,4.2107514045277436e-05
626,6,0.2,1.0,0.00550502400000001,5.450518811881195e-05
627,6,0.21,1.0,0.007015254456012188,6.945796491101172e-05
628,6,0.22,1.0,0.00881320334125272,8.72594390223041e-05
629,6,0.23,1.0,0.010928214518525763,0.00010820014374777977
630,6,0.24,1.0,0.013388783350815125,0.00013256221139420907
631,6,0.25,1.0,0.016222000122070344,0.00016061386259475578
632,6,0.26,1.0,0.019452985428708276,0.0001926038161258244
633,6,0.27,1.0,0.023104326871415712,0.00022875571159817524
634,6,0.28,1.0,0.02719552633873372,0.0002692626370171654
635,6,0.29,1.0,0.03174246701768646,0.0003142818516602618
636,6,0.3,1.0,0.03675690899999999,0.0003639297920792076
637,6,0.31,1.0,0.04224602198286208,0.00041827744537487185
638,6,0.32,1.0,0.04821196309832668,0.0004773461692903629
639,6,0.33,1.0,0.05465150735298086,0.00054110403319783
640,6,0.34,1.0,0.06155573752699187,0.0006094627477919984
641,6,0.35000000000000003,1.0,0.0689097996767579,0.0006822752443243352
642,6,0.36,1.0,0.07669272961571885,0.0007593339565912753
643,6,0.37,1.0,0.0848773549210589,0.000840369850703553
644,6,0.38,1.0,0.09343027613767904,0.0009250522389869206
645,6,0.39,1.0,0.1023119299325509,0.0010129894052727806
646,6,0.4,1.0,0.11147673600000013,0.0011037300594059414
647,6,0.41000000000000003,1.0,0.12087332853923885,0.001196765629101374
648,6,0.42,1.0,0.130444872127183,0.0012915333873978509
649,6,0.43,1.0,0.14012946079987487,0.0013874204039591564
650,6,0.44,1.0,0.14986059814231092,0.0014837682984387211
651,6,0.45,1.0,0.15956775517675797,0.0015798787641263157
652,6,0.46,1.0,0.16917700184135992,0.0016750198202114834
653,6,0.47000000000000003,1.0,0.17861170687160488,0.0017684327413030176
654,6,0.48,1.0,0.18779329994466273,0.0018593396034125012
655,6,0.49,1.0,0.19664208902833416,0.0019469513765181588
656,6,0.5,1.0,0.20507812500000022,0.002030476485148516
657,6,0.51,1.0,0.21302210477413455,0.0021091297502389547
658,6,0.52,1.0,0.2203963034072779,0.0021821416178938392
659,6,0.53,1.0,0.2271255249444718,0.0022487675737076405
660,6,0.54,1.0,0.23313806113866029,0.0023082976350362393
661,6,0.55,1.0,0.2383666466220704,0.0023600658081393095
662,6,0.56,1.0,0.24274939864374334,0.002403459392512309
663,6,0.5700000000000001,1.0,0.24623072911778995,0.002437928011067226
664,6,0.58,1.0,0.24876221646022886,0.0024629922421804825
665,6,0.59,1.0,0.25030342453604437,0.002478251728079646
666,6,0.6,1.0,0.2508226560000002,0.002483392633663367
667,6,0.61,1.0,0.25029762740238126,0.0024781943307166446
668,6,0.62,1.0,0.24871605365182695,0.0024625351846715524
669,6,0.63,1.0,0.2460761297893956,0.0024363973246474798
670,6,0.64,1.0,0.2423868985385682,0.00239987028256008
671,6,0.65,1.0,0.2376684927626953,0.0023531533936900512
672,6,0.66,1.0,0.23195224279202104,0.00229655685932694
673,6,0.67,1.0,0.22528063958450978,0.002230501382024848
674,6,0.68,1.0,0.21770714586588122,0.002155516295701793
675,6,0.6900000000000001,1.0,0.2092958487621293,0.002072236126357715
676,6,0.7000000000000001,1.0,0.20012094899999996,0.001981395534653464
677,6,0.71,1.0,0.1902660835150506,0.0018838226090599056
678,6,0.72,1.0,0.17982348028060643,0.0017804304978277855
679,6,0.73,1.0,0.16889294636183028,0.001672207389721091
680,6,0.74,1.0,0.1575806926148025,0.0015602048773742814
681,6,0.75,1.0,0.14599800109863292,0.0014455247633528004
682,6,0.76,1.0,0.1342597441567851,0.0013293043975919309
683,6,0.77,1.0,0.12248276725962036,0.0012127006659368345
684,6,0.78,1.0,0.11078415109128407,0.0010968727830820198
685,6,0.79,1.0,0.09927937201807716,0.000982964079386902
686,6,0.8,1.0,0.08808038400000004,0.00087208300990099
687,6,0.81,1.0,0.07729364920985488,0.0007652836555431171
688,6,0.8200000000000001,1.0,0.06701814911275221,0.0006635460308193284
689,6,0.8300000000000001,1.0,0.0573434125407197,0.0005677565598091056
690,6,0.84,1.0,0.048347602379971,0.00047868913247496017
691,6,0.85,1.0,0.04009570787988286,0.00039698720673151327
692,6,0.86,1.0,0.032637895300467644,0.00032314747822245174
693,6,0.87,1.0,0.026008075646737922,0.00025750569947265254
694,6,0.88,1.0,0.020222754601461362,0.00020022529308377576
695,6,0.89,1.0,0.01528023647001599,0.00015128947000015824
696,6,0.9,1.0,0.011160260999999996,0.00011049763366336624
697,6,0.91,1.0,0.0078241593415461,7.746692417372371e-05
698,6,0.92,1.0,0.005215623179560542,5.1639833460995435e-05
699,6,0.93,1.0,0.0032621892039681965,3.229890300958609e-05
700,6,0.9400000000000001,1.0,0.001877549596122005,1.8589599961604e-05
701,6,0.9500000000000001,1.0,0.0009648081064453091,9.552555509359491e-06
702,6,0.96,1.0,0.00042081058774057174,4.166441462777936e-06
703,6,0.97,1.0,0.00014168853803842355,1.4028568122616186e-06
704,6,0.98,1.0,2.976430399703053e-05,2.9469607917851995e-07
705,6,0.99,1.0,1.9771083137421123e-06,1.9575329839030803e-08
706,6,1.0,1.0,0.0,0.0
707,7,0.0,1.0,0.0,0.0
708,7,0.01,1.0,1.1643588000000047e-12,1.1528304950495089e-14
709,7,0.02,1.0,1.445670912000005e-10,1.4313573386138655e-12
710,7,0.03,1.0,2.395219021200007e-09,2.3715039813861443e-11
711,7,0.04,1.0,1.7394617548800043e-08,1.72223936126733e-10
712,7,0.05,1.0,8.03789062500002e-08,7.958307549504965e-10
713,7,0.06,1.0,2.790124351487997e-07,2.7624993579089064e-09
714,7,0.07,1.0,7.949070922212016e-07,7.870367249714863e-09
715,7,0.08,1.0,1.9596325158911974e-06,1.94023021375366e-08
716,7,0.09,1.0,4.325168078758792e-06,4.282344632434445e-08
717,7,0.1,1.0,8.748000000000036e-06,8.661386138613892e-08
718,7,0.11,1.0,1.648542174323883e-05,1.6322199745781013e-07
719,7,0.12,1.0,2.9302048633651253e-05,2.901192934024875e-07
720,7,0.13,1.0,4.9584104028061215e-05,4.909317230501108e-07
721,7,0.14,1.0,8.045867004026883e-05,7.966204954482057e-07
722,7,0.15,1.0,0.00012591481640625,1.24668135055693e-06
723,7,0.16,1.0,0.00019092332221562876,1.8903299229270164e-06
724,7,0.17,1.0,0.00028155158258238137,2.787639431508725e-06
725,7,0.18,1.0,0.00040507024152453165,4.010596450737935e-06
726,7,0.19,1.0,0.0005700481090150796,5.644040683317617e-06
727,7,0.2,1.0,0.0007864320000000006,7.786455445544556e-06
728,7,0.21,1.0,0.0010656082717993183,1.0550576948508095e-05
729,7,0.22,1.0,0.001420443029359413,1.406379236989517e-05
730,7,0.23,1.0,0.0018652982109543025,1.846829911835942e-05
731,7,0.24,1.0,0.0024160210557861916,2.3921000552338516e-05
732,7,0.25,1.0,0.003089904785156255,3.059311668471538e-05
733,7,0.26,1.0,0.003905618696111318,3.86694920407061e-05
734,7,0.27,1.0,0.004883106266365749,4.834758679570045e-05
735,7,0.28,1.0,0.006043450297496379,5.9836141559370055e-05
736,7,0.29,1.0,0.007408704575556595,7.335351064907515e-05
737,7,0.3,1.0,0.009001692000000002,8.91256633663366e-05
738,7,0.31,1.0,0.010845769618788609,0.00010738385761176834
739,7,0.32,1.0,0.012964561505432386,0.00012836199510329088
740,7,0.33,1.0,0.015381660918109745,0.00015229367245653204
741,7,0.34,1.0,0.018120303687599325,0.00017940894740197343
742,7,0.35000000000000003,1.0,0.02120301528515627,0.0002099308444074877
743,7,0.36,1.0,0.024651234519338188,0.00024407162890433836
744,7,0.37,1.0,0.028484917297770335,0.0002820288841363398
745,7,0.38,1.0,0.03272212436158342,0.00032398142932260794
746,7,0.39,1.0,0.037378597352407325,0.00037008512230106243
747,7,0.4,1.0,0.04246732800000004,0.0004204685940594061
748,7,0.41000000000000003,1.0,0.04799812561848714,0.00047522896651967436
749,7,0.42,1.0,0.05397718846642055,0.000534427608578421
750,7,0.43,1.0,0.060406684856086405,0.0005980859886741225
751,7,0.44,1.0,0.06728435018634367,0.0006661816850133033
752,7,0.45,1.0,0.07460310631640629,0.0007386446169941213
753,7,0.46,1.0,0.08235070989103241,0.0008153535632775482
754,7,0.47000000000000003,1.0,0.09050943636620411,0.0008961330333287531
755,7,0.48,1.0,0.09905580656421771,0.000980750560041759
756,7,0.49,1.0,0.1079603626037913,0.001068914481225656
757,7,0.5,1.0,0.11718750000000014,0.0011602722772277236
758,7,0.51,1.0,0.12669536260619083,0.0012544095307543638
759,7,0.52,1.0,0.13643580687117202,0.0013508495729819003
760,7,0.53,1.0,0.14635444160555633,0.001449053877282735
761,7,0.54,1.0,0.1563907490868033,0.0015484232582851805
762,7,0.55,1.0,0.1664782928789064,0.0016482999294941218
763,7,0.56,1.0,0.17654501719544974,0.0017479704672816797
764,7,0.5700000000000001,1.0,0.18651364198955522,0.0018466697226688625
765,7,0.58,1.0,0.19630215720671115,0.0019435857149179311
766,7,0.59,1.0,0.20582441878225244,0.0020378655324975476
767,7,0.6,1.0,0.21499084800000012,0.0021286222574257428
768,7,0.61,1.0,0.2237092347479158,0.002214942918296195
769,7,0.62,1.0,0.23188564400621464,0.0022958974654080644
770,7,0.63,1.0,0.2394254235788714,0.002370548748305656
771,7,0.64,1.0,0.24623430962648205,0.002437963461648336
772,7,0.65,1.0,0.2522196249726563,0.002497224009630259
773,7,0.66,1.0,0.2572915634331663,0.0025474412221105558
774,7,0.67,1.0,0.2613645515525915,0.0025877678371543696
775,7,0.68,1.0,0.2643586771228558,0.002617412644780749
776,7,0.6900000000000001,1.0,0.266201171697455,0.002635655165321335
777,7,0.7000000000000001,1.0,0.26682793200000016,0.0026418607128712874
778,7,0.71,1.0,0.26618506265159786,0.002635495669817799
779,7,0.72,1.0,0.2642304200041565,0.0026161427723183795
780,7,0.73,1.0,0.2609351340616638,0.002583516178828353
781,7,0.74,1.0,0.25628508249440407,0.002537476064301029
782,7,0.75,1.0,0.2502822875976565,0.0024780424514619444
783,7,0.76,1.0,0.24294620371227774,0.0024054079575473028
784,7,0.77,1.0,0.23431485910536076,0.0023199491000530756
785,7,0.78,1.0,0.22444581260052363,0.002222235768322015
786,7,0.79,1.0,0.2134168813449823,0.0021130384291582396
787,7,0.8,1.0,0.20132659200000014,0.0019933325940594063
788,7,0.81,1.0,0.1882943033382932,0.0018643000330524069
789,7,0.8200000000000001,1.0,0.1744599437220852,0.001727326175466189
790,7,0.8300000000000001,1.0,0.15998330221444493,0.001583993091232127
791,7,0.84,1.0,0.14504280713991305,0.0014360673974248808
792,7,0.85,1.0,0.12983372075390642,0.0012854823837020431
793,7,0.86,1.0,0.11456567329960064,0.0011343135970257484
794,7,0.87,1.0,0.09945945412159117,0.0009847470705108032
795,7,0.88,1.0,0.08474297166326669,0.0008390393233986797
796,7,0.89,1.0,0.0706462880951389,0.0006994681989617709
797,7,0.9,1.0,0.05739562800000001,0.0005682735445544552
798,7,0.91,1.0,0.04520625397337747,0.0004475866730037371
799,7,0.92,1.0,0.03427409517996927,0.00033934747702939856
800,7,0.93,1.0,0.02476600783420754,0.00024520799835849033
801,7,0.9400000000000001,1.0,0.016808539241473196,0.00016642118060864543
802,7,0.9500000000000001,1.0,0.01047505944140623,0.00010371345981590321
803,7,0.96,1.0,0.005771116631870687,5.7139768632383005e-05
804,7,0.97,1.0,0.002617864417090868,2.5919449674166996e-05
805,7,0.98,1.0,0.0008334005119168536,8.251490216998547e-06
806,7,0.99,1.0,0.00011184784174883918,1.1074043737508825e-06
807,7,1.0,1.0,0.0,0.0
808,8,0.0,1.0,0.0,0.0
809,8,0.01,1.0,4.410449999999995e-15,4.3667821782178146e-17
810,8,0.02,1.0,1.1063808000000027e-12,1.0954265346534673e-14
811,8,0.03,1.0,2.7779602049999895e-11,2.7504556485148393e-13
812,8,0.04,1.0,2.717908992000005e-10,2.6909990019802017e-12
813,8,0.05,1.0,1.5864257812500057e-09,1.5707185952970343e-11
814,8,0.06,1.0,6.678489139199991e-09,6.612365484356423e-11
815,8,0.07,1.0,2.243689373205006e-08,2.2214746269356483e-10
816,8,0.08,1.0,6.390106030079976e-08,6.326837653544527e-10
817,8,0.09,1.0,1.6041145347044972e-07,1.5882322125787092e-09
818,8,0.1,1.0,3.645000000000009e-07,3.6089108910891158e-09
819,8,0.11,1.0,7.640715133804511e-07,7.565064488915354e-09
820,8,0.12,1.0,1.4984002142208004e-06,1.483564568535445e-08
821,8,0.13,1.0,2.7784196222620523e-06,2.7509105170911392e-08
822,8,0.14,1.0,4.911721136179201e-06,4.86309023384079e-08
823,8,0.15,1.0,8.332598144531246e-06,8.250097172803209e-08
824,8,0.16,1.0,1.3637380158259195e-05,1.3502356592335828e-07
825,8,0.17,1.0,2.1625196854972058e-05,2.1411085995021828e-07
826,8,0.18,1.0,3.33441967108608e-05,3.301405614936711e-07
827,8,0.19,1.0,5.014312070040045e-05,4.96466541588123e-07
828,8,0.2,1.0,7.372800000000005e-05,7.299801980198021e-07
829,8,0.21,1.0,0.00010622360937240036,1.0517189046772308e-06
830,8,0.22,1.0,0.0001502391665668609,1.4875165006619883e-06
831,8,0.23,1.0,0.00020893762427897194,2.068689349296751e-06
832,8,0.24,1.0,0.00028610775660625873,2.8327500654085005e-06
833,8,0.25,1.0,0.00038623809814453147,3.824139585589418e-06
834,8,0.26,1.0,0.0005145916525281795,5.0949668567146455e-06
835,8,0.27,1.0,0.0006772801499582621,6.70574405899269e-06
836,8,0.28,1.0,0.0008813365017182215,8.726103977408129e-06
837,8,0.29,1.0,0.0011347839754813796,1.1235484905756228e-05
838,8,0.3,1.0,0.0014467004999999982,1.4323767326732647e-05
839,8,0.31,1.0,0.0018272764031654703,1.8091845575895734e-05
840,8,0.32,1.0,0.0022878637950762997,2.2652116782933648e-05
841,8,0.33,1.0,0.0028410157292777325,2.812886860671021e-05
842,8,0.34,1.0,0.0035005132123771443,3.4658546657199426e-05
843,8,0.35000000000000003,1.0,0.004281378086425784,4.238988204381962e-05
844,8,0.36,1.0,0.005199869781422896,5.1483859222008845e-05
845,8,0.37,1.0,0.006273463928675601,6.211350424431284e-05
846,8,0.38,1.0,0.007520810841170383,7.446347367495424e-05
847,8,0.39,1.0,0.008961671906212412,8.872942481398423e-05
848,8,0.4,1.0,0.010616832,0.00010511714851485142
849,8,0.41000000000000003,1.0,0.012507986125156589,0.00012384144678372853
850,8,0.42,1.0,0.014657598592174532,0.00014512473853638144
851,8,0.43,1.0,0.01708873321586654,0.00016919537837491617
852,8,0.44,1.0,0.019824853179904813,0.00019628567504856239
853,8,0.45,1.0,0.02288958943798828,0.00022662959839592344
854,8,0.46,1.0,0.02630647677074643,0.0002604601660469942
855,8,0.47000000000000003,1.0,0.030098656904799,0.00029800650400791073
856,8,0.48,1.0,0.03428854842607535,0.00033949057847599336
857,8,0.49,1.0,0.03889748358518948,0.00038512359985336096
858,8,0.5,1.0,0.04394531249999999,0.0004351021039603957
859,8,0.51,1.0,0.04944997571108973,0.0004896037199117792
860,8,0.52,1.0,0.05542704654141361,0.0005487826390238968
861,8,0.53,1.0,0.06188924525341339,0.0006127648044892412
862,8,0.54,1.0,0.0688459275871253,0.0006816428473972797
863,8,0.55,1.0,0.07630255090283203,0.0007554708010181385
