,0
3848,13.353476
3849,12.79372
3850,12.487485
3851,12.254863
3852,12.813117
3853,13.887832
3854,13.535797
3855,12.220962
3856,13.190022
3857,13.171153
3858,12.75852
3859,13.337475
3860,13.377006
3861,14.603968
3862,12.542545
3863,12.976181
3864,13.579788
3865,13.361381
3866,12.999065
3867,13.10216
3868,12.429216
3869,14.096923
3870,11.695247
3871,14.897316
3872,12.691581
3873,12.254863
3874,12.278394
3875,12.86618
3876,12.919023
3877,12.923912
3878,12.283033
3879,12.873902
3880,12.785491
3881,12.278394
3882,12.487485
3883,13.287793
3884,12.99453
3885,12.421184
3886,13.5008
3887,12.959845
3888,13.429848
3889,12.741103
3890,12.8866415
3891,14.018452
3892,13.452386
3893,12.637856
3894,12.953945
3895,12.943236
3896,12.860998
3897,13.683863
3898,13.017003
3899,12.945148
3900,12.706848
3901,13.217673
3902,12.506177
3903,13.7937765
3904,13.790193
3905,13.028052
3906,14.16264
3907,12.301383
3908,13.10216
3909,12.94801
3910,12.920247
3911,13.481436
3912,13.779883
3913,12.787794
3914,15.770309
3915,12.959845
3916,13.47552
3917,12.721886
3918,13.623138
3919,12.254863
3920,13.262125
3921,14.004477
3922,12.975022
3923,13.07107
3924,14.217637
3925,13.199325
3926,13.560618
3927,13.361381
3928,14.077875
3929,12.911642
3930,12.254863
3931,13.687677
3932,12.384219
3933,13.151922
3934,14.137522
3935,12.278394
3936,12.660328
3937,13.0001955
3938,12.647548
3939,12.959845
3940,12.979647
3941,13.017003
3942,13.422468
3943,13.190022
3944,13.265597
3945,13.081541
3946,12.8992195
3947,12.624783
3948,12.779873
3949,13.813509
3950,13.217673
3951,13.217673
3952,12.254863
3953,12.666657
3954,13.458836
3955,12.487485
3956,13.458836
3957,13.835313
3958,13.950915
3959,13.038981
3960,12.923912
3961,13.407542
3962,13.304685
3963,13.126355
3964,12.807516
3965,13.429848
3966,12.369466
3967,13.263863
3968,12.911642
3969,12.721886
3970,11.711777
3971,12.976181
3972,12.8346815
3973,12.528156
3974,13.017003
3975,12.254863
3976,12.538967
3977,13.361381
3978,12.765689
3979,12.292251
3980,13.527828
3981,12.646252
3982,12.779873
3983,13.507626
3984,11.95118
3985,12.777052
3986,12.936034
3987,12.216023
3988,13.270783
3989,14.217637
3990,13.579788
3991,13.122164
3992,13.171153
3993,13.60479
3994,12.959845
3995,12.393589
3996,12.672006
3997,13.487006
3998,12.581079
3999,12.94801
4000,12.254863
4001,13.377006
4002,13.543702
4003,12.419166
4004,12.551434
4005,12.8866415
4006,12.59473
4007,12.367341
4008,13.554146
4009,13.235602
4010,13.36766
4011,12.66017
4012,13.171153
4013,14.690979
4014,13.61706
4015,14.141211
4016,13.164369
4017,13.54206
4018,13.540547
4019,12.754627
4020,12.873902
4021,12.79372
4022,12.97154
4023,13.774689
4024,13.592367
4025,13.82546
4026,12.577636
4027,14.115615
4028,13.563195
4029,13.173057
4030,13.217673
4031,12.528156
4032,14.731801
4033,12.691581
4034,12.807652
4035,14.580978
4036,13.623199
4037,13.444447
4038,12.873902
4039,12.860998
4040,13.33586
4041,13.110291
4042,12.929871
4043,13.270783
4044,12.505807
4045,13.46496
4046,12.495004
4047,12.644327
4048,12.332987
4049,13.737549
4050,12.409014
4051,12.736371
4052,12.992254
4053,12.8992195
4054,13.235692
4055,13.463128
4056,12.802158
4057,13.3847275
4058,12.611371
4059,12.341259
4060,13.049792
4061,13.493927
4062,12.266697
4063,13.173057
4064,12.85579
4065,12.404923
4066,13.244581
4067,12.829333
4068,12.611538
4069,12.911642
4070,13.794287
4071,12.691236
4072,13.00583
4073,13.542389
4074,12.983101
4075,12.437184
4076,12.765689
4077,13.681979
4078,13.753635
4079,12.542545
4080,13.017003
4081,13.715691
4082,12.854353
4083,12.415928
4084,12.301383
4085,13.228074
4086,12.478006
4087,13.151922
4088,13.121363
4089,11.81303
4090,13.044402
4091,13.750972
4092,13.034624
4093,13.647092
4094,13.399995
4095,12.487485
4096,13.304684
4097,12.542545
4098,13.869051
4099,13.681979
4100,11.736069
4101,13.361065
4102,12.505992
4103,12.79372
4104,12.940842
4105,12.871335
4106,13.852806
4107,13.455975
4108,13.437174
4109,12.1985445
4110,12.765689
4111,13.384651
4112,12.9968
4113,13.044618
4114,12.807844
4115,13.217673
4116,13.060488
4117,12.736701
4118,13.7212
4119,12.911642
4120,13.401509
4121,13.361381
4122,12.549663
4123,12.367341
4124,12.533576
4125,12.755638
4126,13.081541
4127,12.7938595
4128,12.409014
4129,13.345507
4130,13.528495
4131,13.171153
4132,13.514405
4133,13.167336
4134,12.584509
4135,13.345507
4136,13.458836
4137,12.899095
4138,13.208541
4139,12.736698
4140,14.006131
4141,13.208541
4142,12.468437
4143,13.173057
4144,13.460263
4145,12.577636
4146,12.708665
4147,13.218582
4148,12.97154
4149,15.201805
4150,12.470742
4151,13.623138
4152,12.84516
4153,12.983101
4154,13.355062
4155,12.936034
4156,12.310432
4157,12.409014
4158,13.487006
4159,12.278394
4160,13.269231
4161,13.16638
4162,13.100118
4163,12.388394
4164,12.948605
4165,13.167336
4166,13.350295
4167,12.676076
4168,12.79372
4169,12.354492
4170,13.60479
4171,12.409014
4172,12.517227
4173,13.990304
4174,12.989974
4175,12.8992195
4176,12.736701
4177,13.221303
4178,13.579788
4179,12.7938595
4180,12.367341
4181,13.560618
4182,13.100527
4183,12.739637
4184,12.721886
4185,12.882836
4186,12.7938595
4187,12.901217
4188,13.279367
4189,14.285514
4190,14.873474
4191,12.611538
4192,13.859528
4193,12.7938595
4194,13.408895
4195,13.060488
4196,13.272506
4197,13.174955
4198,12.955128
4199,13.681979
4200,12.923912
4201,13.314635
4202,13.390862
4203,11.91839
4204,12.829333
4205,13.217673
4206,13.147056
4207,12.7938595
4208,12.818552
4209,13.623138
4210,12.4490185
4211,14.066269
4212,12.506177
4213,13.082957
4214,13.171153
4215,12.582795
4216,12.628067
4217,12.560245
4218,14.444119
4219,12.705332
4220,14.266586
4221,12.845977
4222,12.782686
4223,13.25672
4224,12.511718
4225,12.873902
4226,13.217673
4227,13.534473
4228,13.141185
4229,13.095404
4230,13.175904
4231,13.07107
4232,12.498742
4233,13.239257
4234,13.567049
4235,13.458836
4236,13.473021
4237,13.00583
4238,13.499429
4239,12.859439
4240,13.610944
4241,13.670485
4242,13.149979
4243,13.329377
4244,13.670485
4245,13.534473
4246,12.959845
4247,12.8346815
4248,13.527828
4249,13.48978
4250,13.82645
4251,13.493927
4252,12.043553
4253,13.647092
4254,12.513189
4255,14.077875
4256,12.47419
4257,13.336668
4258,12.983101
4259,12.254863
4260,13.102058
4261,12.468437
4262,12.611538
4263,13.180633
4264,12.367341
4265,13.293793
4266,13.239257
4267,13.279367
4268,14.690979
4269,12.203569
4270,13.2076235
4271,12.886388
4272,13.723395
4273,12.468437
4274,13.662359
4275,14.058456
4276,12.397313
4277,12.301383
4278,12.367341
4279,12.821259
4280,13.017003
4281,13.189929
4282,13.5008
4283,13.049792
4284,12.089539
4285,12.278394
4286,12.611538
4287,12.97154
4288,12.117242
4289,13.279367
4290,12.170186
4291,13.303017
4292,12.696185
4293,12.790528
4294,13.193753
4295,13.959611
4296,11.957611
4297,12.296827
4298,13.989464
4299,12.421184
4300,12.736701
4301,13.709149
4302,12.756936
4303,12.706848
4304,12.691581
4305,12.660328
4306,13.384651
4307,12.663498
4308,12.863593
4309,13.190022
4310,13.304685
4311,12.733755
4312,12.025749
4313,12.97154
4314,13.441545
4315,13.634588
4316,13.887832
4317,12.429216
4318,12.905451
4319,12.977338
4320,13.091905
4321,13.235692
4322,12.923912
4323,13.028052
4324,13.037894
4325,12.823957
4326,12.575911
4327,12.8866415
4328,13.115847
4329,12.3327055
4330,12.706848
4331,13.081541
4332,12.577636
4333,12.54611
4334,13.465953
4335,14.151983
4336,13.091905
4337,13.340695
4338,12.847926
4339,14.569283
4340,13.238367
4341,12.396693
4342,12.761394
4343,12.821259
4344,13.530492
4345,12.345835
4346,13.480038
4347,12.390121
4348,13.239257
4349,12.7938595
4350,13.3999195
4351,13.035715
4352,12.468245
4353,12.810389
4354,13.793265
4355,13.171153
4356,13.738954
4357,13.527828
4358,13.399995
4359,12.628067
4360,13.592367
4361,13.304685
4362,12.983101
4363,13.942143
4364,12.6698065
4365,13.36766
4366,13.023647
4367,13.592367
4368,12.987688
4369,13.955273
4370,13.10216
4371,13.122263
4372,11.983767
4373,12.160028
4374,12.305918
4375,12.773657
4376,12.765689
4377,13.034624
4378,12.79372
4379,13.864301
4380,12.774223
4381,13.483598
4382,13.017003
4383,12.028739
4384,13.217673
4385,13.752571
4386,13.458836
4387,13.081541
4388,13.124361
4389,13.270783
4390,13.175999
4391,12.896717
4392,12.388394
4393,12.774223
4394,12.721886
4395,13.07107
4396,13.399995
4397,13.21949
4398,12.429016
4399,13.955273
4400,13.262125
4401,13.900669
4402,13.151922
4403,12.367341
4404,13.587355
4405,13.017003
4406,14.53335
4407,12.506177
4408,14.349075
4409,13.244581
4410,13.429848
4411,15.532906
4412,13.669907
4413,13.955273
4414,12.721886
4415,13.722299
4416,12.959845
4417,12.611371
4418,13.669328
4419,12.959845
4420,12.834548
4421,12.417144
4422,13.07107
4423,12.524527
4424,12.779873
4425,12.560245
4426,14.107247
4427,12.691581
4428,14.328334
4429,12.904207
4430,13.910821
4431,12.8346815
4432,12.88917
4433,12.676076
4434,13.321215
4435,12.429016
4436,13.422468
4437,13.012548
4438,13.615839
4439,14.038654
4440,12.323855
4441,13.579788
4442,13.437174
4443,13.607256
4444,13.465953
4445,12.7938595
4446,12.748397
4447,13.623138
4448,13.074223
4449,12.84661
4450,13.337475
4451,13.076508
4452,13.10216
4453,13.060488
4454,13.122363
4455,12.821259
4456,13.579788
4457,13.493927
4458,13.641157
4459,12.873902
4460,13.136267
4461,12.481809
4462,12.818552
4463,13.122363
4464,13.253391
4465,12.556729
4466,12.936034
4467,12.193494
4468,13.737549
4469,13.056224
4470,12.779873
4471,13.36766
4472,13.487006
4473,12.850554
4474,13.864301
4475,13.415033
4476,12.8992195
4477,13.7212
4478,12.591335
4479,12.660331
4480,12.7938595
4481,13.161584
4482,13.068963
4483,13.461689
4484,13.498056
4485,12.637856
4486,14.508657
4487,12.736701
4488,12.632973
4489,13.481436
4490,13.764217
4491,13.419798
4492,13.243695
4493,12.881565
4494,12.959845
4495,11.91839
4496,12.697716
4497,13.005605
4498,12.628067
4499,13.058358
4500,13.171153
4501,12.706848
4502,13.334244
4503,12.596424
4504,13.248177
4505,13.15773
4506,12.621488
4507,12.611538
4508,12.931462
4509,12.8992195
4510,13.190022
4511,13.226724
4512,12.650759
4513,13.573693
4514,13.526494
4515,12.560245
4516,12.959845
4517,12.7938595
4518,12.468437
4519,12.818552
4520,12.524527
4521,12.916569
4522,13.262125
4523,14.0273905
4524,13.681979
4525,12.676076
4526,13.60479
4527,12.520884
4528,12.387978
4529,13.017003
4530,12.481429
4531,12.487485
4532,12.943236
4533,12.873902
4534,12.97154
4535,14.181889
4536,12.601487
4537,13.3847275
4538,12.180755
4539,13.22492
4540,13.217673
4541,13.458836
4542,12.611538
4543,12.660328
4544,13.309672
4545,13.180633
4546,12.89295
4547,12.305918
4548,13.051941
4549,12.193494
4550,12.542545
4551,12.928779
4552,13.025852
4553,13.199325
4554,12.429216
4555,13.71015
4556,12.409014
4557,12.577636
4558,11.982929
4559,14.046622
4560,12.691581
4561,12.128111
4562,13.075272
4563,11.512925
4564,12.7513
4565,13.180633
4566,12.220962
4567,13.303017
4568,12.821259
4569,11.849398
4570,13.122363
4571,13.175335
4572,13.217492
4573,13.541074
4574,12.672946
4575,12.800228
4576,12.950388
4577,13.444447
4578,13.369224
4579,12.380026
4580,13.578522
4581,13.864301
4582,12.619837
4583,12.468245
4584,13.030248
4585,12.821123
4586,12.804222
4587,13.279367
4588,12.498742
4589,13.997832
4590,12.7513
4591,13.197471
4592,13.654167
4593,13.71015
4594,13.652991
4595,12.873902
4596,12.7513
4597,13.189087
4598,13.374678
4599,14.003234
4600,13.112313
4601,13.190022
4602,12.983101
4603,12.628067
4604,13.591116
4605,13.458836
4606,13.054085
4607,12.479909
4608,13.541074
4609,12.587928
4610,12.409014
4611,12.106253
4612,12.388394
4613,13.687677
4614,12.560245
4615,12.917796
4616,12.691581
4617,12.911642
4618,12.583481
4619,12.821259
4620,12.506177
4621,13.592367
4622,13.347904
4623,13.937728
4624,12.899095
4625,12.945626
4626,13.96393
4627,14.155548
4628,13.473021
4629,13.3847275
4630,12.820988
4631,13.370785
4632,12.906692
4633,13.8303995
4634,13.670485
4635,14.725783
4636,13.60479
4637,12.665868
4638,13.388566
4639,12.7938595
4640,12.245294
4641,13.707926
4642,12.59473
4643,13.388566
4644,13.235692
4645,12.542545
4646,12.577464
4647,12.89295
4648,12.847926
4649,12.9382
4650,13.07107
4651,11.736069
4652,12.380026
4653,12.598115
4654,13.07107
4655,12.873902
4656,12.959845
4657,13.493927
4658,13.3129835
4659,12.618182
4660,13.694472
4661,13.199325
4662,12.983101
4663,12.921471
4664,12.911642
4665,13.236049
4666,12.6884985
4667,12.873902
4668,12.933621
4669,12.997933
4670,12.8346815
4671,13.412791
4672,13.199325
4673,13.849912
4674,14.111904
4675,13.538439
4676,13.764091
4677,13.253391
4678,13.5089855
4679,13.415033
4680,13.937728
4681,13.3847275
4682,13.444447
4683,13.321215
4684,12.932413
4685,13.547631
4686,13.62701
4687,12.230765
4688,13.049792
4689,13.228523
4690,13.199325
4691,12.955128
4692,12.8346815
4693,12.06249
4694,13.304519
4695,13.378554
4696,13.887832
4697,13.232114
4698,12.777052
4699,13.993657
4700,13.415033
4701,13.933293
4702,12.496875
4703,12.610871
4704,12.97154
4705,13.560618
4706,12.715898
4707,12.724867
4708,12.685408
4709,13.262125
4710,12.700768
4711,13.257768
4712,13.304685
4713,12.928779
4714,13.626164
4715,12.611538
4716,12.936034
4717,13.527828
4718,13.592367
4719,12.94801
4720,12.491252
4721,13.120361
4722,12.99453
4723,13.112313
4724,13.353476
4725,12.957489
4726,13.541074
4727,13.3847275
4728,12.423198
4729,12.846873
4730,13.195614
4731,13.180633
4732,13.208541
4733,13.737549
4734,13.244581
4735,12.911889
4736,13.126355
4737,12.959845
4738,12.360937
4739,12.567238
4740,12.154779
4741,13.409045
4742,12.706848
4743,14.214287
4744,12.881565
4745,12.774223
4746,12.468437
4747,13.429848
4748,13.733215
4749,12.672946
4750,12.542545
4751,12.301383
4752,12.296827
4753,13.176851
4754,12.911642
4755,12.829272
4756,13.747821
4757,14.197366
4758,13.790193
4759,13.593449
4760,13.764217
4761,13.343905
4762,14.4306965
4763,12.644327
4764,12.660328
4765,13.422468
4766,13.10216
4767,13.304685
4768,11.944708
4769,13.081541
4770,12.190452
4771,13.507626
4772,12.233201
4773,12.786012
4774,12.524527
4775,12.423198
4776,12.765689
4777,12.873902
4778,12.873902
4779,13.399995
4780,12.644327
4781,13.482831
4782,12.468437
4783,13.521139
4784,13.060488
4785,12.969213
4786,12.301383
4787,13.116345
4788,13.481575
4789,12.823957
4790,12.845291
4791,13.750972
4792,13.487006
4793,13.331002
4794,12.464583
4795,13.195614
4796,13.3129835
4797,12.821123
4798,12.644327
4799,12.334906
4800,12.520884
4801,12.923912
4802,12.779309
4803,13.3847275
4804,12.774223
4805,12.323745
4806,13.304685
4807,12.9888315
4808,13.248115
4809,12.323855
4810,12.4490185
4811,14.723366
4812,12.821259
4813,13.422468
4814,12.560245
4815,12.644327
4816,13.07107
4817,12.923912
4818,13.704579
4819,12.8346815
4820,12.762827
4821,13.385496
4822,13.541074
4823,13.081541
4824,13.442997
4825,12.936034
4826,12.180755
4827,12.6698065
4828,12.90917
4829,12.736554
4830,12.278394
4831,12.736406
4832,12.560245
4833,13.217673
4834,12.97154
4835,12.296827
4836,13.226724
4837,12.358793
4838,12.421184
4839,13.025852
4840,13.764217
4841,12.791078
4842,12.917796
4843,12.319402
4844,12.254863
4845,12.472276
4846,13.485617
4847,12.99453
4848,13.171153
4849,12.8346815
4850,12.966879
4851,13.804277
4852,12.205823
4853,13.641157
4854,12.560245
4855,12.706848
4856,11.901584
4857,12.676076
4858,12.854484
4859,14.532374
4860,13.297996
4861,12.301383
4862,12.691581
4863,13.429774
4864,12.072541
4865,12.498742
4866,13.480038
4867,13.304685
4868,12.337101
4869,13.764217
4870,13.07107
4871,13.458836
4872,12.524527
4873,12.819906
4874,12.278394
4875,13.293708
4876,13.119961
4877,13.651814
4878,13.956359
4879,13.623138
4880,12.487485
4881,12.560245
4882,12.388394
4883,12.472276
4884,12.706848
4885,12.429216
4886,12.765689
4887,13.74294
4888,12.524527
4889,12.691581
4890,12.4490185
4891,13.239613
4892,13.76632
4893,12.807652
4894,12.715597
4895,13.488395
4896,13.096584
4897,12.644327
4898,12.409014
4899,12.691581
4900,13.217673
4901,12.765689
4902,13.303017
4903,12.468245
4904,12.388394
4905,12.133502
4906,12.8866415
4907,13.07107
4908,13.610944
4909,13.256894
4910,12.946818
4911,12.607195
4912,13.215854
4913,12.535377
4914,13.028052
4915,13.737549
4916,13.049792
4917,13.337475
4918,13.122164
4919,13.337475
4920,13.017003
4921,13.444447
4922,14.454729
4923,14.478199
4924,13.632189
4925,12.409014
4926,13.61706
4927,12.818552
4928,13.864301
4929,13.389333
4930,12.304333
4931,12.611538
4932,13.785051
4933,12.7938595
4934,13.418757
4935,12.498742
4936,12.99453
4937,14.151983
4938,13.287878
4939,12.791078
4940,12.49313
4941,13.361381
4942,13.233905
4943,13.704579
4944,13.345507
4945,13.3847275
4946,12.65236
4947,12.323855
4948,12.959845
4949,12.706845
4950,13.256894
4951,12.864887
4952,13.021438
4953,12.535377
4954,13.07086
4955,13.017003
4956,13.322852
4957,12.274199
4958,12.666657
4959,13.815511
4960,13.815511
4961,13.171153
4962,12.985397
4963,13.017003
4964,13.285333
4965,12.736701
4966,13.085699
4967,14.269766
4968,13.526494
4969,12.706848
4970,13.249877
4971,12.384219
4972,13.176851
4973,12.860998
4974,13.623138
4975,13.610944
4976,13.345507
4977,13.444447
4978,12.254863
4979,13.303017
4980,13.664688
4981,11.899548
4982,13.075062
4983,13.017003
4984,13.253391
4985,13.248996
4986,13.579788
4987,13.681979
4988,13.10216
4989,12.721886
4990,13.217673
4991,12.860998
4992,12.8866415
4993,13.3847275
4994,13.364525
4995,13.448064
4996,12.683548
4997,12.360937
4998,12.8992195
4999,13.212204
5000,13.159659
5001,13.840203
5002,12.807652
5003,13.457406
5004,13.171153
5005,12.97154
5006,12.691581
5007,12.538967
5008,13.598598
5009,12.947891
5010,12.959845
5011,13.008074
5012,13.028052
5013,12.330721
5014,13.546323
5015,12.994416
5016,13.023647
5017,12.301155
5018,13.4624
5019,12.560245
5020,13.590803
5021,12.676076
5022,12.959845
5023,13.199325
5024,13.873779
5025,13.968231
5026,13.263863
5027,13.171153
5028,12.691426
5029,13.304685
5030,13.04764
5031,12.491252
5032,13.560618
5033,12.936034
5034,13.217673
5035,12.367341
5036,12.542545
5037,13.036805
5038,12.180755
5039,12.367341
5040,13.475553
5041,12.99453
5042,13.151922
5043,13.997832
5044,13.235692
5045,12.736701
5046,13.304685
5047,13.546323
5048,12.7278385
5049,14.141211
5050,12.425208
5051,12.765689
5052,12.505992
5053,13.507626
5054,14.074021
5055,13.07107
5056,12.733755
5057,13.304685
5058,12.89295
5059,14.237505
5060,13.038981
5061,12.821259
5062,12.429216
5063,13.910821
5064,12.97154
5065,13.897091
5066,13.415033
5067,13.042346
5068,13.08152
5069,13.3739
5070,13.316284
5071,13.345507
5072,13.502306
5073,13.663525
5074,12.983101
5075,13.049792
5076,13.514405
5077,13.514405
5078,12.429216
5079,13.393916
5080,12.611538
5081,13.3739
5082,12.647548
5083,12.7938595
5084,13.07107
5085,13.060382
5086,12.388394
5087,12.354492
5088,12.765689
5089,13.59611
5090,12.779873
5091,13.07107
5092,13.620711
5093,12.8866415
5094,13.120361
5095,12.94801
5096,13.77625
5097,13.632789
5098,13.079456
5099,13.955273
5100,12.495004
5101,13.226724
5102,13.10216
5103,13.33586
5104,13.253304
5105,13.215854
5106,12.953945
5107,12.8992195
5108,13.448064
5109,12.644327
5110,13.122164
5111,13.106234
5112,13.038981
5113,13.592367
5114,13.632309
5115,13.060488
5116,13.203021
5117,14.0851555
5118,12.638277
5119,12.644327
5120,12.367341
5121,12.278394
5122,12.254863
5123,13.5008
5124,12.409014
5125,13.199325
5126,12.608199
5127,13.142166
5128,12.196022
5129,13.764217
5130,12.611538
5131,13.176851
5132,13.136267
5133,13.554146
5134,12.4490185
5135,12.301383
5136,13.445461
5137,13.010314
5138,13.534473
5139,13.458836
5140,12.429216
5141,12.676076
5142,13.244581
5143,13.5335455
5144,13.3847275
5145,13.180421
5146,12.976181
5147,12.367341
5148,13.810397
5149,13.100118
5150,13.592367
5151,12.821259
5152,12.985397
5153,12.8866415
5154,12.841831
5155,12.821259
5156,13.151922
5157,12.037654
5158,13.07107
5159,12.94801
5160,14.075564
5161,13.619495
5162,14.220976
5163,13.091905
5164,12.506177
5165,12.611538
5166,13.685402
5167,13.287878
5168,13.324325
5169,12.388394
5170,12.8866415
5171,12.037654
5172,12.20857
5173,12.637856
5174,12.578519
5175,12.542366
5176,12.180755
5177,13.353476
5178,13.96393
5179,13.077366
5180,13.635187
5181,13.36766
5182,13.342301
5183,12.301383
5184,13.173057
5185,12.402872
5186,13.527828
5187,12.703813
5188,13.171153
5189,12.154779
5190,13.557582
5191,12.779873
5192,13.3847275
5193,13.42764
5194,13.414958
5195,13.652991
5196,13.256894
5197,13.107148
5198,13.608486
5199,13.473021
5200,13.582948
5201,12.563397
5202,12.871335
5203,13.422468
5204,12.771386
5205,13.864301
5206,13.552196
5207,13.122363
5208,13.437174
5209,13.382379
5210,13.39239
5211,13.704579
5212,12.180755
5213,12.815838
5214,13.812506
5215,12.721886
5216,12.429216
5217,12.537173
5218,12.468437
5219,11.998433
5220,12.384219
5221,13.304685
5222,12.765689
5223,13.655929
5224,13.091905
5225,12.608199
5226,12.334685
5227,12.85579
5228,13.635187
5229,13.541074
5230,13.185338
5231,13.361381
5232,12.991115
5233,13.209458
5234,13.422468
5235,13.017003
5236,12.206068
5237,12.8346815
5238,13.304685
5239,12.586562
5240,13.852806
5241,13.321215
5242,12.892824
5243,12.853176
5244,12.821259
5245,13.161584
5246,12.468437
5247,13.6989765
5248,12.748397
5249,12.230765
5250,12.845291
5251,12.958055
5252,13.287793
5253,13.274226
5254,12.762827
5255,13.39696
5256,12.591335
5257,13.444447
5258,13.304685
5259,12.206022
5260,12.301383
5261,12.99453
5262,12.994507
5263,13.610944
5264,13.190022
5265,12.278394
5266,13.3129835
5267,12.765403
5268,13.112313
5269,13.152117
5270,13.337475
5271,13.3962
5272,12.429216
5273,12.860998
5274,12.6346035
5275,12.570716
5276,12.330279
5277,12.873902
5278,12.765689
5279,12.815838
5280,13.058358
5281,13.670485
5282,13.151922
5283,12.923912
5284,12.254863
5285,13.038981
5286,12.394625
5287,12.682928
5288,12.538967
5289,12.621488
5290,12.94801
5291,12.425208
5292,12.594562
5293,14.089347
5294,12.721886
5295,13.959611
5296,13.161584
5297,13.235692
5298,12.402461
5299,12.911642
5300,13.112313
5301,12.765689
5302,12.817196
5303,11.502875
5304,13.883169
5305,12.97154
5306,12.929992
5307,13.931069
5308,13.72668
5309,13.190022
5310,12.873902
5311,13.120361
5312,12.8346815
5313,12.762827
5314,13.361381
5315,13.432785
5316,12.67928
5317,11.91839
5318,12.923912
5319,13.0168915
5320,12.180703
5321,13.07107
5322,13.180633
5323,12.6759205
5324,12.254863
5325,13.091905
5326,13.559327
5327,13.077366
5328,12.860998
5329,13.296317
5330,12.560245
5331,13.491164
5332,12.538967
5333,12.180755
5334,13.345507
5335,12.506177
5336,13.233905
5337,13.068963
5338,12.6231365
5339,12.765689
5340,12.814479
5341,13.296317
5342,13.286181
5343,13.279367
5344,13.08772
5345,12.809022
5346,13.253391
5347,12.721886
5348,13.550894
5349,12.865123
5350,12.538967
5351,13.337475
5352,12.916569
5353,12.805595
5354,12.896717
5355,13.550177
5356,13.473021
5357,12.676076
5358,12.611538
5359,12.479909
5360,13.00583
5361,13.22492
5362,12.721886
5363,12.6346035
5364,12.90917
5365,13.560618
5366,12.301383
5367,13.15773
5368,14.285514
5369,12.660328
5370,13.25803
5371,12.765689
5372,12.560245
5373,12.350173
5374,12.095141
5375,12.404923
5376,12.132695
5377,13.321215
5378,12.945626
5379,13.565766
5380,13.451667
5381,12.675764
5382,12.703813
5383,13.071546
5384,13.366094
5385,12.99453
5386,12.273731
5387,13.304685
5388,13.7483015
5389,13.353476
5390,13.262125
5391,12.7513
5392,12.685408
5393,12.959845
5394,12.926349
5395,12.610871
5396,13.620711
5397,12.206073
5398,13.541074
5399,12.79372
5400,12.8346815
5401,12.59473
5402,12.429216
5403,13.116345
5404,13.161584
5405,12.807652
5406,13.038764
5407,11.97035
5408,12.593713
5409,12.994416
5410,13.709039
5411,13.190022
5412,13.180633
5413,12.278394
5414,12.577636
5415,13.589864
5416,13.573439
5417,12.978493
5418,12.959845
5419,13.390862
5420,12.278394
5421,12.354492
5422,13.422468
5423,13.407542
5424,13.635187
5425,13.171153
5426,13.567049
5427,13.645907
5428,13.429848
5429,12.577636
5430,13.235692
5431,13.313809
5432,13.544358
5433,14.369395
5434,13.407542
5435,13.199325
5436,12.8346815
5437,12.742566
5438,12.736701
5439,14.038654
5440,13.448785
5441,13.366877
5442,13.598598
5443,12.429216
5444,12.691581
5445,12.506177
5446,13.687677
5447,12.611538
5448,12.577636
5449,14.862829
5450,12.468245
5451,14.392124
5452,12.611371
5453,13.087772
5454,13.6989765
5455,13.485617
5456,13.573439
5457,13.399995
5458,12.483705
5459,13.262125
5460,14.010255
5461,13.07107
5462,13.648038
5463,12.772806
5464,12.75708
5465,13.235692
5466,12.685408
5467,13.296317
5468,12.458775
5469,13.017003
5470,12.923912
5471,13.60479
5472,12.827992
5473,12.691581
5474,12.542545
5475,12.460715
5476,12.7066965
5477,13.636384
5478,12.807652
5479,11.619985
5480,13.669328
5481,13.493927
5482,13.217673
5483,11.77529
5484,13.547631
5485,12.4490185
5486,12.993393
5487,12.498742
5488,13.800397
5489,13.529567
5490,12.542545
5491,12.624783
5492,12.206073
5493,12.691581
5494,13.5089855
5495,12.963367
5496,13.369224
5497,12.345835
5498,12.811344
5499,12.807652
5500,13.085699
5501,12.7513
5502,13.432785
5503,13.3962
5504,13.704579
5505,12.959845
5506,13.185338
5507,13.199325
5508,13.267329
5509,13.898012
5510,12.683859
5511,11.849398
5512,13.091905
5513,13.262125
5514,12.950388
5515,12.779873
5516,13.151922
5517,12.641096
5518,13.610944
5519,12.560245
5520,13.458836
5521,12.574182
5522,13.034624
5523,12.345835
5524,12.977338
5525,12.570716
5526,12.777052
5527,11.6910715
5528,13.598598
5529,12.983101
5530,12.468437
5531,12.84
5532,13.308013
5533,13.180633
5534,13.171153
5535,12.429216
5536,13.431317
5537,13.345507
5538,13.013664
5539,12.468437
5540,13.195614
5541,12.862296
5542,12.967813
5543,12.755032
5544,13.28278
5545,12.779873
5546,13.3847275
5547,12.736701
5548,13.244581
5549,13.353476
5550,12.3327055
5551,13.304685
5552,13.200065
5553,13.251636
5554,13.507626
5555,12.9808
5556,13.268865
5557,13.050706
5558,12.544329
5559,13.199232
5560,12.915167
5561,13.955273
5562,12.429216
5563,12.491252
5564,12.460715
5565,13.064734
5566,13.180633
5567,12.619116
5568,12.821259
5569,13.345507
5570,11.867097
5571,12.718896
5572,12.799399
5573,12.106253
5574,12.394625
5575,12.409014
5576,12.334906
5577,11.973825
5578,13.017003
5579,13.091905
5580,12.774223
5581,13.122363
5582,12.7938595
5583,12.786891
5584,12.513557
5585,12.952761
