,0
4817,8.523971
4818,8.691147
4819,8.953252
4820,8.454041
4821,8.389359
4822,9.623774
4823,8.283999
4824,9.689365
4825,8.517193
4826,8.717682
4827,9.205931
4828,10.480691
4829,8.035927
4830,8.974238
4831,8.912338
4832,8.074338
4833,8.517193
4834,9.1049795
4835,8.960596
4836,8.465899
4837,8.947156
4838,9.878221
4839,9.126959
4840,8.393442
4841,8.96916
4842,9.015541
4843,8.89563
4844,8.431635
4845,9.192584
4846,7.441907
4847,8.226306
4848,9.2459
4849,9.181941
4850,7.5807
4851,8.9758835
4852,8.736329
4853,8.20822
4854,8.854522
4855,8.511578
4856,9.222763
4857,8.871365
4858,9.1049795
4859,9.012864
4860,9.2103405
4861,8.892886
4862,8.827321
4863,8.641886
4864,8.84087
4865,9.215328
4866,11.613485
4867,10.501884
4868,8.682708
4869,10.487935
4870,12.320891
4871,11.269681
4872,9.937889
4873,9.937889
4874,8.932609
4875,8.87794
4876,8.436851
4877,8.784775
4878,8.491876
4879,8.538955
4880,9.18697
4881,9.249561
4882,8.978535
4883,9.783521
4884,8.902455
4885,8.930627
4886,9.163039
4887,10.470873
4888,8.993427
4889,8.938532
4890,8.517193
4891,8.565984
4892,11.395369
4893,8.902455
4894,9.392328
4895,9.817929
4896,8.290544
4897,8.664061
4898,8.476371
4899,9.266059
4900,9.148571
4901,8.411833
4902,11.188704
4903,9.159047
4904,8.890686
4905,9.218308
4906,9.61767
4907,8.658172
4908,9.286746
4909,9.528867
4910,8.067149
4911,8.902455
4912,9.502413
4913,9.209741
4914,8.411833
4915,9.510075
4916,7.09091
4917,7.9963174
4918,8.942461
4919,9.343297
4920,8.719317
4921,7.671827
4922,9.721486
4923,9.721486
4924,9.161885
4925,9.17761
4926,9.848767
4927,8.778788
4928,9.027739
4929,8.530504
4930,9.2591305
4931,8.756997
4932,9.904637
4933,8.603555
4934,8.658692
4935,8.856519
4936,8.08487
4937,8.881836
4938,9.312175
4939,10.037144
4940,8.940105
4941,9.068662
4942,12.291332
4943,10.570932
4944,11.678838
4945,9.139918
4946,8.966994
4947,8.71588
4948,9.035987
4949,10.627406
4950,9.129672
4951,8.526748
4952,8.517193
4953,8.752108
4954,10.683889
4955,8.790877
4956,8.536996
4957,7.632401
4958,8.519391
4959,9.435721
4960,8.648221
4961,8.881836
4962,8.806873
4963,9.121946
4964,9.60858
4965,9.0328865
4966,11.354832
4967,11.783837
4968,8.871506
4969,8.971449
4970,7.153834
4971,9.096612
4972,8.5035
4973,8.537388
4974,9.562334
4975,8.517193
4976,10.44392
4977,8.699514
4978,8.914626
4979,8.361709
4980,8.627661
4981,9.169518
4982,8.658345
4983,10.498305
4984,9.37721
4985,8.02617
4986,9.925543
4987,9.448255
4988,9.237469
4989,9.11965
4990,9.287116
4991,9.263028
4992,8.997766
4993,8.656955
4994,8.66613
4995,9.20029
4996,9.670547
4997,9.260748
4998,9.342508
4999,8.313852
5000,9.47685
5001,9.895959
5002,8.769507
5003,10.513715
5004,8.987197
5005,9.097843
5006,8.922658
5007,8.748305
5008,8.465899
5009,8.284504
5010,8.401782
5011,8.68643
5012,8.969542
5013,8.39841
5014,8.313852
5015,9.615806
5016,8.536996
5017,9.171599
5018,8.817298
5019,9.411729
5020,7.854769
5021,8.578476
5022,9.59083
5023,8.40066
5024,9.599473
5025,8.411833
5026,9.538997
5027,8.881836
5028,9.06126
5029,11.258497
5030,8.594154
5031,8.868132
5032,11.217077
5033,8.476371
5034,8.814479
5035,8.936692
5036,8.9982605
5037,8.962776
5038,8.937875
5039,9.075437
5040,9.720165
5041,6.939254
5042,8.101678
5043,9.1569395
5044,9.428913
5045,9.328034
5046,8.160519
5047,8.979417
5048,9.080118
5049,9.903487
5050,8.929567
5051,10.4852
5052,8.699514
5053,11.598186
5054,8.294049
5055,8.930627
5056,9.042986
5057,9.626415
5058,8.468003
5059,11.617988
5060,9.111073
5061,8.557759
5062,8.8950815
5063,11.004148
5064,7.3238306
5065,8.294049
5066,9.006999
5067,9.383873
5068,7.777374
5069,8.447414
5070,9.458216
5071,9.219499
5072,9.080004
5073,12.982476
5074,9.247154
5075,9.655026
5076,8.760923
5077,9.156729
5078,8.892886
5079,7.474772
5080,8.994421
5081,12.275202
5082,8.719971
5083,8.920256
5084,9.214631
5085,7.4832444
5086,9.076809
5087,8.9996195
5088,11.313169
5089,10.426647
5090,8.853665
5091,7.7186856
5092,9.192685
5093,8.02617
5094,8.565984
5095,8.050703
5096,9.546813
5097,9.412301
5098,9.334238
5099,9.251675
5100,8.9996195
5101,11.456619
5102,9.182455
5103,8.131531
5104,10.246545
5105,8.006368
5106,8.888067
5107,9.17792
5108,8.985195
5109,8.612322
5110,9.084777
5111,8.900413
5112,10.610908
5113,7.8785343
5114,8.34284
5115,8.902455
5116,8.411833
5117,9.540507
5118,8.922658
5119,7.9006367
5120,8.98907
5121,8.930627
5122,9.249849
5123,11.920269
5124,9.142276
5125,9.904387
5126,8.712431
5127,10.599281
5128,8.881836
5129,8.916238
5130,8.935904
5131,9.057189
5132,9.695786
5133,8.76155
5134,8.8832245
5135,8.14642
5136,8.584665
5137,9.033604
5138,8.412943
5139,8.699514
5140,8.948976
5141,8.849227
5142,9.593355
5143,8.411833
5144,9.1049795
5145,9.042513
5146,9.191361
5147,8.945072
5148,8.788136
5149,9.040975
5150,8.912877
5151,9.206031
5152,9.169518
5153,8.231376
5154,9.035868
5155,8.553525
5156,8.387996
5157,8.947156
5158,8.358901
5159,8.729074
5160,9.15059
5161,9.49552
5162,10.15413
5163,8.826147
5164,9.048409
5165,9.328123
5166,8.952605
5167,8.343554
5168,7.6496925
5169,8.90558
5170,9.301186
5171,8.869258
5172,9.613937
5173,8.873468
5174,8.972717
5175,9.082507
5176,8.971449
5177,9.472705
5178,9.6445875
5179,8.267706
5180,8.808369
5181,7.791936
5182,9.444068
5183,8.946375
5184,9.803612
5185,8.520388
5186,8.503095
5187,9.118883
5188,8.294049
5189,8.03948
5190,9.287301
5191,8.303505
5192,10.905038
5193,8.188689
5194,9.3823595
5195,9.82282
5196,8.264878
5197,9.472858
5198,9.381433
5199,9.183175
5200,7.783224
5201,8.952217
5202,9.470549
5203,7.9490914
5204,10.428246
5205,9.357725
5206,9.249561
5207,8.959055
5208,9.082507
5209,8.648221
5210,8.794825
5211,8.294049
5212,9.164715
5213,8.902455
5214,9.518487
5215,9.903037
5216,8.889859
5217,9.102756
5218,8.89563
5219,8.722743
5220,9.025937
5221,8.5413
5222,8.959055
5223,9.003439
5224,8.610683
5225,9.026418
5226,8.780941
5227,8.632663
5228,12.880228
5229,8.003697
5230,8.006368
5231,10.179565
5232,8.030084
5233,9.144307
5234,9.164191
5235,8.313852
5236,9.28869
5237,9.690913
5238,10.688461
5239,8.871084
5240,9.094255
5241,8.50896
5242,9.153876
5243,9.6504
5244,8.94468
5245,8.94468
5246,8.975377
5247,8.881836
5248,9.037415
5249,9.047586
5250,9.053686
5251,9.400465
5252,9.400465
5253,8.444622
5254,8.950144
5255,9.393079
5256,8.517193
5257,8.93564
5258,8.517193
5259,8.556414
5260,9.088173
5261,9.664596
5262,7.597898
5263,8.882947
5264,8.233768
5265,9.211939
5266,10.463446
5267,8.8926115
5268,8.61432
5269,8.49699
5270,10.9221
5271,9.246673
5272,9.017968
5273,9.017968
5274,8.922658
5275,9.132703
5276,8.881836
5277,8.852379
5278,9.233666
5279,8.97259
5280,8.362642
5281,11.920189
5282,9.67508
5283,9.054855
5284,10.681894
5285,8.948976
5286,9.175128
5287,9.852194
5288,8.699514
5289,10.203852
5290,8.797095
5291,9.816567
5292,9.087042
5293,8.2933
5294,8.476371
5295,8.993551
5296,8.218248
5297,9.082507
5298,8.917847
5299,9.575261
5300,9.595263
5301,8.867146
5302,8.936035
5303,9.01627
5304,9.41898
5305,8.952087
5306,9.044876
5307,11.040759
5308,10.464873
5309,8.938532
5310,9.0683155
5311,8.0503845
5312,8.981556
5313,8.938532
5314,8.920256
5315,8.988321
5316,9.727346
5317,8.323608
5318,9.774688
5319,8.313852
5320,8.874028
5321,9.079662
5322,8.006368
5323,8.9415455
5324,9.152182
5325,8.110727
5326,9.234056
5327,9.012864
5328,8.571681
5329,10.669351
5330,8.870241
5331,8.295049
5332,9.680344
5333,8.930627
5334,7.6925697
5335,9.139274
5336,8.616133
5337,9.604677
5338,8.901775
5339,9.064736
5340,9.21672
5341,9.21672
5342,11.682525
5343,11.376109
5344,9.082621
5345,8.411611
5346,8.961879
5347,8.992185
5348,8.479491
5349,7.385851
5350,8.656955
5351,10.397573
5352,10.060492
5353,12.273166
5354,9.1369095
5355,10.309186
5356,8.35043
5357,8.323608
5358,8.087333
5359,9.125545
5360,8.391176
5361,9.105091
5362,8.536996
5363,8.848509
5364,9.006999
5365,8.565984
5366,9.118883
5367,9.185022
5368,9.157573
5369,7.8438487
5370,9.3368845
5371,9.127502
5372,8.674197
5373,8.888343
5374,8.556414
5375,9.172119
5376,9.364091
5377,9.395409
5378,9.122055
5379,8.764053
5380,9.556338
5381,8.933269
5382,8.948976
5383,8.414495
5384,8.517193
5385,9.672375
5386,8.533067
5387,9.562194
5388,8.411833
5389,9.231123
5390,8.472196
5391,9.92652
5392,9.17885
5393,9.489335
5394,11.598186
5395,9.1049795
5396,8.517193
5397,9.000607
5398,9.49552
5399,8.268476
5400,9.027019
5401,11.3997345
5402,8.972337
5403,7.2348986
5404,9.08228
5405,8.821879
5406,8.987197
5407,8.714403
5408,9.169518
5409,9.620793
5410,10.620009
5411,9.404344
5412,9.287301
5413,8.853665
5414,8.594154
5415,8.688454
5416,9.167224
5417,9.055439
5418,8.829812
5419,8.927978
5420,8.530109
5421,8.785692
5422,9.2591305
5423,8.987197
5424,10.280656
5425,8.930627
5426,8.03722
5427,11.12015
5428,10.897628
5429,8.9996195
5430,9.666689
5431,8.785081
5432,8.696009
5433,8.612503
5434,9.029537
5435,8.389359
5436,8.729074
5437,8.828494
5438,10.065691
5439,9.450852
5440,9.477539
5441,9.430439
5442,9.812742
5443,8.994917
5444,8.454892
5445,8.364042
5446,8.210668
5447,8.75621
5448,9.076809
5449,9.75313
5450,8.669914
5451,9.5031595
5452,8.565984
5453,10.681894
5454,9.0641575
5455,8.411833
5456,11.519712
5457,8.292799
5458,9.001839
5459,9.318387
5460,10.888819
5461,11.501673
5462,9.453286
5463,9.009692
5464,9.035987
5465,8.731013
5466,10.821656
5467,10.002473
5468,8.764053
5469,8.433811
5470,8.882947
5471,9.510667
5472,9.2193
5473,9.11416
5474,8.943768
5475,9.902387
5476,8.682708
5477,9.4717045
5478,8.859364
5479,8.699514
5480,11.569778
5481,9.061028
5482,8.795582
5483,8.922658
5484,8.294049
5485,8.919988
5486,10.59671
5487,8.620832
5488,9.051813
5489,9.0441675
5490,8.9297
5491,9.076809
5492,9.49062
5493,10.629223
5494,9.359019
5495,8.781862
5496,8.389359
5497,8.719317
5498,8.525757
5499,9.028338
5500,9.026658
5501,8.986072
5502,8.54091
5503,8.699848
5504,8.784621
5505,8.642062
5506,9.076809
5507,9.1522875
5508,9.167433
5509,8.706325
5510,9.185022
5511,9.264829
5512,10.85584
5513,9.888831
5514,9.988748
5515,8.15966
5516,8.84894
5517,8.881836
5518,10.478302
5519,8.971449
5520,8.517193
5521,9.062768
5522,11.046532
5523,9.033364
5524,8.870663
5525,9.2534
5526,9.41979
5527,9.305651
5528,10.076642
5529,7.855932
5530,9.212139
5531,9.0342
5532,8.905987
5533,8.476371
5534,8.226841
5535,6.9902563
5536,8.757154
5537,9.932464
5538,8.273847
5539,8.890135
5540,8.993427
5541,8.98055
5542,8.699514
5543,9.131297
5544,9.039552
5545,8.820994
5546,8.970178
5547,8.604288
5548,9.0623045
5549,8.517193
5550,8.881558
5551,9.77985
5552,8.818482
5553,8.994669
5554,9.006877
5555,9.143453
5556,8.294049
5557,9.938855
5558,8.955964
5559,8.162517
5560,9.643809
5561,10.463103
5562,8.730852
5563,9.053335
5564,8.881836
5565,9.993785
5566,7.336937
5567,8.54091
5568,8.734399
5569,8.576782
5570,8.828347
5571,8.909911
5572,8.006368
5573,8.294049
5574,9.251962
5575,9.450931
5576,9.087947
5577,8.9996195
5578,9.23474
5579,9.218308
5580,9.189526
5581,8.448486
5582,9.268609
5583,9.380758
5584,9.533583
5585,8.968779
5586,9.615806
5587,9.531627
5588,8.780172
5589,9.793617
5590,9.1049795
5591,9.179572
5592,8.344267
5593,8.344267
5594,8.341649
5595,8.69081
5596,8.723394
5597,8.461046
5598,9.573176
5599,9.363833
5600,9.511556
5601,9.079662
5602,8.94442
5603,8.484257
5604,8.977146
5605,9.160729
5606,8.305484
5607,8.704004
5608,11.632928
5609,9.323758
5610,8.987197
5611,8.881836
5612,9.334768
5613,9.181941
5614,9.035987
5615,8.980927
5616,8.019613
5617,9.11471
5618,9.525151
5619,8.834482
5620,8.313852
5621,8.465057
5622,8.997766
5623,8.763115
5624,9.325899
5625,8.630522
5626,9.631416
5627,8.294049
5628,8.975124
5629,9.232591
5630,10.685332
5631,9.097172
5632,9.614605
5633,8.641533
5634,9.66504
5635,8.954157
5636,9.327412
5637,8.901639
5638,8.517193
5639,7.895436
5640,7.005789
5641,9.129672
5642,9.100526
5643,8.291547
5644,11.614055
5645,8.594154
5646,7.695758
5647,8.594154
5648,9.894497
5649,7.9963174
5650,9.315421
5651,8.335911
5652,9.035987
5653,8.853665
5654,9.255696
5655,8.926385
5656,10.622327
5657,8.809863
5658,9.541585
5659,9.1638775
5660,7.8371596
5661,9.223948
5662,10.240459
5663,8.95764
5664,8.39841
5665,9.017968
5666,9.882928
5667,9.456888
5668,9.117348
5669,8.686936
5670,9.169518
5671,7.3132205
5672,10.662726
5673,9.636392
5674,8.573384
5675,8.411833
5676,9.229064
5677,9.169518
5678,8.692154
5679,9.151651
5680,9.229064
5681,9.148465
5682,8.517193
5683,9.202913
5684,8.853665
5685,9.499122
5686,8.922658
5687,9.024131
5688,8.884056
5689,8.425077
5690,10.106428
5691,9.19299
5692,9.217713
5693,8.308199
5694,9.1769905
5695,9.1769905
5696,8.421343
5697,8.411833
5698,9.188708
5699,8.648221
5700,8.965335
5701,9.194008
5702,9.486456
5703,9.232982
5704,8.802372
5705,11.519136
5706,9.236008
5707,8.657998
5708,9.252729
5709,8.707648
5710,8.422663
5711,9.754698
5712,8.888067
5713,8.9996195
5714,8.294049
5715,9.041211
5716,9.149422
5717,9.008714
5718,9.693938
5719,12.1482315
5720,8.165079
5721,9.145268
5722,12.294414
5723,9.400217
5724,9.400217
5725,8.70963
5726,8.533067
5727,8.885994
5728,8.313852
5729,9.139918
5730,9.378817
5731,9.005036
5732,7.45472
5733,8.75274
5734,12.227325
5735,8.31801
5736,10.864216
5737,8.738094
5738,8.699514
5739,9.144414
5740,9.030376
5741,8.006368
5742,9.336092
5743,8.969415
5744,8.216088
5745,8.922658
5746,9.20029
5747,8.294049
5748,8.841882
5749,9.390326
5750,8.262559
5751,8.735204
5752,8.740336
5753,7.1546154
5754,10.442609
5755,9.4275465
5756,8.938138
5757,8.938138
5758,8.920523
5759,8.920523
5760,9.373649
5761,8.410943
5762,9.206232
5763,9.139704
5764,7.3395376
5765,8.160519
5766,8.922658
5767,10.368793
5768,8.990815
5769,9.571714
5770,8.433811
5771,9.161675
5772,8.881836
5773,10.1350355
5774,9.390159
5775,9.083529
5776,8.465899
5777,8.476371
5778,9.287301
5779,9.226213
5780,9.069122
5781,11.982085
5782,9.272094
5783,9.508592
5784,8.070906
5785,6.939254
5786,10.282745
5787,8.36311
5788,9.169518
5789,11.621905
5790,8.9996195
5791,9.736724
5792,8.465899
5793,11.369471
5794,8.006368
5795,8.961879
5796,10.497312
5797,10.453918
5798,8.12415
5799,9.291368
5800,6.6359468
5801,8.91664
5802,9.771783
5803,10.027959
5804,8.725832
5805,8.620472
5806,8.556414
5807,9.412873
5808,8.892886
5809,8.639411
5810,8.411833
5811,8.241177
5812,8.517193
5813,9.017726
5814,12.585495
5815,8.249313
5816,9.225426
5817,8.606485
5818,8.717846
5819,9.1049795
5820,9.0394335
5821,7.108244
5822,9.006999
5823,8.922658
5824,9.167746
5825,8.996528
5826,6.349139
5827,8.794825
5828,8.888895
5829,9.472705
5830,8.881836
5831,11.216646
5832,10.106469
5833,9.027259
5834,10.132613
5835,8.536996
5836,8.932609
5837,8.960467
5838,8.699514
5839,9.560786
5840,9.347926
5841,11.797036
5842,9.366489
5843,8.673513
5844,9.1049795
5845,8.253227
5846,9.448569
5847,8.832879
5848,8.934455
5849,8.351139
5850,9.952278
5851,12.291332
5852,8.224163
5853,8.699514
5854,8.881836
5855,8.517193
5856,8.4553175
5857,8.4553175
5858,8.699514
5859,9.118554
5860,8.881836
5861,9.167433
5862,8.411833
5863,7.7389235
5864,8.987197
5865,10.784296
5866,8.465899
5867,9.190138
5868,9.384294
5869,9.172639
5870,8.34284
5871,8.131531
5872,9.181838
5873,9.378817
5874,10.286945
5875,8.528727
5876,9.370161
5877,8.022241
5878,8.61722
5879,8.707813
5880,9.923879
5881,7.4667993
5882,8.881836
5883,8.946375
5884,8.750683
5885,7.783224
5886,9.278186
5887,8.699514
5888,9.092345
5889,8.584104
5890,8.755265
5891,8.323123
5892,7.6088705
5893,7.824046
5894,9.0944805
5895,9.206332
5896,8.432071
5897,9.341983
5898,8.987197
5899,8.7952795
5900,8.476371
5901,9.575539
5902,9.323669
5903,8.188689
5904,10.592828
5905,11.014029
5906,8.517193
5907,9.082507
5908,9.247154
5909,10.266393
5910,8.953898
5911,8.188689
5912,9.648337
5913,9.169518
5914,9.173469
5915,8.294049
5916,9.063695
5917,8.131531
5918,9.173573
5919,10.465216
5920,10.730684
5921,11.145623
5922,9.805268
5923,8.699514
5924,8.517193
5925,8.431635
5926,8.882114
5927,10.261162
5928,7.783224
5929,9.632859
5930,8.95144
5931,11.358934
5932,8.411833
5933,8.871786
5934,9.918426
5935,10.541202
5936,10.02207
5937,8.961879
5938,9.132163
5939,9.736311
5940,9.226213
5941,8.325548
5942,8.732305
5943,8.216088
5944,7.3815017
5945,9.131297
5946,8.517193
5947,8.338545
5948,9.197356
5949,9.66148
5950,9.03884
5951,9.010058
5952,7.5104303
5953,8.7358465
5954,8.970686
5955,9.010669
5956,9.148146
5957,8.68879
5958,9.740969
5959,9.25177
5960,8.373785
5961,10.367096
5962,8.509161
5963,10.146434
5964,8.294049
5965,8.699514
5966,8.903135
5967,10.688256
5968,9.212638
5969,8.8930235
5970,8.743531
5971,8.806424
5972,8.806125
5973,8.806125
5974,8.277158
5975,8.779557
5976,8.938532
5977,12.040301
5978,8.8832245
5979,9.183688
5980,8.853665
5981,9.459775
5982,9.190138
5983,9.170039
5984,8.934587
5985,8.977525
5986,9.257987
5987,8.8257065
5988,8.0864105
5989,8.714732
5990,9.539212
5991,8.417151
5992,8.048149
5993,9.282103
5994,8.294049
5995,9.786954
5996,10.681894
5997,8.955964
5998,9.625294
5999,8.270013
6000,8.880863
6001,10.462846
6002,12.297311
6003,8.84087
6004,8.577347
6005,9.417355
6006,9.022081
6007,9.104535
6008,9.168059
6009,8.745125
6010,9.544667
6011,9.800458
6012,8.412055
6013,9.075322
6014,8.616133
6015,8.476371
6016,7.7544813
6017,8.612503
6018,10.880742
6019,9.263123
6020,8.961879
6021,9.895607
6022,9.287301
6023,9.174713
6024,8.798001
6025,8.188689
6026,9.051345
6027,8.41516
6028,9.20934
6029,8.156223
6030,10.606238
6031,8.881836
6032,9.399306
6033,9.0641575
6034,6.896694
6035,9.956839
6036,8.565984
6037,8.411833
6038,8.9978895
6039,8.556798
6040,10.380777
6041,9.495218
6042,9.230143
6043,8.796793
6044,8.587838
6045,9.798127
6046,9.251099
6047,8.294049
6048,9.166493
6049,10.507831
6050,9.499271
6051,8.699514
6052,9.482579
6053,8.679312
6054,8.946375
6055,8.905716
6056,9.137877
6057,8.812843
6058,8.517193
6059,9.148465
6060,8.575462
6061,9.261128
6062,9.035987
6063,7.49276
6064,9.703572
6065,9.401457
6066,8.560827
6067,9.05614
6068,7.192934
6069,9.061956
6070,8.562549
6071,7.774015
6072,10.023357
6073,9.264829
6074,8.433811
6075,8.881836
6076,9.409846
6077,8.736168
6078,8.648221
6079,8.517193
6080,8.259975
6081,8.42705
6082,8.481152
6083,8.902455
6084,6.765039
6085,8.671115
6086,8.476371
6087,9.302008
6088,11.025475
6089,8.77771
6090,12.0749445
6091,9.490015
6092,9.087947
6093,8.785081
6094,9.438272
6095,12.029967
6096,9.074062
6097,8.853665
6098,10.794317
6099,8.359369
6100,8.006368
6101,9.4946165
6102,10.785021
6103,10.494492
6104,8.859364
6105,11.073939
6106,9.20934
6107,9.305651
6108,8.258423
6109,8.922658
6110,9.228475
6111,9.07326
6112,8.911125
6113,8.881836
6114,9.039078
6115,6.827629
6116,9.16115
6117,9.883387
6118,9.097956
6119,8.856946
6120,8.517193
6121,9.057189
6122,8.9996195
6123,9.333443
6124,7.8785343
6125,8.03106
6126,9.875036
6127,7.3821244
6128,12.393382
6129,8.538759
6130,7.922986
6131,8.853665
6132,8.914626
6133,9.006264
6134,8.18144
6135,9.714987
6136,8.941153
6137,8.052933
6138,8.699514
6139,9.312897
6140,9.187379
6141,9.763593
6142,9.468851
6143,8.989445
6144,7.50769
6145,11.235774
6146,9.062536
6147,8.987197
6148,8.881836
6149,8.743372
6150,8.254269
6151,9.292842
6152,8.977146
6153,9.903487
6154,9.807362
6155,8.887652
6156,8.658692
6157,8.389359
6158,9.360913
6159,9.249081
6160,8.948976
6161,8.719317
6162,9.952278
6163,10.469313
6164,9.067278
6165,8.389359
6166,9.169518
6167,12.156656
6168,8.011355
6169,8.302018
6170,8.188689
6171,9.068777
6172,8.817298
6173,9.777357
6174,8.809116
6175,9.614805
6176,8.748305
6177,9.1144905
6178,8.732627
6179,8.05166
6180,9.157361
6181,8.911395
6182,9.958828
6183,8.656955
6184,9.052516
6185,8.839276
6186,9.028219
6187,8.006368
6188,9.551871
6189,9.126959
6190,8.476371
6191,9.336356
6192,7.6943927
6193,8.494129
6194,9.529158
6195,8.881836
6196,10.463332
6197,8.585599
6198,9.1049795
6199,8.289539
6200,8.897136
6201,8.294049
6202,8.411833
6203,11.008612
6204,9.169518
6205,9.010669
6206,8.656955
6207,8.814479
6208,9.234545
6209,8.8641815
6210,9.108308
6211,8.111629
6212,8.961879
6213,8.556414
6214,8.665613
6215,9.06242
6216,8.918651
6217,8.987197
6218,8.852808
6219,12.279258
6220,8.748305
6221,8.965207
6222,7.824046
6223,8.399535
6224,9.052516
6225,9.181941
6226,8.956351
6227,9.14024
6228,8.851521
6229,7.0148144
6230,8.910855
6231,8.704668
6232,8.8862705
6233,9.254357
6234,10.989386
6235,8.969669
6236,9.2591305
6237,7.81682
6238,9.039315
6239,9.215427
6240,7.207119
6241,8.656955
6242,8.829372
6243,9.182866
6244,12.1612215
6245,9.035987
6246,10.12539
6247,9.287301
6248,8.732305
6249,8.487764
6250,7.275172
6251,9.036345
6252,8.921457
6253,9.242129
6254,9.336092
6255,8.554874
6256,9.169206
6257,10.313741
6258,8.39163
6259,9.064274
6260,8.294049
6261,8.371011
6262,8.188689
6263,8.932213
6264,8.699514
6265,9.487139
6266,9.13173
6267,8.542471
6268,8.698514
6269,7.2710085
6270,9.033126
6271,8.02617
6272,8.699514
6273,8.4788685
6274,9.260082
6275,8.908154
6276,8.4857025
6277,9.404426
6278,9.2103405
6279,8.177516
6280,7.770645
6281,9.452972
6282,8.648221
6283,8.919319
6284,8.689465
6285,10.26528
6286,8.489822
6287,12.256072
6288,8.902455
6289,9.024252
6290,8.34284
6291,9.162934
6292,9.385973
6293,8.942069
6294,9.4779215
6295,8.738735
6296,9.221182
6297,9.176887
6298,8.15966
6299,8.881836
6300,8.881836
6301,8.8460655
6302,8.966994
6303,9.140347
6304,7.6009026
6305,10.47554
6306,8.49699
6307,9.621986
6308,8.594154
6309,8.571681
6310,9.426097
6311,8.886132
6312,8.517193
6313,8.283999
6314,9.2103405
6315,9.021598
6316,10.311715
6317,8.02617
6318,9.035987
6319,9.124347
6320,8.538367
6321,8.987197
6322,10.020648
6323,9.120416
6324,8.525162
6325,9.479986
6326,8.655737
6327,9.625822
6328,9.63299
6329,9.031931
6330,9.696587
6331,8.44247
6332,9.60737
6333,8.729559
6334,8.699514
6335,9.048997
6336,9.280892
6337,9.257224
6338,7.575585
6339,9.130215
6340,9.680344
6341,9.171807
6342,8.812099
6343,7.7160153
6344,9.447387
6345,8.476371
6346,8.476371
6347,9.408617
6348,8.765303
6349,8.612503
6350,8.809265
6351,8.746876
6352,7.4121604
6353,9.17492
6354,8.724207
6355,8.963032
6356,10.430817
6357,8.901775
6358,8.948976
6359,8.894396
6360,8.965845
6361,8.899458
6362,7.21524
6363,9.292197
6364,8.825266
6365,7.355002
6366,8.119697
6367,9.16115
6368,10.582688
6369,8.411833
6370,8.800114
6371,8.411833
6372,8.411833
6373,9.426499
6374,8.567316
6375,9.726034
6376,9.458059
6377,9.934017
6378,9.648595
6379,10.532096
6380,7.768956
6381,8.699514
6382,9.384294
6383,8.345455
6384,8.348775
6385,9.505246
6386,8.433811
6387,8.820256
6388,10.151948
6389,9.188503
6390,9.716073
6391,6.980076
6392,9.214033
6393,8.699514
6394,9.169518
6395,8.7852335
6396,8.779557
6397,9.025696
6398,9.905036
6399,8.853665
6400,8.5271435
6401,9.602383
6402,11.42607
6403,8.960596
6404,9.330432
6405,8.294049
6406,9.171911
6407,9.015177
6408,8.476371
6409,8.824677
6410,10.535875
6411,8.411611
6412,11.527755
6413,9.2591305
6414,8.910855
6415,8.922658
6416,8.484257
6417,8.536996
6418,9.862301
6419,9.169518
6420,8.536996
6421,9.294222
6422,8.34284
6423,9.422868
6424,8.675564
6425,8.930627
6426,8.885026
6427,10.621863
6428,8.501471
6429,9.614872
6430,8.476371
6431,9.341018
6432,9.071078
6433,8.858511
6434,9.978688
6435,9.978688
6436,10.463103
6437,8.491876
6438,9.228278
6439,8.294049
6440,8.283999
6441,8.900276
6442,8.733272
6443,9.270965
6444,8.34284
6445,9.181323
6446,8.732305
6447,8.476371
6448,9.680344
6449,8.883918
6450,8.548498
6451,8.930627
6452,9.002701
6453,10.93653
6454,8.101678
6455,8.740336
6456,7.997999
6457,8.291045
6458,9.683464
6459,8.907747
6460,8.8207
6461,8.476371
6462,8.56121
6463,8.902455
6464,12.225189
6465,8.308938
6466,9.494015
6467,9.139059
6468,7.3004727
6469,9.073948
6470,10.43925
6471,9.270777
6472,8.905173
6473,7.467371
6474,8.15335
6475,9.4292345
6476,8.5271435
6477,10.454178
6478,9.297526
6479,9.143131
6480,7.783224
6481,8.749574
6482,9.071078
6483,9.2534
6484,9.271436
6485,12.293327
6486,9.300912
6487,9.7056465
6488,8.9996195
6489,8.809415
6490,8.5923
6491,10.873679
6492,11.38499
6493,8.612503
6494,8.371705
6495,9.545455
6496,9.3147
6497,9.134323
6498,9.07875
6499,8.721602
6500,9.654128
6501,12.316997
6502,9.169518
6503,8.937875
6504,8.546752
6505,8.294049
6506,10.470363
6507,8.249313
6508,9.87308
6509,9.059518
6510,9.687196
6511,10.449497
6512,8.852236
6513,9.007489
6514,9.25474
6515,9.067624
6516,9.185022
6517,9.084663
6518,8.756053
6519,8.556414
6520,11.488366
6521,8.699514
6522,8.565984
6523,9.51709
6524,9.010425
6525,8.517193
6526,9.442563
6527,8.954157
6528,8.296047
6529,8.974618
6530,11.087359
6531,9.001716
6532,12.248831
6533,8.907071
6534,8.907071
6535,9.602383
6536,9.310185
6537,8.070906
6538,9.549167
6539,8.974872
6540,8.441392
6541,9.291275
6542,8.504311
6543,10.552108
6544,8.922658
6545,9.674515
6546,7.946264
6547,9.301826
6548,7.6187425
6549,9.729135
6550,9.12151
6551,10.664293
