,max_depth,learn_rate,accuracy
947,19,0.9592244897959183,64
948,19,0.9796122448979592,64
949,19,1.0,51
950,20,0.001,62
951,20,0.021387755102040815,75
952,20,0.041775510204081635,52
953,20,0.06216326530612245,77
954,20,0.08255102040816327,54
955,20,0.10293877551020407,66
956,20,0.12332653061224493,52
957,20,0.1437142857142857,84
958,20,0.16410204081632654,52
959,20,0.18448979591836734,62
960,20,0.20487755102040814,50
961,20,0.22526530612244897,59
962,20,0.24565306122448985,39
963,20,0.26604081632653065,47
964,20,0.2864285714285714,72
965,20,0.30681632653061225,72
966,20,0.3272040816326531,41
967,20,0.3475918367346939,74
968,20,0.3679795918367347,59
969,20,0.3883673469387755,46
970,20,0.4087551020408163,48
971,20,0.4291428571428572,69
972,20,0.44953061224489793,60
973,20,0.4699183673469388,42
974,20,0.4903061224489797,39
975,20,0.5106938775510205,43
976,20,0.5310816326530613,55
977,20,0.551469387755102,64
978,20,0.5718571428571428,45
979,20,0.5922448979591837,69
980,20,0.6126326530612245,61
981,20,0.6330204081632653,76
982,20,0.6534081632653062,38
983,20,0.673795918367347,41
984,20,0.6941836734693878,40
985,20,0.7145714285714286,40
986,20,0.7349591836734695,58
987,20,0.7553469387755103,44
988,20,0.775734693877551,70
989,20,0.7961224489795918,55
990,20,0.8165102040816327,77
991,20,0.8368979591836735,70
992,20,0.8572857142857143,53
993,20,0.8776734693877551,52
994,20,0.8980612244897959,59
995,20,0.9184489795918368,38
996,20,0.9388367346938776,67
997,20,0.9592244897959183,70
998,20,0.9796122448979592,73
999,20,1.0,48
