,station_id,year,month,day,rides
939,40770,2019,7,29,2650
940,40770,2019,7,30,2791
941,40770,2019,7,31,2868
942,40770,2019,8,1,2991
943,40770,2019,8,2,2958
944,40770,2019,8,3,2429
945,40770,2019,8,4,1869
946,40770,2019,8,5,2830
947,40770,2019,8,6,2876
948,40770,2019,8,7,2867
949,40770,2019,8,8,3158
950,40770,2019,8,9,3090
951,40770,2019,8,10,2441
952,40770,2019,8,11,2441
953,40770,2019,8,12,2929
954,40770,2019,8,13,2809
955,40770,2019,8,14,3169
956,40770,2019,8,15,2787
957,40770,2019,8,16,3088
958,40770,2019,8,17,2063
959,40770,2019,8,18,1546
960,40770,2019,8,19,2612
961,40770,2019,8,20,2685
962,40770,2019,8,21,2789
963,40770,2019,8,22,2766
964,40770,2019,8,23,3001
965,40770,2019,8,24,3081
966,40770,2019,8,25,1739
967,40770,2019,8,26,2756
968,40770,2019,8,27,2901
969,40770,2019,8,28,2862
970,40770,2019,8,29,2851
971,40770,2019,8,30,2906
972,40770,2019,8,31,2166
973,40770,2019,9,1,1730
974,40770,2019,9,2,1602
975,40770,2019,9,3,2952
976,40770,2019,9,4,2956
977,40770,2019,9,5,3037
978,40770,2019,9,6,3018
979,40770,2019,9,7,2137
980,40770,2019,9,8,1533
981,40770,2019,9,9,2866
982,40770,2019,9,10,3108
983,40770,2019,9,11,2956
984,40770,2019,9,12,3020
985,40770,2019,9,13,4087
986,40770,2019,9,14,2450
987,40770,2019,9,15,2283
988,40770,2019,9,16,3099
989,40770,2019,9,17,3293
990,40770,2019,9,18,3338
991,40770,2019,9,19,3156
992,40770,2019,9,20,3732
993,40770,2019,9,21,2697
994,40770,2019,9,22,2087
995,40770,2019,9,23,3562
996,40770,2019,9,24,3087
997,40770,2019,9,25,3219
998,40770,2019,9,26,2965
999,40770,2019,9,27,4047
1000,40770,2019,9,28,3278
1001,40770,2019,9,29,2544
1002,40770,2019,9,30,3170
1003,40770,2019,10,1,3064
1004,40770,2019,10,2,3022
1005,40770,2019,10,3,3070
1006,40770,2019,10,4,3064
1007,40770,2019,10,5,2650
1008,40770,2019,10,6,1642
1009,40770,2019,10,7,3009
1010,40770,2019,10,8,2975
1011,40770,2019,10,9,2945
1012,40770,2019,10,10,3009
1013,40770,2019,10,11,2986
1014,40770,2019,10,12,2743
1015,40770,2019,10,13,2516
1016,40770,2019,10,14,2655
1017,40770,2019,10,15,2982
1018,40770,2019,10,16,3057
1019,40770,2019,10,17,3027
1020,40770,2019,10,18,3618
1021,40770,2019,10,19,2905
1022,40770,2019,10,20,2000
1023,40770,2019,10,21,2885
1024,40770,2019,10,22,3299
1025,40770,2019,10,23,3146
1026,40770,2019,10,24,2917
1027,40770,2019,10,25,3252
1028,40770,2019,10,26,2418
1029,40770,2019,10,27,1779
1030,40770,2019,10,28,2844
1031,40770,2019,10,29,2813
1032,40770,2019,10,30,2811
1033,40770,2019,10,31,2757
1034,40770,2019,11,1,3622
1035,40770,2019,11,2,2942
1036,40770,2019,11,3,1840
1037,40770,2019,11,4,2884
1038,40770,2019,11,5,2998
1039,40770,2019,11,6,2994
1040,40770,2019,11,7,2977
1041,40770,2019,11,8,3589
1042,40770,2019,11,9,2400
1043,40770,2019,11,10,1826
1044,40770,2019,11,11,2621
1045,40770,2019,11,12,2968
1046,40770,2019,11,13,2826
1047,40770,2019,11,14,3146
1048,40770,2019,11,15,3458
1049,40770,2019,11,16,2858
1050,40770,2019,11,17,1834
1051,40770,2019,11,18,2963
1052,40770,2019,11,19,2979
1053,40770,2019,11,20,2883
1054,40770,2019,11,21,3336
1055,40770,2019,11,22,3251
1056,40770,2019,11,23,2564
1057,40770,2019,11,24,1959
1058,40770,2019,11,25,2808
1059,40770,2019,11,26,2901
1060,40770,2019,11,27,2723
1061,40770,2019,11,28,1017
1062,40770,2019,11,29,2007
1063,40770,2019,11,30,2183
1064,40770,2019,12,1,1708
1065,40770,2019,12,2,2743
1066,40770,2019,12,3,2904
1067,40770,2019,12,4,3060
1068,40770,2019,12,5,2870
1069,40770,2019,12,6,3725
1070,40770,2019,12,7,2232
1071,40770,2019,12,8,1621
1072,40770,2019,12,9,2687
1073,40770,2019,12,10,2878
1074,40770,2019,12,11,3305
1075,40770,2019,12,12,3704
1076,40770,2019,12,13,3415
1077,40770,2019,12,14,2026
1078,40770,2019,12,15,1160
1079,40770,2019,12,16,2490
1080,40770,2019,12,17,2726
1081,40770,2019,12,18,2484
1082,40770,2019,12,19,2581
1083,40770,2019,12,20,2609
1084,40770,2019,12,21,2144
1085,40770,2019,12,22,1588
1086,40770,2019,12,23,2047
1087,40770,2019,12,24,1485
1088,40770,2019,12,25,747
1089,40770,2019,12,26,1620
1090,40770,2019,12,27,1981
1091,40770,2019,12,28,1805
1092,40770,2019,12,29,1438
1093,40770,2019,12,30,2017
1094,40770,2019,12,31,2712
1095,40120,2019,1,1,754
1096,40120,2019,1,2,2166
1097,40120,2019,1,3,2416
1098,40120,2019,1,4,2554
1099,40120,2019,1,5,1328
1100,40120,2019,1,6,950
1101,40120,2019,1,7,2641
1102,40120,2019,1,8,2822
1103,40120,2019,1,9,2727
1104,40120,2019,1,10,2777
1105,40120,2019,1,11,2716
1106,40120,2019,1,12,1106
1107,40120,2019,1,13,774
1108,40120,2019,1,14,2925
1109,40120,2019,1,15,3064
1110,40120,2019,1,16,3102
1111,40120,2019,1,17,3167
1112,40120,2019,1,18,2810
1113,40120,2019,1,19,1054
1114,40120,2019,1,20,773
1115,40120,2019,1,21,1538
1116,40120,2019,1,22,2950
1117,40120,2019,1,23,2979
1118,40120,2019,1,24,2980
1119,40120,2019,1,25,2228
1120,40120,2019,1,26,1019
1121,40120,2019,1,27,706
1122,40120,2019,1,28,2672
1123,40120,2019,1,29,2351
1124,40120,2019,1,30,356
1125,40120,2019,1,31,875
1126,40120,2019,2,1,2443
1127,40120,2019,2,2,1183
1128,40120,2019,2,3,775
1129,40120,2019,2,4,2953
1130,40120,2019,2,5,3071
1131,40120,2019,2,6,3050
1132,40120,2019,2,7,3057
1133,40120,2019,2,8,2567
1134,40120,2019,2,9,1188
1135,40120,2019,2,10,835
1136,40120,2019,2,11,2924
1137,40120,2019,2,12,2905
1138,40120,2019,2,13,3006
1139,40120,2019,2,14,3191
1140,40120,2019,2,15,2783
1141,40120,2019,2,16,1231
1142,40120,2019,2,17,803
1143,40120,2019,2,18,1902
1144,40120,2019,2,19,3091
1145,40120,2019,2,20,3014
1146,40120,2019,2,21,3169
1147,40120,2019,2,22,2926
1148,40120,2019,2,23,1235
1149,40120,2019,2,24,788
1150,40120,2019,2,25,2786
1151,40120,2019,2,26,3003
1152,40120,2019,2,27,3009
1153,40120,2019,2,28,2943
1154,40120,2019,3,1,2716
1155,40120,2019,3,2,1311
1156,40120,2019,3,3,821
1157,40120,2019,3,4,2555
1158,40120,2019,3,5,2962
1159,40120,2019,3,6,2999
1160,40120,2019,3,7,3056
1161,40120,2019,3,8,2906
1162,40120,2019,3,9,1223
1163,40120,2019,3,10,814
1164,40120,2019,3,11,2875
1165,40120,2019,3,12,3196
1166,40120,2019,3,13,3143
1167,40120,2019,3,14,3140
1168,40120,2019,3,15,2813
1169,40120,2019,3,16,1739
1170,40120,2019,3,17,992
1171,40120,2019,3,18,2991
1172,40120,2019,3,19,3232
1173,40120,2019,3,20,3116
1174,40120,2019,3,21,3141
1175,40120,2019,3,22,3005
1176,40120,2019,3,23,1437
1177,40120,2019,3,24,937
1178,40120,2019,3,25,2854
1179,40120,2019,3,26,3148
1180,40120,2019,3,27,3088
1181,40120,2019,3,28,3156
1182,40120,2019,3,29,2910
1183,40120,2019,3,30,1340
1184,40120,2019,3,31,934
1185,40120,2019,4,1,3032
1186,40120,2019,4,2,3121
1187,40120,2019,4,3,3210
1188,40120,2019,4,4,3159
1189,40120,2019,4,5,2857
1190,40120,2019,4,6,1473
1191,40120,2019,4,7,964
1192,40120,2019,4,8,3225
1193,40120,2019,4,9,3229
1194,40120,2019,4,10,3007
1195,40120,2019,4,11,3180
1196,40120,2019,4,12,2983
1197,40120,2019,4,13,1423
1198,40120,2019,4,14,703
1199,40120,2019,4,15,2576
1200,40120,2019,4,16,2842
1201,40120,2019,4,17,2789
1202,40120,2019,4,18,2625
1203,40120,2019,4,19,2304
1204,40120,2019,4,20,1374
1205,40120,2019,4,21,943
1206,40120,2019,4,22,3080
1207,40120,2019,4,23,3182
1208,40120,2019,4,24,3252
1209,40120,2019,4,25,3278
1210,40120,2019,4,26,3043
1211,40120,2019,4,27,1174
1212,40120,2019,4,28,988
1213,40120,2019,4,29,2831
1214,40120,2019,4,30,3088
1215,40120,2019,5,1,3196
1216,40120,2019,5,2,3107
1217,40120,2019,5,3,3048
1218,40120,2019,5,4,1529
1219,40120,2019,5,5,1167
1220,40120,2019,5,6,3166
1221,40120,2019,5,7,3264
1222,40120,2019,5,8,3211
1223,40120,2019,5,9,3308
1224,40120,2019,5,10,3005
1225,40120,2019,5,11,1516
1226,40120,2019,5,12,1053
1227,40120,2019,5,13,2941
1228,40120,2019,5,14,3175
1229,40120,2019,5,15,3245
1230,40120,2019,5,16,3065
1231,40120,2019,5,17,2915
1232,40120,2019,5,18,1450
1233,40120,2019,5,19,1066
1234,40120,2019,5,20,2897
1235,40120,2019,5,21,2894
1236,40120,2019,5,22,3170
1237,40120,2019,5,23,3289
1238,40120,2019,5,24,2913
1239,40120,2019,5,25,1584
1240,40120,2019,5,26,1101
1241,40120,2019,5,27,976
1242,40120,2019,5,28,2975
1243,40120,2019,5,29,3027
1244,40120,2019,5,30,3089
1245,40120,2019,5,31,3243
1246,40120,2019,6,1,1432
1247,40120,2019,6,2,1113
1248,40120,2019,6,3,2934
1249,40120,2019,6,4,3093
1250,40120,2019,6,5,3176
1251,40120,2019,6,6,3230
1252,40120,2019,6,7,2991
1253,40120,2019,6,8,1629
1254,40120,2019,6,9,1096
1255,40120,2019,6,10,3014
1256,40120,2019,6,11,3257
1257,40120,2019,6,12,3091
1258,40120,2019,6,13,3129
1259,40120,2019,6,14,3018
1260,40120,2019,6,15,1490
1261,40120,2019,6,16,1124
1262,40120,2019,6,17,2813
1263,40120,2019,6,18,3186
1264,40120,2019,6,19,3031
1265,40120,2019,6,20,2640
1266,40120,2019,6,21,2930
1267,40120,2019,6,22,1654
1268,40120,2019,6,23,1005
1269,40120,2019,6,24,2759
1270,40120,2019,6,25,3121
1271,40120,2019,6,26,3055
1272,40120,2019,6,27,2997
1273,40120,2019,6,28,2961
1274,40120,2019,6,29,1593
1275,40120,2019,6,30,1567
1276,40120,2019,7,1,2754
1277,40120,2019,7,2,2861
1278,40120,2019,7,3,2842
1279,40120,2019,7,4,1334
1280,40120,2019,7,5,2202
1281,40120,2019,7,6,1526
1282,40120,2019,7,7,1332
1283,40120,2019,7,8,2789
1284,40120,2019,7,9,2994
1285,40120,2019,7,10,3059
1286,40120,2019,7,11,3349
1287,40120,2019,7,12,3187
1288,40120,2019,7,13,1808
1289,40120,2019,7,14,1487
1290,40120,2019,7,15,2927
1291,40120,2019,7,16,2953
1292,40120,2019,7,17,3103
1293,40120,2019,7,18,2791
1294,40120,2019,7,19,2866
1295,40120,2019,7,20,1399
1296,40120,2019,7,21,1066
1297,40120,2019,7,22,3136
1298,40120,2019,7,23,3046
1299,40120,2019,7,24,3039
1300,40120,2019,7,25,3086
1301,40120,2019,7,26,2935
1302,40120,2019,7,27,1573
1303,40120,2019,7,28,1229
1304,40120,2019,7,29,2488
1305,40120,2019,7,30,2829
1306,40120,2019,7,31,2961
1307,40120,2019,8,1,3193
1308,40120,2019,8,2,2991
1309,40120,2019,8,3,1754
1310,40120,2019,8,4,1334
1311,40120,2019,8,5,2758
1312,40120,2019,8,6,2829
1313,40120,2019,8,7,2909
1314,40120,2019,8,8,2947
1315,40120,2019,8,9,2861
1316,40120,2019,8,10,1517
1317,40120,2019,8,11,1066
1318,40120,2019,8,12,2644
1319,40120,2019,8,13,2766
1320,40120,2019,8,14,2791
1321,40120,2019,8,15,2951
1322,40120,2019,8,16,2797
1323,40120,2019,8,17,1418
1324,40120,2019,8,18,989
1325,40120,2019,8,19,2736
1326,40120,2019,8,20,2759
1327,40120,2019,8,21,2854
1328,40120,2019,8,22,3031
1329,40120,2019,8,23,2956
1330,40120,2019,8,24,1576
1331,40120,2019,8,25,1164
1332,40120,2019,8,26,2992
1333,40120,2019,8,27,3458
1334,40120,2019,8,28,3329
1335,40120,2019,8,29,3464
1336,40120,2019,8,30,3148
1337,40120,2019,8,31,1545
1338,40120,2019,9,1,1131
1339,40120,2019,9,2,1099
1340,40120,2019,9,3,3053
1341,40120,2019,9,4,3522
1342,40120,2019,9,5,3668
1343,40120,2019,9,6,3259
1344,40120,2019,9,7,1574
1345,40120,2019,9,8,1331
1346,40120,2019,9,9,3370
1347,40120,2019,9,10,3564
1348,40120,2019,9,11,3572
1349,40120,2019,9,12,3574
1350,40120,2019,9,13,3260
1351,40120,2019,9,14,1623
1352,40120,2019,9,15,1059
1353,40120,2019,9,16,3431
1354,40120,2019,9,17,3602
1355,40120,2019,9,18,3672
1356,40120,2019,9,19,3564
1357,40120,2019,9,20,3261
1358,40120,2019,9,21,1562
1359,40120,2019,9,22,1016
1360,40120,2019,9,23,3445
1361,40120,2019,9,24,3573
1362,40120,2019,9,25,3651
1363,40120,2019,9,26,3663
1364,40120,2019,9,27,3134
1365,40120,2019,9,28,1428
1366,40120,2019,9,29,989
1367,40120,2019,9,30,3465
1368,40120,2019,10,1,3562
1369,40120,2019,10,2,3443
1370,40120,2019,10,3,3640
1371,40120,2019,10,4,3262
1372,40120,2019,10,5,1492
1373,40120,2019,10,6,1126
1374,40120,2019,10,7,3411
1375,40120,2019,10,8,3546
1376,40120,2019,10,9,3537
1377,40120,2019,10,10,3533
1378,40120,2019,10,11,3081
1379,40120,2019,10,12,1550
1380,40120,2019,10,13,1457
1381,40120,2019,10,14,2694
1382,40120,2019,10,15,3460
1383,40120,2019,10,16,3500
1384,40120,2019,10,17,3379
1385,40120,2019,10,18,3061
1386,40120,2019,10,19,1635
1387,40120,2019,10,20,1108
1388,40120,2019,10,21,3183
1389,40120,2019,10,22,3170
1390,40120,2019,10,23,3607
1391,40120,2019,10,24,3456
1392,40120,2019,10,25,3075
1393,40120,2019,10,26,1272
1394,40120,2019,10,27,1070
1395,40120,2019,10,28,3261
1396,40120,2019,10,29,3342
1397,40120,2019,10,30,3070
1398,40120,2019,10,31,3001
1399,40120,2019,11,1,2896
1400,40120,2019,11,2,1383
1401,40120,2019,11,3,1021
1402,40120,2019,11,4,3322
1403,40120,2019,11,5,3402
1404,40120,2019,11,6,3412
1405,40120,2019,11,7,3385
1406,40120,2019,11,8,2945
1407,40120,2019,11,9,1392
1408,40120,2019,11,10,984
1409,40120,2019,11,11,2336
1410,40120,2019,11,12,2983
1411,40120,2019,11,13,3111
1412,40120,2019,11,14,3067
1413,40120,2019,11,15,3000
1414,40120,2019,11,16,1412
1415,40120,2019,11,17,998
1416,40120,2019,11,18,3174
1417,40120,2019,11,19,3238
1418,40120,2019,11,20,3403
1419,40120,2019,11,21,3295
1420,40120,2019,11,22,3636
1421,40120,2019,11,23,1843
1422,40120,2019,11,24,1032
1423,40120,2019,11,25,3438
1424,40120,2019,11,26,3180
1425,40120,2019,11,27,2614
1426,40120,2019,11,28,717
1427,40120,2019,11,29,1654
1428,40120,2019,11,30,1225
1429,40120,2019,12,1,891
1430,40120,2019,12,2,3168
1431,40120,2019,12,3,3171
1432,40120,2019,12,4,3305
1433,40120,2019,12,5,3362
1434,40120,2019,12,6,3029
1435,40120,2019,12,7,1539
1436,40120,2019,12,8,999
1437,40120,2019,12,9,3006
1438,40120,2019,12,10,3028
1439,40120,2019,12,11,2976
1440,40120,2019,12,12,3117
1441,40120,2019,12,13,2904
1442,40120,2019,12,14,1403
1443,40120,2019,12,15,966
1444,40120,2019,12,16,2655
1445,40120,2019,12,17,2854
1446,40120,2019,12,18,2674
1447,40120,2019,12,19,2590
1448,40120,2019,12,20,2616
1449,40120,2019,12,21,1466
1450,40120,2019,12,22,1176
1451,40120,2019,12,23,2304
1452,40120,2019,12,24,1352
1453,40120,2019,12,25,509
1454,40120,2019,12,26,2020
1455,40120,2019,12,27,2085
1456,40120,2019,12,28,1172
1457,40120,2019,12,29,943
1458,40120,2019,12,30,1947
1459,40120,2019,12,31,1680
1460,40540,2019,1,1,2175
1461,40540,2019,1,2,4865
1462,40540,2019,1,3,5374
1463,40540,2019,1,4,5502
1464,40540,2019,1,5,3799
1465,40540,2019,1,6,2729
1466,40540,2019,1,7,5996
1467,40540,2019,1,8,6303
1468,40540,2019,1,9,6093
1469,40540,2019,1,10,6142
1470,40540,2019,1,11,5919
1471,40540,2019,1,12,3696
1472,40540,2019,1,13,3281
1473,40540,2019,1,14,7289
1474,40540,2019,1,15,7172
1475,40540,2019,1,16,7172
1476,40540,2019,1,17,7221
1477,40540,2019,1,18,6232
1478,40540,2019,1,19,3771
1479,40540,2019,1,20,2629
1480,40540,2019,1,21,3923
1481,40540,2019,1,22,6910
1482,40540,2019,1,23,7048
1483,40540,2019,1,24,6845
1484,40540,2019,1,25,5157
1485,40540,2019,1,26,3564
1486,40540,2019,1,27,2610
1487,40540,2019,1,28,6781
1488,40540,2019,1,29,5930
1489,40540,2019,1,30,966
1490,40540,2019,1,31,2525
1491,40540,2019,2,1,5923
1492,40540,2019,2,2,4163
1493,40540,2019,2,3,2905
1494,40540,2019,2,4,7166
1495,40540,2019,2,5,7189
1496,40540,2019,2,6,7130
1497,40540,2019,2,7,7111
1498,40540,2019,2,8,5956
1499,40540,2019,2,9,4204
1500,40540,2019,2,10,2876
1501,40540,2019,2,11,7100
1502,40540,2019,2,12,6897
1503,40540,2019,2,13,7134
1504,40540,2019,2,14,7307
1505,40540,2019,2,15,6078
1506,40540,2019,2,16,4262
1507,40540,2019,2,17,2730
1508,40540,2019,2,18,4690
1509,40540,2019,2,19,7079
1510,40540,2019,2,20,6922
1511,40540,2019,2,21,7040
1512,40540,2019,2,22,6338
1513,40540,2019,2,23,3945
1514,40540,2019,2,24,2639
1515,40540,2019,2,25,6521
1516,40540,2019,2,26,6694
1517,40540,2019,2,27,6789
1518,40540,2019,2,28,7046
1519,40540,2019,3,1,6094
1520,40540,2019,3,2,4061
1521,40540,2019,3,3,2820
1522,40540,2019,3,4,6336
1523,40540,2019,3,5,6612
1524,40540,2019,3,6,6883
1525,40540,2019,3,7,6896
1526,40540,2019,3,8,5966
1527,40540,2019,3,9,3757
1528,40540,2019,3,10,2769
1529,40540,2019,3,11,6879
1530,40540,2019,3,12,7104
1531,40540,2019,3,13,7076
1532,40540,2019,3,14,7059
1533,40540,2019,3,15,6544
1534,40540,2019,3,16,4853
1535,40540,2019,3,17,3009
1536,40540,2019,3,18,6891
1537,40540,2019,3,19,6961
1538,40540,2019,3,20,6914
1539,40540,2019,3,21,7008
1540,40540,2019,3,22,6249
1541,40540,2019,3,23,4317
1542,40540,2019,3,24,2897
1543,40540,2019,3,25,6650
1544,40540,2019,3,26,6758
1545,40540,2019,3,27,6849
1546,40540,2019,3,28,6813
1547,40540,2019,3,29,5948
1548,40540,2019,3,30,3963
1549,40540,2019,3,31,2804
1550,40540,2019,4,1,6870
1551,40540,2019,4,2,6891
1552,40540,2019,4,3,7117
1553,40540,2019,4,4,6831
1554,40540,2019,4,5,6071
1555,40540,2019,4,6,4422
1556,40540,2019,4,7,2852
1557,40540,2019,4,8,7062
1558,40540,2019,4,9,6954
1559,40540,2019,4,10,6775
1560,40540,2019,4,11,6965
1561,40540,2019,4,12,6300
1562,40540,2019,4,13,4335
1563,40540,2019,4,14,2270
1564,40540,2019,4,15,5735
1565,40540,2019,4,16,5821
1566,40540,2019,4,17,5685
1567,40540,2019,4,18,5445
1568,40540,2019,4,19,5434
1569,40540,2019,4,20,3812
1570,40540,2019,4,21,2486
1571,40540,2019,4,22,6525
1572,40540,2019,4,23,6901
1573,40540,2019,4,24,6915
1574,40540,2019,4,25,7116
1575,40540,2019,4,26,6246
1576,40540,2019,4,27,3618
1577,40540,2019,4,28,2902
1578,40540,2019,4,29,6376
1579,40540,2019,4,30,6642
1580,40540,2019,5,1,6931
1581,40540,2019,5,2,6797
1582,40540,2019,5,3,6362
1583,40540,2019,5,4,4714
1584,40540,2019,5,5,3167
1585,40540,2019,5,6,6428
1586,40540,2019,5,7,6565
1587,40540,2019,5,8,6650
1588,40540,2019,5,9,6701
1589,40540,2019,5,10,6267
1590,40540,2019,5,11,3884
1591,40540,2019,5,12,2348
1592,40540,2019,5,13,6283
1593,40540,2019,5,14,6451
1594,40540,2019,5,15,6514
1595,40540,2019,5,16,6263
1596,40540,2019,5,17,5716
1597,40540,2019,5,18,4100
1598,40540,2019,5,19,2846
1599,40540,2019,5,20,6299
1600,40540,2019,5,21,6237
1601,40540,2019,5,22,6500
1602,40540,2019,5,23,6490
1603,40540,2019,5,24,5634
1604,40540,2019,5,25,4064
1605,40540,2019,5,26,3041
1606,40540,2019,5,27,2467
1607,40540,2019,5,28,5988
1608,40540,2019,5,29,6261
1609,40540,2019,5,30,6354
1610,40540,2019,5,31,6214
1611,40540,2019,6,1,4007
1612,40540,2019,6,2,3158
1613,40540,2019,6,3,6397
1614,40540,2019,6,4,6386
1615,40540,2019,6,5,6703
1616,40540,2019,6,6,6641
1617,40540,2019,6,7,6219
1618,40540,2019,6,8,4566
1619,40540,2019,6,9,3047
1620,40540,2019,6,10,6472
1621,40540,2019,6,11,6750
1622,40540,2019,6,12,6507
1623,40540,2019,6,13,6796
1624,40540,2019,6,14,6200
1625,40540,2019,6,15,4026
1626,40540,2019,6,16,3025
1627,40540,2019,6,17,6256
1628,40540,2019,6,18,6859
1629,40540,2019,6,19,6602
1630,40540,2019,6,20,6658
1631,40540,2019,6,21,6142
1632,40540,2019,6,22,4344
1633,40540,2019,6,23,2928
1634,40540,2019,6,24,6179
1635,40540,2019,6,25,6632
1636,40540,2019,6,26,6438
1637,40540,2019,6,27,6584
1638,40540,2019,6,28,5859
1639,40540,2019,6,29,4647
1640,40540,2019,6,30,7431
1641,40540,2019,7,1,6464
1642,40540,2019,7,2,6491
1643,40540,2019,7,3,6639
1644,40540,2019,7,4,3515
1645,40540,2019,7,5,4794
1646,40540,2019,7,6,3953
1647,40540,2019,7,7,2917
1648,40540,2019,7,8,6351
1649,40540,2019,7,9,6483
1650,40540,2019,7,10,6550
1651,40540,2019,7,11,6591
1652,40540,2019,7,12,6309
1653,40540,2019,7,13,4375
1654,40540,2019,7,14,3190
1655,40540,2019,7,15,6298
1656,40540,2019,7,16,6570
1657,40540,2019,7,17,6770
1658,40540,2019,7,18,6145
1659,40540,2019,7,19,6115
1660,40540,2019,7,20,4068
1661,40540,2019,7,21,3121
1662,40540,2019,7,22,6328
1663,40540,2019,7,23,6881
1664,40540,2019,7,24,6796
1665,40540,2019,7,25,6720
1666,40540,2019,7,26,6109
1667,40540,2019,7,27,4296
1668,40540,2019,7,28,3045
1669,40540,2019,7,29,5893
1670,40540,2019,7,30,6306
1671,40540,2019,7,31,6402
1672,40540,2019,8,1,6633
1673,40540,2019,8,2,6485
1674,40540,2019,8,3,4534
1675,40540,2019,8,4,3543
1676,40540,2019,8,5,5848
1677,40540,2019,8,6,6198
1678,40540,2019,8,7,6230
1679,40540,2019,8,8,6210
1680,40540,2019,8,9,6345
1681,40540,2019,8,10,4495
1682,40540,2019,8,11,3256
1683,40540,2019,8,12,5818
1684,40540,2019,8,13,6110
1685,40540,2019,8,14,6070
1686,40540,2019,8,15,6082
1687,40540,2019,8,16,6120
1688,40540,2019,8,17,4120
1689,40540,2019,8,18,3084
1690,40540,2019,8,19,6084
1691,40540,2019,8,20,6085
1692,40540,2019,8,21,6308
1693,40540,2019,8,22,6394
1694,40540,2019,8,23,6287
1695,40540,2019,8,24,4365
1696,40540,2019,8,25,3758
1697,40540,2019,8,26,6734
1698,40540,2019,8,27,7357
1699,40540,2019,8,28,7256
1700,40540,2019,8,29,7052
1701,40540,2019,8,30,6340
1702,40540,2019,8,31,4419
1703,40540,2019,9,1,3530
1704,40540,2019,9,2,3239
1705,40540,2019,9,3,7301
1706,40540,2019,9,4,7410
1707,40540,2019,9,5,7509
1708,40540,2019,9,6,6714
1709,40540,2019,9,7,4615
1710,40540,2019,9,8,3237
1711,40540,2019,9,9,7183
1712,40540,2019,9,10,7444
1713,40540,2019,9,11,7415
1714,40540,2019,9,12,7441
1715,40540,2019,9,13,6859
1716,40540,2019,9,14,4796
1717,40540,2019,9,15,3392
1718,40540,2019,9,16,7206
1719,40540,2019,9,17,7391
1720,40540,2019,9,18,7435
1721,40540,2019,9,19,7349
1722,40540,2019,9,20,7002
1723,40540,2019,9,21,4557
1724,40540,2019,9,22,3080
1725,40540,2019,9,23,7178
1726,40540,2019,9,24,7497
1727,40540,2019,9,25,7315
1728,40540,2019,9,26,7249
1729,40540,2019,9,27,6243
1730,40540,2019,9,28,4575
1731,40540,2019,9,29,3061
1732,40540,2019,9,30,7056
1733,40540,2019,10,1,7376
1734,40540,2019,10,2,7382
1735,40540,2019,10,3,7572
1736,40540,2019,10,4,6671
1737,40540,2019,10,5,4324
1738,40540,2019,10,6,3160
1739,40540,2019,10,7,7003
1740,40540,2019,10,8,7369
1741,40540,2019,10,9,7281
1742,40540,2019,10,10,7408
1743,40540,2019,10,11,6543
1744,40540,2019,10,12,4744
1745,40540,2019,10,13,3698
1746,40540,2019,10,14,6394
1747,40540,2019,10,15,7339
1748,40540,2019,10,16,7314
1749,40540,2019,10,17,7154
1750,40540,2019,10,18,6707
1751,40540,2019,10,19,4736
1752,40540,2019,10,20,3343
1753,40540,2019,10,21,6973
1754,40540,2019,10,22,7235
1755,40540,2019,10,23,7551
1756,40540,2019,10,24,7214
1757,40540,2019,10,25,6724
1758,40540,2019,10,26,3963
1759,40540,2019,10,27,3334
1760,40540,2019,10,28,6972
1761,40540,2019,10,29,7237
1762,40540,2019,10,30,7141
1763,40540,2019,10,31,6653
1764,40540,2019,11,1,6571
1765,40540,2019,11,2,4442
1766,40540,2019,11,3,3213
1767,40540,2019,11,4,7062
1768,40540,2019,11,5,7206
1769,40540,2019,11,6,7116
1770,40540,2019,11,7,6970
1771,40540,2019,11,8,6196
1772,40540,2019,11,9,4276
1773,40540,2019,11,10,3113
1774,40540,2019,11,11,5925
1775,40540,2019,11,12,6727
1776,40540,2019,11,13,6763
1777,40540,2019,11,14,6944
1778,40540,2019,11,15,6562
1779,40540,2019,11,16,4348
1780,40540,2019,11,17,3086
1781,40540,2019,11,18,6688
1782,40540,2019,11,19,6857
1783,40540,2019,11,20,7103
1784,40540,2019,11,21,6742
1785,40540,2019,11,22,6423
1786,40540,2019,11,23,4387
1787,40540,2019,11,24,3091
1788,40540,2019,11,25,6776
1789,40540,2019,11,26,6423
1790,40540,2019,11,27,5690
1791,40540,2019,11,28,1990
1792,40540,2019,11,29,3596
1793,40540,2019,11,30,3103
1794,40540,2019,12,1,2607
1795,40540,2019,12,2,6661
1796,40540,2019,12,3,6857
1797,40540,2019,12,4,7134
1798,40540,2019,12,5,6956
1799,40540,2019,12,6,6455
1800,40540,2019,12,7,4281
1801,40540,2019,12,8,3074
1802,40540,2019,12,9,6633
1803,40540,2019,12,10,6623
1804,40540,2019,12,11,6662
1805,40540,2019,12,12,6737
1806,40540,2019,12,13,6244
1807,40540,2019,12,14,3843
1808,40540,2019,12,15,2620
1809,40540,2019,12,16,5495
1810,40540,2019,12,17,5814
1811,40540,2019,12,18,5685
1812,40540,2019,12,19,5754
1813,40540,2019,12,20,5634
1814,40540,2019,12,21,3748
1815,40540,2019,12,22,2890
1816,40540,2019,12,23,4570
1817,40540,2019,12,24,3206
1818,40540,2019,12,25,1351
