,season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
861,1991,6635,9084,0,15,11,97,86,1,27.242081293558897
862,1991,6938,9408,0,-9,5,74,69,1,-12.9838361906344
863,1991,2346,9476,0,13,29,102,73,1,22.505886418545998
864,1991,2346,9635,0,-1,2,79,77,1,-8.21450901663354
865,1991,3138,9635,0,-7,-8,54,62,0,-16.908191778166
866,1991,5519,9635,0,-15,-34,65,99,0,-32.1107201976389
867,1991,7965,9635,0,-2,-12,65,77,0,-14.7480489106617
868,1991,9771,9635,0,-3,-17,66,83,0,-20.3893963183853
869,1991,2884,9669,0,3,3,75,72,1,-4.660915816505019
870,1991,5252,9771,0,-1,-1,84,85,0,1.09061539522812
871,1991,8099,9771,0,-9,-10,72,82,0,-4.36377268638864
872,1991,9635,9771,0,3,17,83,66,1,20.3893963183853
873,1991,3138,9958,0,1,10,70,60,1,1.65679715321488
874,1991,6287,10026,0,8,15,84,69,1,14.8632373011571
875,1991,7139,10026,0,1,-2,48,50,0,-3.7717566937531095
876,1991,1053,10060,0,-3,13,61,48,1,-7.221099215592281
877,1991,79,10338,0,1,8,96,88,1,1.26454714272388
878,1991,4568,10338,0,-7,-6,65,71,0,-4.62425212431283
879,1991,5252,10508,0,7,2,60,58,1,7.821787114059299
880,1991,1785,10792,0,3,16,66,50,1,11.3247747719296
881,1991,5984,10792,0,11,-5,84,89,0,15.1678478959784
882,1992,6288,80,0,1,9,64,55,1,4.60964484399233
883,1992,8582,80,0,-7,-5,75,80,0,2.95255347262227
884,1992,2614,295,0,-11,7,87,80,1,-19.4038588856565
885,1992,5084,417,0,-3,2,82,80,1,-7.19238692317781
886,1992,5756,417,0,-11,-11,69,80,0,-18.3238815585439
887,1992,4739,1054,0,3,11,94,83,1,5.867779690507111
888,1992,2347,1180,0,15,26,82,56,1,34.7642404276982
889,1992,3961,1353,0,-3,2,76,74,1,5.3587375406180096
890,1992,2123,1455,0,-9,-38,47,85,0,-19.4797310756331
891,1992,5084,1455,0,-2,-31,57,88,0,-7.91513793521119
892,1992,5219,1455,0,-2,4,76,72,1,-2.07631443197726
893,1992,5253,1455,0,-1,-12,65,77,0,-2.40348604992157
894,1992,9854,1455,0,-5,-2,67,69,0,-7.940022161093251
895,1992,5985,1786,0,1,-21,65,86,0,-0.9990438764857
896,1992,6636,1786,0,8,23,78,55,1,9.488445790210472
897,1992,1455,2123,0,9,38,85,47,1,19.4797310756285
898,1992,6121,2211,0,-7,8,81,73,1,-2.83360523375493
899,1992,1180,2347,0,-15,-26,56,82,0,-34.7642404277042
900,1992,3825,2347,0,-1,-3,78,81,0,5.53112712993081
901,1992,3927,2347,0,-8,-13,62,75,0,-5.92191289844513
902,1992,4271,2347,0,-1,-1,103,104,0,-3.42772284911513
903,1992,5219,2347,0,-5,-20,51,71,0,-5.65264036266692
904,1992,7966,2347,0,-3,-12,69,81,0,-10.5506663944502
905,1992,3825,2415,0,13,39,94,55,1,31.4867525075955
906,1992,295,2614,0,11,-7,80,87,0,19.4038588856594
907,1992,5219,2614,0,8,12,102,90,1,12.731366059026199
908,1992,9854,2648,0,-1,5,55,50,1,-0.339679389092797
909,1992,3139,2885,0,-3,-10,68,78,0,-2.56910605161502
910,1992,3825,2885,0,1,11,85,74,1,15.344190620056699
911,1992,5520,2885,0,-11,-10,68,78,0,-6.622302521273411
912,1992,4982,2919,0,11,27,85,58,1,15.168259957407999
913,1992,6705,3055,0,13,27,100,73,1,18.650534589665398
914,1992,2885,3139,0,3,10,78,68,1,2.56910605161912
915,1992,8178,3139,0,-5,-15,60,75,0,-4.96413706335909
916,1992,3566,3241,0,-3,-5,60,65,0,-4.58999634087978
917,1992,5084,3241,0,1,4,83,79,1,-4.129494726765371
918,1992,9670,3241,0,5,-1,78,79,0,-4.17687217706795
919,1992,3241,3566,0,3,5,65,60,1,4.58999634088369
920,1992,4156,3616,0,15,33,100,67,1,39.472197576819205
921,1992,2347,3825,0,1,3,81,78,1,-5.531127129942879
922,1992,2415,3825,0,-13,-39,55,94,0,-31.4867525075996
923,1992,2885,3825,0,-1,-11,74,85,0,-15.3441906200592
924,1992,4739,3825,0,-5,-10,79,89,0,-9.529665363436429
925,1992,9409,3825,0,1,-27,79,106,0,-9.10413594687335
926,1992,2347,3927,0,8,13,75,62,1,5.92191289844213
927,1992,8889,3927,0,1,-6,92,98,0,-6.74947581331933
928,1992,1353,3961,0,3,-2,74,76,0,-5.358737540617231
929,1992,4271,3961,0,8,8,106,98,1,6.33831869059448
930,1992,3616,4156,0,-15,-33,67,100,0,-39.4721975768151
931,1992,9854,4156,0,-8,6,66,60,1,-13.9787570181685
932,1992,2347,4271,0,1,1,104,103,1,3.4277228491111296
933,1992,3961,4271,0,-8,-8,98,106,0,-6.338318690591639
934,1992,4982,4271,0,-1,-10,77,87,0,-4.29161095458026
935,1992,6739,4271,0,-13,-19,69,88,0,-24.563019003484
936,1992,7966,4305,0,9,2,78,76,1,5.46207263233863
937,1992,9409,4603,0,7,16,85,69,1,8.297347673650531
938,1992,10339,4603,0,-1,-23,58,81,0,1.9602067167218797
939,1992,1054,4739,0,-3,-11,83,94,0,-5.86777969049772
940,1992,3825,4739,0,5,10,89,79,1,9.52966536343609
941,1992,2919,4982,0,-11,-27,58,85,0,-15.1682599574043
942,1992,4271,4982,0,1,10,87,77,1,4.29161095458631
943,1992,8669,4982,0,-3,-6,71,77,0,-5.45916424103529
944,1992,417,5084,0,3,-2,80,82,0,7.192386923178541
945,1992,1455,5084,0,2,31,88,57,1,7.915137935208531
946,1992,3241,5084,0,-1,-4,79,83,0,4.12949472676706
947,1992,6973,5084,0,-5,-10,70,80,0,-3.12975589572739
948,1992,6288,5185,0,9,5,68,63,1,9.74547710721772
949,1992,1455,5219,0,2,-4,72,76,0,2.07631443197542
950,1992,2347,5219,0,5,20,71,51,1,5.652640362659531
951,1992,2614,5219,0,-8,-12,90,102,0,-12.731366059028302
952,1992,6636,5219,0,5,-4,71,75,0,5.853786099091491
953,1992,6705,5219,0,4,-3,72,75,0,3.3781666963442403
954,1992,8753,5219,0,-5,-7,66,73,0,-8.17194348071086
955,1992,1455,5253,0,1,12,77,65,1,2.40348604992073
956,1992,5452,5253,0,-7,-7,54,61,0,-12.126847497563
957,1992,7966,5389,0,1,17,88,71,1,-5.558943102118139
958,1992,10475,5389,0,-7,-11,78,89,0,-8.98655464675715
959,1992,5253,5452,0,7,7,61,54,1,12.1268474975653
960,1992,2885,5520,0,11,10,78,68,1,6.62230252127622
961,1992,6636,5658,0,15,27,83,56,1,33.2371075338909
962,1992,417,5756,0,11,11,80,69,1,18.3238815585451
963,1992,1786,5985,0,-1,21,86,65,1,0.9990438764890359
964,1992,2211,6121,0,7,-8,73,81,0,2.8336052337515802
965,1992,9409,6121,0,11,7,85,78,1,11.4003565408849
966,1992,9443,6121,0,-1,-8,73,81,0,-3.95506030525351
967,1992,80,6288,0,-1,-9,55,64,0,-4.609644843991769
968,1992,5185,6288,0,-9,-5,63,68,0,-9.745477107214331
969,1992,6636,6288,0,3,7,80,73,1,6.28259563037542
970,1992,1786,6636,0,-8,-23,55,78,0,-9.488445790204839
971,1992,5219,6636,0,-5,4,75,71,1,-5.85378609908937
972,1992,5658,6636,0,-15,-27,56,83,0,-33.2371075338883
973,1992,6288,6636,0,-3,-7,73,80,0,-6.2825956303708805
974,1992,9443,6671,0,-9,4,87,83,1,-15.0862899430255
975,1992,3055,6705,0,-13,-27,73,100,0,-18.6505345896569
976,1992,5219,6705,0,-4,3,75,72,1,-3.3781666963404704
977,1992,9140,6705,0,-8,-16,71,87,0,-10.463499549223801
978,1992,4271,6739,0,13,19,88,69,1,24.563019003487
979,1992,5084,6973,0,5,10,80,70,1,3.1297558957277203
980,1992,8669,7140,0,5,8,51,43,1,4.43805258809509
981,1992,9409,7432,0,15,20,73,53,1,24.086421547708998
982,1992,2347,7966,0,3,12,81,69,1,10.550666394443999
983,1992,4305,7966,0,-9,-2,76,78,0,-5.4620726323369
984,1992,5389,7966,0,-1,-17,71,88,0,5.558943102115071
985,1992,3139,8178,0,5,15,75,60,1,4.964137063360099
986,1992,9140,8412,0,-3,4,61,57,1,-4.31797246056097
987,1992,80,8582,0,7,5,80,75,1,-2.95255347262479
988,1992,4982,8669,0,3,6,77,71,1,5.45916424103768
989,1992,7140,8669,0,-5,-8,43,51,0,-4.438052588095901
990,1992,5219,8753,0,5,7,73,66,1,8.17194348071078
991,1992,3927,8889,0,-1,6,98,92,1,6.74947581332196
992,1992,6705,9140,0,8,16,87,71,1,10.4634995492263
993,1992,8412,9140,0,3,-4,57,61,0,4.31797246055952
994,1992,3825,9409,0,-1,27,106,79,1,9.104135946867949
995,1992,4603,9409,0,-7,-16,69,85,0,-8.297347673652231
996,1992,6121,9409,0,-11,-7,78,85,0,-11.4003565408846
997,1992,7432,9409,0,-15,-20,53,73,0,-24.0864215477094
998,1992,6121,9443,0,1,8,81,73,1,3.95506030525459
999,1992,6671,9443,0,9,-4,83,87,0,15.086289943023699
1000,1992,9670,9477,0,13,30,84,54,1,14.2185601487118
1001,1992,3241,9670,0,-5,1,79,78,1,4.17687217707168
1002,1992,9477,9670,0,-13,-30,54,84,0,-14.2185601487104
1003,1992,1455,9854,0,5,2,69,67,1,7.940022161091349
1004,1992,2648,9854,0,1,-5,50,55,0,0.339679389095938
1005,1992,4156,9854,0,8,-6,60,66,0,13.9787570181728
1006,1992,4603,10339,0,1,23,81,58,1,-1.9602067167235402
1007,1992,5389,10475,0,7,11,89,78,1,8.98655464675231
1008,1993,7836,296,0,-13,3,64,61,1,-20.629050955003102
1009,1993,3533,418,0,-9,-30,64,94,0,-13.5848754167657
1010,1993,6289,418,0,3,6,80,74,1,11.8829438492215
1011,1993,8413,418,0,-1,-6,74,80,0,-4.1910495929419
1012,1993,4157,596,0,13,22,94,72,1,20.769453212429102
1013,1993,9960,738,0,11,20,92,72,1,19.3238889923739
1014,1993,4157,1055,0,5,14,90,76,1,9.22332242148992
1015,1993,8067,1055,0,-3,-9,71,80,0,-5.48278795839837
1016,1993,2348,1147,0,3,-5,77,82,0,13.6893058297488
1017,1993,4157,1147,0,4,17,93,76,1,9.747717365904538
1018,1993,4740,1147,0,-5,-2,64,66,0,-2.25854659278138
1019,1993,10340,1388,0,7,23,81,58,1,9.63018934812304
1020,1993,1820,1456,0,-13,-27,66,93,0,-25.0266270957934
1021,1993,6122,1456,0,-5,-37,55,92,0,-12.622159853266599
1022,1993,6289,1456,0,1,7,75,68,1,7.34030720765135
1023,1993,10062,1456,0,-4,-17,54,71,0,-7.0341056805236395
1024,1993,5220,1590,0,15,32,84,52,1,25.8507955031429
1025,1993,1456,1820,0,13,27,93,66,1,25.0266270958028
1026,1993,4604,2124,0,9,6,76,70,1,15.4838872396809
1027,1993,1147,2348,0,-3,5,82,77,1,-13.689305829747902
1028,1993,7548,2348,0,-11,-35,70,105,0,-16.0771358802479
1029,1993,6289,2552,0,15,20,85,65,1,31.157656171567996
1030,1993,2886,2649,0,11,12,82,70,1,9.061720437134051
1031,1993,2649,2886,0,-11,-12,70,82,0,-9.061720437136518
1032,1993,4272,2886,0,2,25,106,81,1,7.231988007133349
1033,1993,9141,2886,0,-8,-31,63,94,0,-8.985548462269199
1034,1993,10232,2886,0,-4,-3,78,81,0,-2.6402337134310003
1035,1993,5220,3022,0,11,8,72,64,1,11.108130595211101
1036,1993,6088,3022,0,7,-14,68,82,0,-1.3776733309061102
1037,1993,8247,3022,0,-1,-10,80,90,0,-10.2691126118298
1038,1993,8247,3242,0,-9,15,93,78,1,-12.9047932974878
1039,1993,418,3533,0,9,30,94,64,1,13.5848754167618
1040,1993,4488,3753,0,-5,-3,72,75,0,-3.68209582534344
1041,1993,9960,3753,0,3,17,85,68,1,7.46601482067564
1042,1993,4157,3826,0,-1,6,83,77,1,-3.72845555032759
1043,1993,4604,3826,0,-3,-13,69,82,0,-11.200454042696302
1044,1993,10726,3826,0,-15,-43,54,97,0,-21.8485314073342
1045,1993,10794,3826,0,-8,-3,70,73,0,-16.211805628092
1046,1993,9478,3928,0,-9,-13,69,82,0,-12.331208023573401
1047,1993,10340,3928,0,-1,6,84,78,1,-3.2822854104934196
1048,1993,9410,3962,0,-1,11,81,70,1,-9.18769621249616
1049,1993,596,4157,0,-13,-22,72,94,0,-20.7694532124244
1050,1993,1055,4157,0,-5,-14,76,90,0,-9.223322421491051
1051,1993,1147,4157,0,-4,-17,76,93,0,-9.747717365907741
1052,1993,3826,4157,0,1,-6,77,83,0,3.7284555503198202
1053,1993,6289,4157,0,1,10,78,68,1,6.6632122046999
1054,1993,9141,4191,0,-5,2,55,53,1,-1.5541329245287498
1055,1993,2886,4272,0,-2,-25,81,106,0,-7.231988007126531
1056,1993,5220,4272,0,0,3,81,78,1,-2.8255165935985698
1057,1993,7399,4272,0,-15,-44,52,96,0,-30.0662994589084
1058,1993,9773,4272,0,-7,-21,62,83,0,-11.652407339135301
1059,1993,10340,4272,0,-4,-34,69,103,0,-8.17506357830688
1060,1993,3753,4488,0,5,3,75,72,1,3.68209582534042
1061,1993,2124,4604,0,-9,-6,70,76,0,-15.483887239679401
1062,1993,3826,4604,0,3,13,82,69,1,11.200454042690101
1063,1993,6706,4604,0,-1,-15,63,78,0,0.5736020179236121
1064,1993,1147,4740,0,5,2,66,64,1,2.25854659277999
1065,1993,10062,4813,0,5,12,78,66,1,11.039153395616697
1066,1993,6706,4881,0,7,12,74,62,1,-0.9503017695099839
1067,1993,6906,4983,0,-11,-4,50,54,0,-8.64611470421279
1068,1993,10062,4983,0,-3,15,71,56,1,-0.491705695189296
1069,1993,10232,5085,0,3,3,55,52,1,2.63586209803092
1070,1993,1590,5220,0,-15,-32,52,84,0,-25.850795503143
1071,1993,3022,5220,0,-11,-8,64,72,0,-11.108130595209598
1072,1993,4272,5220,0,0,-3,78,81,0,2.8255165936057596
1073,1993,6289,5220,0,0,6,77,71,1,6.5218851671283
1074,1993,8754,5220,0,-6,-5,72,77,0,-10.38301606846
1075,1993,9410,5220,0,-8,-2,84,86,0,-11.758066149191801
1076,1993,8754,5390,0,3,14,75,61,1,-2.48739041821698
1077,1993,6122,5986,0,3,14,93,79,1,-2.7005752549356496
1078,1993,3022,6088,0,-7,14,82,68,1,1.3776733309062201
1079,1993,1456,6122,0,5,37,92,55,1,12.622159853275098
1080,1993,5986,6122,0,-3,-14,79,93,0,2.7005752549358304
1081,1993,10794,6156,0,-1,18,73,55,1,-3.29423993905949
1082,1993,418,6289,0,-3,-6,74,80,0,-11.882943849224
1083,1993,1456,6289,0,-1,-7,68,75,0,-7.3403072076423
1084,1993,2552,6289,0,-15,-20,65,85,0,-31.157656171567
1085,1993,4157,6289,0,-1,-10,68,78,0,-6.663212204699321
1086,1993,5220,6289,0,0,-6,71,77,0,-6.52188516712561
1087,1993,7297,6289,0,-7,-45,67,112,0,-18.6732712350239
1088,1993,4604,6706,0,1,15,78,63,1,-0.573602017923715
1089,1993,4881,6706,0,-7,-12,62,74,0,0.950301769512354
1090,1993,4983,6906,0,11,4,54,50,1,8.64611470421711
1091,1993,9773,7008,0,1,21,86,65,1,3.30474395952621
1092,1993,7297,7209,0,1,6,74,68,1,-3.2985357193749603
1093,1993,6289,7297,0,7,45,112,67,1,18.6732712350265
1094,1993,7209,7297,0,-1,-6,68,74,0,3.2985357193759
1095,1993,4272,7399,0,15,44,96,52,1,30.066299458913104
1096,1993,2348,7548,0,11,35,105,70,1,16.077135880251202
1097,1993,296,7836,0,13,-3,61,64,0,20.6290509550035
1098,1993,8754,7836,0,8,11,68,57,1,11.339771866595301
1099,1993,8822,7967,0,-13,-22,59,81,0,-20.563318746605898
1100,1993,10232,7967,0,-5,4,72,68,1,-4.23211722779471
1101,1993,1055,8067,0,3,9,80,71,1,5.48278795839613
1102,1993,3022,8247,0,1,10,90,80,1,10.269112611829302
1103,1993,3242,8247,0,9,-15,78,93,0,12.904793297485199
1104,1993,418,8413,0,1,6,80,74,1,4.19104959293911
1105,1993,8992,8413,0,-7,-18,67,85,0,-8.92935200476078
1106,1993,5220,8754,0,6,5,77,72,1,10.383016068460599
1107,1993,5390,8754,0,-3,-14,61,75,0,2.4873904182161404
1108,1993,7836,8754,0,-8,-11,57,68,0,-11.3397718665975
1109,1993,9960,8754,0,4,-8,59,67,0,7.977433322718969
1110,1993,7967,8822,0,13,22,81,59,1,20.5633187466045
1111,1993,8413,8992,0,7,18,85,67,1,8.929352004760892
1112,1993,2886,9141,0,8,31,94,63,1,8.98554846226947
1113,1993,4191,9141,0,5,-2,53,55,0,1.55413292453001
1114,1993,3962,9410,0,1,-11,70,81,0,9.18769621250024
1115,1993,5220,9410,0,8,2,86,84,1,11.7580661491945
1116,1993,3928,9478,0,9,13,82,69,1,12.331208023575801
1117,1993,4272,9773,0,7,21,83,62,1,11.652407339139499
1118,1993,7008,9773,0,-1,-21,65,86,0,-3.3047439595285297
1119,1993,738,9960,0,-11,-20,72,92,0,-19.323888992374698
1120,1993,3753,9960,0,-3,-17,68,85,0,-7.46601482067781
1121,1993,8754,9960,0,-4,8,67,59,1,-7.977433322720049
1122,1993,1456,10062,0,4,17,71,54,1,7.03410568053208
1123,1993,4813,10062,0,-5,-12,66,78,0,-11.039153395618902
1124,1993,4983,10062,0,3,-15,56,71,0,0.49170569519334295
1125,1993,2886,10232,0,4,3,81,78,1,2.64023371343268
1126,1993,5085,10232,0,-3,-3,52,55,0,-2.6358620980292597
1127,1993,7967,10232,0,5,-4,68,72,0,4.23211722779323
1128,1993,1388,10340,0,-7,-23,58,81,0,-9.63018934812412
1129,1993,3928,10340,0,1,-6,78,84,0,3.28228541049526
1130,1993,4272,10340,0,4,34,103,69,1,8.175063578311711
1131,1993,3826,10726,0,15,43,97,54,1,21.848531407326604
1132,1993,3826,10794,0,8,3,73,70,1,16.2118056280844
1133,1993,6156,10794,0,1,-18,55,73,0,3.2942399390616397
1134,1994,7176,82,0,1,-6,70,76,0,10.2462260769385
1135,1994,7210,82,0,8,10,83,73,1,11.8643616509714
1136,1994,419,297,0,1,9,91,82,1,-0.00283151969039608
1137,1994,4605,297,0,-1,-12,70,82,0,-4.5146623644960595
1138,1994,4673,297,0,-13,-26,55,81,0,-27.150161869802602
1139,1994,5391,297,0,1,-20,72,92,0,-8.59806552504148
1140,1994,10063,297,0,-5,-13,58,71,0,-14.369293158673
1141,1994,297,419,0,-1,-9,82,91,0,0.00283151968247353
1142,1994,2349,419,0,-1,-4,72,76,0,-5.14359551608757
1143,1994,3141,419,0,-8,-12,73,85,0,-6.25642459032537
1144,1994,5221,419,0,-2,-8,68,76,0,-5.65426378805266
1145,1994,5893,419,0,-15,-15,79,94,0,-34.7602868043046
1146,1994,9176,419,0,-11,-19,84,103,0,-13.7070945504178
1147,1994,4605,739,0,11,9,67,58,1,17.5137984419209
1148,1994,2788,773,0,6,8,74,66,1,-0.922371290810776
1149,1994,3827,773,0,4,-9,68,77,0,-0.975328312908019
1150,1994,6290,773,0,8,-3,72,75,0,6.40104357694316
1151,1994,10409,773,0,1,-3,64,67,0,-2.9837121342897497
1152,1994,10511,1148,0,-7,4,61,57,1,-5.399907490473661
1153,1994,4158,1389,0,9,29,102,73,1,17.7452614228224
1154,1994,10673,1457,0,-1,8,80,72,1,-0.40349104498144
1155,1994,10341,1618,0,7,10,68,58,1,9.33941899570615
1156,1994,2788,1788,0,-1,9,69,60,1,-7.68677250200233
1157,1994,3023,1788,0,-8,-12,63,75,0,-14.496631872599002
1158,1994,7400,1788,0,-13,-18,46,64,0,-24.6347976829314
1159,1994,8755,2315,0,9,22,61,39,1,14.0072026146973
1160,1994,419,2349,0,1,4,76,72,1,5.1435955160784195
1161,1994,2788,2349,0,-1,-5,65,70,0,-2.83939233856561
1162,1994,4882,2349,0,-4,-10,49,59,0,-3.6353940997982996
1163,1994,5255,2349,0,-5,-11,74,85,0,-2.8448481862947594
1164,1994,7210,2349,0,1,-9,60,69,0,2.91892826122812
1165,1994,9244,2349,0,-13,-12,70,82,0,-24.9741658049649
1166,1994,773,2788,0,-6,-8,66,74,0,0.922371290809203
1167,1994,1788,2788,0,1,-9,60,69,0,7.68677250200582
1168,1994,2349,2788,0,1,5,70,65,1,2.8393923385612
1169,1994,4124,2788,0,-11,-2,62,64,0,-14.025391244747901
1170,1994,6907,2788,0,-8,-12,58,70,0,-10.504325346741801
1171,1994,1788,3023,0,8,12,75,63,1,14.4966318726019
1172,1994,9278,3023,0,3,-5,46,51,0,6.231438886654461
1173,1994,419,3141,0,8,12,85,73,1,6.25642459032321
1174,1994,3754,3141,0,1,-7,77,84,0,1.79373961846731
1175,1994,8671,3447,0,9,14,92,78,1,16.8345870548203
1176,1994,3141,3754,0,-1,7,84,77,1,-1.79373961846387
1177,1994,773,3827,0,-4,9,77,68,1,0.975328312901592
1178,1994,6604,3827,0,-7,-12,72,84,0,-3.7626271151936
1179,1994,8755,3827,0,1,-9,58,67,0,1.77274419888039
1180,1994,2788,4124,0,11,2,64,62,1,14.025391244751502
1181,1994,1389,4158,0,-9,-29,73,102,0,-17.745261422825898
1182,1994,7210,4158,0,3,5,83,78,1,1.21683468800971
1183,1994,10341,4158,0,-1,-11,58,69,0,-6.352950590083361
1184,1994,4882,4273,0,-3,12,75,63,1,-7.40731438660323
1185,1994,8823,4273,0,-11,-13,70,83,0,-22.550025667212
1186,1994,6290,4439,0,15,20,71,51,1,30.1886344955742
1187,1994,297,4605,0,1,12,82,70,1,4.51466236448963
1188,1994,739,4605,0,-11,-9,58,67,0,-17.513798441924
1189,1994,5289,4605,0,-3,-5,55,60,0,0.07260016679862599
1190,1994,297,4673,0,13,26,81,55,1,27.150161869798
1191,1994,2349,4882,0,4,10,59,49,1,3.6353940997936296
1192,1994,4273,4882,0,3,-12,63,75,0,7.407314386608781
1193,1994,9445,4882,0,-5,-22,59,81,0,-8.58180247534097
1194,1994,4984,4950,0,8,-8,87,95,0,3.68047834775611
1195,1994,5221,4950,0,7,7,78,71,1,4.64360834725183
1196,1994,8482,4950,0,3,-8,66,74,0,-0.38182583104722706
1197,1994,4950,4984,0,-8,8,95,87,1,-3.6804783477562797
1198,1994,8959,4984,0,-13,-18,60,78,0,-17.2591227093248
1199,1994,419,5221,0,2,8,76,68,1,5.65426378804772
1200,1994,4950,5221,0,-7,-7,71,78,0,-4.643608347253309
1201,1994,6975,5221,0,-11,-4,74,78,0,-8.954564827128051
1202,1994,8891,5221,0,-3,-5,79,84,0,-3.57751864568131
1203,1994,2349,5255,0,5,11,85,74,1,2.84484818628694
1204,1994,7968,5255,0,-3,-11,73,84,0,-1.61963896374111
1205,1994,4605,5289,0,3,5,60,55,1,-0.0726001667969243
1206,1994,7549,5289,0,-5,-14,60,74,0,-12.4002613751005
1207,1994,297,5391,0,-1,20,92,72,1,8.59806552504042
1208,1994,5859,5391,0,-15,-23,53,76,0,-22.9334098389055
1209,1994,8671,5391,0,-3,-10,88,98,0,3.5488548925861605
1210,1994,10673,5391,0,-8,-13,96,109,0,0.0779054971267819
1211,1994,5391,5859,0,15,23,76,53,1,22.933409838909302
1212,1994,419,5893,0,15,15,94,79,1,34.760286804302
1213,1994,6907,5987,0,-5,10,90,80,1,-8.74423110748707
1214,1994,10063,6089,0,3,3,57,54,1,-0.619413176724395
1215,1994,6707,6123,0,9,10,65,55,1,11.4853292681099
1216,1994,773,6290,0,-8,3,75,72,1,-6.40104357694316
1217,1994,4439,6290,0,-15,-20,51,71,0,-30.1886344955718
1218,1994,3827,6604,0,7,12,84,72,1,3.7626271151914503
1219,1994,6123,6707,0,-9,-10,55,65,0,-11.485329268108
1220,1994,9176,6707,0,-8,2,82,80,1,-7.820638498142429
1221,1994,2788,6907,0,8,12,70,58,1,10.5043253467441
1222,1994,5987,6907,0,5,-10,80,90,0,8.74423110748863
1223,1994,5221,6975,0,11,4,78,74,1,8.954564827127141
1224,1994,82,7176,0,-1,6,76,70,1,-10.2462260769343
1225,1994,82,7210,0,-8,-10,73,83,0,-11.8643616509708
1226,1994,2349,7210,0,-1,9,69,60,1,-2.9189282612359397
1227,1994,4158,7210,0,-3,-5,78,83,0,-1.21683468801556
1228,1994,9377,7210,0,-15,-31,67,98,0,-27.590969855816198
1229,1994,1788,7400,0,13,18,64,46,1,24.634797682933502
1230,1994,5289,7549,0,5,14,74,60,1,12.400261375104302
1231,1994,5255,7968,0,3,11,84,73,1,1.6196389637395099
1232,1994,4950,8482,0,-3,8,74,66,1,0.381825831048349
1233,1994,3447,8671,0,-9,-14,78,92,0,-16.834587054820098
1234,1994,5391,8671,0,3,10,98,88,1,-3.5488548925829
1235,1994,10511,8671,0,-8,-5,59,64,0,-9.303661962559211
1236,1994,2315,8755,0,-9,-22,39,61,0,-14.0072026146984
1237,1994,3827,8755,0,-1,9,67,58,1,-1.77274419888503
1238,1994,4273,8823,0,11,13,83,70,1,22.550025667217003
1239,1994,5221,8891,0,3,5,84,79,1,3.57751864567847
1240,1994,10233,8891,0,-5,-14,77,91,0,-5.87919857857906
1241,1994,4984,8959,0,13,18,78,60,1,17.2591227093246
1242,1994,419,9176,0,11,19,103,84,1,13.7070945504149
1243,1994,6707,9176,0,8,-2,80,82,0,7.82063849814335
1244,1994,9411,9176,0,7,-10,102,112,0,7.04922929969404
1245,1994,2349,9244,0,13,12,82,70,1,24.9741658049595
1246,1994,3023,9278,0,-3,5,51,46,1,-6.2314388866547095
1247,1994,7210,9377,0,15,31,98,67,1,27.590969855814098
1248,1994,9176,9411,0,-7,10,112,102,1,-7.04922929969342
1249,1994,4882,9445,0,5,22,81,59,1,8.58180247534157
1250,1994,297,10063,0,5,13,71,58,1,14.3692931586685
1251,1994,6089,10063,0,-3,-3,54,57,0,0.6194131767243349
1252,1994,8891,10233,0,5,14,91,77,1,5.879198578577861
1253,1994,1618,10341,0,-7,-10,58,68,0,-9.33941899570675
1254,1994,4158,10341,0,1,11,69,58,1,6.352950590079731
1255,1994,773,10409,0,-1,3,67,64,1,2.98371213428617
1256,1994,1148,10511,0,7,-4,57,61,0,5.399907490471799
1257,1994,8671,10511,0,8,5,64,59,1,9.303661962559971
1258,1994,1457,10673,0,1,-8,72,80,0,0.40349104498272204
1259,1994,5391,10673,0,8,13,109,96,1,-0.0779054971240001
1260,1995,6708,83,0,1,14,66,52,1,5.563505880444
1261,1995,6908,83,0,-7,-6,85,91,0,-7.191072481308651
1262,1995,5188,298,0,-7,9,71,62,1,-11.1911041387039
1263,1995,598,332,0,-7,-15,66,81,0,-12.333503420327698
1264,1995,4274,332,0,4,24,97,73,1,10.6891049602128
1265,1995,4815,332,0,-8,-10,54,64,0,-8.93923103332936
1266,1995,5087,420,0,-4,-5,91,96,0,-2.85232061182047
1267,1995,6291,420,0,0,-7,68,75,0,6.74658541418545
1268,1995,8672,420,0,-5,-2,94,96,0,-1.22838675255478
1269,1995,9245,420,0,-13,-1,78,79,0,-16.6020774947718
1270,1995,9412,420,0,1,11,89,78,1,6.887838978596539
1271,1995,10064,420,0,-2,-7,61,68,0,3.81022055420204
1272,1995,332,598,0,7,15,81,66,1,12.3335034203282
1273,1995,9143,1057,0,-1,6,76,70,1,-2.29670152137008
1274,1995,8585,1356,0,-3,2,70,68,1,4.97544152096901
1275,1995,1789,1390,0,13,29,100,71,1,19.5168689199558
1276,1995,1789,1458,0,5,5,96,91,1,0.0736899999187273
1277,1995,8756,1458,0,-3,-6,71,77,0,-6.05225478945712
1278,1995,4159,1653,0,15,14,82,68,1,29.620299808846003
1279,1995,1390,1789,0,-13,-29,71,100,0,-19.5168689199538
1280,1995,1458,1789,0,-5,-5,91,96,0,-0.0736899999165246
1281,1995,4951,1789,0,-1,-10,89,99,0,4.38408796829098
1282,1995,9412,1789,0,1,6,102,96,1,5.14030459872042
